id,attendance,lightgbm_prediction,fold
10966,28986,25730.64445397462,8.0
10967,21952,17599.708660794095,7.0
10968,11057,11164.225368465985,1.0
10969,17619,16361.859332659451,10.0
10970,9348,13454.84887516744,2.0
10973,36412,26597.768146665945,2.0
10972,35388,34291.158528699576,1.0
10971,8657,10035.01019160535,5.0
10974,9682,12723.391334940337,4.0
10975,9211,19140.633454598672,6.0
10976,18743,20200.342631980457,6.0
10977,16190,16680.84407576326,2.0
10978,14239,10978.79252697878,7.0
10979,12269,16420.711370936602,3.0
10980,11762,11403.427902283698,5.0
10981,46981,45195.314317577155,3.0
10982,24711,25903.525002459082,4.0
10988,12799,14502.886980483541,4.0
10987,38781,31978.493234230806,8.0
10986,10266,12677.406758274998,5.0
10983,8790,10199.596960257142,8.0
10984,21431,16925.040306450162,7.0
10985,37154,35921.3138577652,6.0
10989,16338,14295.103924127006,6.0
10990,14715,17521.899075663376,8.0
10991,18292,16940.923840847583,2.0
10996,8688,10668.048717166082,7.0
10995,14163,12844.018441533322,9.0
10997,15448,16268.176522099453,1.0
10993,45253,39258.02435117563,6.0
10992,19868,21318.670567396868,4.0
10994,18431,24020.263975991158,10.0
10998,18171,20227.02511721722,1.0
10999,9583,10611.331624496954,4.0
11000,14242,15091.999393960832,4.0
11001,7010,12325.733942174316,8.0
11002,26275,24863.72723310175,1.0
11003,8555,10338.649496720509,6.0
11004,10071,12452.561946192383,6.0
11005,13123,11566.807462438548,10.0
11009,21245,17017.550415015845,4.0
11008,10884,14384.676177077496,7.0
11007,8463,9703.254482388556,10.0
11006,6125,9219.033365937856,5.0
11010,22292,22836.002105490617,9.0
11011,45831,45429.80941625402,5.0
11012,20398,24525.335802970658,2.0
11013,17107,19332.126908310052,1.0
11014,15395,13841.6696820348,10.0
11015,13738,11342.285258375483,5.0
11016,19627,17796.88464740721,3.0
11017,15353,14397.937512749337,10.0
11018,36770,35629.23480656032,2.0
11025,10669,13114.722073186751,5.0
11024,7839,13396.839141243498,8.0
11023,12095,13608.646828168707,10.0
11019,9018,11959.826658414313,3.0
11021,20729,19127.88595240587,7.0
11020,8671,17314.965077149132,4.0
11022,20037,18053.118600881164,4.0
11026,11530,15528.575531282962,10.0
11027,14961,13703.674820700875,6.0
11032,15206,13922.856514375468,1.0
11031,32208,30550.339104574206,2.0
11033,9376,16939.46622290489,9.0
11029,23036,25419.81093195609,5.0
11028,15266,13818.094341172868,10.0
11030,21096,24106.748844476435,10.0
11037,7028,8422.086554842166,5.0
11038,24139,18757.466253864044,8.0
11039,18062,22892.98123955228,2.0
11040,13939,11227.983130579876,1.0
11045,30517,22012.68820803317,5.0
11043,19811,20287.402650956286,8.0
11042,14241,11382.983034193083,2.0
11044,15481,17515.022717655844,5.0
11041,8741,13276.26594703667,3.0
11036,10039,11896.647332375824,7.0
11035,16225,19743.677630537946,10.0
11034,6725,14080.74727991137,5.0
11046,9079,9389.322000717148,7.0
11047,30410,24123.672846864407,8.0
11048,20455,19491.726270889598,4.0
11049,34025,36605.475655184775,5.0
11050,19386,18692.690012533258,10.0
11051,18009,14136.046898773544,6.0
11052,16718,20403.79599385516,1.0
11053,10984,10172.716458499444,8.0
11054,14481,13119.326981567085,1.0
11059,20580,17394.557118487442,9.0
11061,16733,15815.417556831777,8.0
11058,22184,21468.541220324154,3.0
11060,47325,34604.47731584795,1.0
11056,10065,17872.081137536956,1.0
11055,16407,11881.506786568316,5.0
11057,18716,15309.29706800715,3.0
11062,8343,12295.244593687199,3.0
11063,26229,24849.605337889818,5.0
11064,10755,12030.424380187576,9.0
11065,30192,24882.771739318374,1.0
11066,11888,10809.690337341683,5.0
11067,13733,13536.698731712708,2.0
11071,40359,36434.6631078273,6.0
11070,16145,17291.15291508864,4.0
11072,19082,16806.427929579404,3.0
11068,12175,10173.658296004156,2.0
11069,33596,33707.35715307386,2.0
11074,10519,13292.373464161443,10.0
11075,18823,20045.561993775,8.0
11076,24887,22708.768457213602,2.0
11077,28901,22162.090916765712,10.0
11078,13515,15611.70620339617,7.0
11073,9356,9252.91591018724,5.0
11079,21500,20123.423064969404,7.0
11080,8626,16163.845384040667,3.0
11081,23517,19851.997226899155,8.0
11087,31744,26569.17770579551,3.0
11090,13010,14900.87436273881,6.0
11089,18355,13170.853823622085,4.0
11088,35452,30349.637342034715,1.0
11085,21714,18859.2151042071,6.0
11084,9201,22171.906295309596,3.0
11083,16833,16260.033959501485,4.0
11082,54709,39764.293555321514,6.0
11086,14766,12668.82601775902,10.0
11091,29820,27658.820332487307,6.0
11092,10628,12068.983986373261,8.0
11093,17172,18496.381136700824,6.0
11094,31474,29225.37111211927,1.0
11095,20079,18356.283387865253,2.0
11096,19605,24631.407014273154,2.0
11098,35172,26011.527445771426,10.0
11099,19890,18304.888809801887,2.0
11097,11231,11162.415799863245,2.0
11100,26220,22199.545619032637,2.0
11101,53583,51089.12896079053,2.0
11102,17152,17014.227475648382,8.0
11103,24620,25002.550039883543,9.0
11104,34287,37391.0441592424,5.0
11105,16593,12941.965761657953,5.0
11106,17331,14179.05578162581,9.0
11107,17511,15922.339987888952,1.0
11108,28831,25121.69814065156,3.0
11621,17841,22330.84406068531,10.0
11622,12141,14495.852194632893,1.0
11620,37878,32609.11264193705,8.0
11616,27568,25689.906288644837,10.0
11618,25395,19288.109043133354,5.0
11619,17916,16987.33814924035,3.0
11617,23601,22588.07273206489,6.0
11623,11542,9982.325760261478,4.0
11624,16919,13391.2305192528,10.0
11625,16841,19533.259334020106,3.0
11626,50802,42517.94930231826,10.0
11627,15195,15371.685900466719,6.0
11628,8723,14261.852918508808,2.0
11629,19172,16486.72581152596,9.0
11630,12370,17097.8879903054,9.0
11631,16128,17830.058275894324,4.0
11632,37808,41508.94921138851,1.0
11633,20312,13867.69386991742,2.0
11638,16708,15772.810451839627,10.0
11637,18180,14830.616933045845,5.0
11634,9029,7516.770601738215,2.0
11635,20179,18942.017529033837,2.0
11636,18439,22408.830947699775,7.0
11642,14544,14852.54583185251,2.0
11639,13074,14769.897958010362,3.0
11640,14085,15446.846535794539,3.0
11641,17492,17376.79335574338,10.0
11648,8727,8746.14028519386,6.0
11645,20148,17022.41652639922,5.0
11649,8716,7917.264539070138,5.0
11647,32022,31793.392964373554,5.0
11644,17254,13791.533255527524,1.0
11643,15644,13212.931443087258,5.0
11646,45542,39930.8062792909,6.0
11650,9172,12730.164986226639,10.0
11651,10020,10963.459924683608,5.0
11652,18461,16828.07550932161,6.0
11653,12912,9365.557679239848,4.0
11654,14496,11281.129525727252,10.0
11655,10515,11229.79063540233,6.0
11656,11909,12492.716528933308,7.0
11658,17256,16201.756657357397,10.0
11657,32913,28022.46926156204,8.0
11659,11536,11405.927955472467,9.0
11660,32435,27301.94464747407,10.0
11661,10159,13220.871814227088,7.0
11666,41836,42624.11519891659,3.0
11665,16224,15577.383953812778,6.0
11667,27486,22819.521723439968,10.0
11663,30169,34526.98115864859,7.0
11662,10368,8662.032242987778,8.0
11664,18730,18602.396615405865,1.0
11669,13462,10930.253563925244,2.0
11668,22152,20609.39249088922,8.0
11670,15759,22504.729989875344,5.0
11671,9756,10632.790464515569,7.0
11672,16658,11042.122483489045,3.0
11673,15428,18564.294876058728,1.0
11674,6851,10090.818653678887,2.0
11675,17246,13789.61207860557,3.0
11676,13896,15250.242072113937,9.0
11677,20721,17232.351888998255,7.0
11678,12500,13544.569243925025,3.0
11687,16853,15459.05794216885,6.0
11686,14473,16611.880210083695,10.0
11685,28317,22411.11507377634,3.0
11684,30851,28570.408838785694,6.0
11680,34060,34148.08246817481,9.0
11682,12137,13295.722476186906,6.0
11681,11263,9224.967446609913,4.0
11679,16253,14712.568633392517,8.0
11683,9058,9924.461440882964,1.0
11694,14584,13968.037456898048,6.0
11696,18886,24154.574831480426,2.0
11695,50284,51867.497979199376,3.0
11692,17009,15899.65360442549,8.0
11693,10950,12664.330535071373,7.0
11690,19306,19964.68003131279,2.0
11689,12132,11176.341657271923,10.0
11688,11071,10432.957331554911,6.0
11691,28016,28541.674514214996,2.0
11703,15342,13418.015956599713,9.0
11702,15129,13365.756722490954,3.0
11700,32854,25470.438356474515,9.0
11701,10574,13411.7056398701,1.0
11698,7796,6248.033264620639,8.0
11697,40268,38709.096254856886,3.0
11699,11609,11715.44164715405,10.0
11708,18245,15378.485567883576,2.0
11710,17171,12099.848819342067,10.0
11706,18221,20224.011254465302,8.0
11707,9783,11290.326711125083,1.0
11709,14182,14205.422083566233,5.0
11711,51594,54401.64778261304,3.0
11713,18319,13686.872529121749,10.0
11712,19154,18397.548741331142,9.0
11714,10149,14136.430478886345,2.0
11718,10651,12652.321210892396,2.0
11721,13141,12902.966474850264,9.0
11719,9479,14077.895503561656,6.0
11717,16329,15730.606655674255,1.0
11720,20349,22959.486993964532,1.0
11715,16577,16544.17459576085,4.0
11716,53374,48242.4861310499,2.0
11722,28817,32364.408932338974,5.0
11723,5567,11377.922401276444,3.0
11724,29760,35749.5081146031,8.0
11725,16298,12116.167680993914,6.0
11726,6554,9189.465687859785,4.0
11727,14833,14519.6766298225,2.0
11728,6002,12089.221753844842,2.0
11732,32418,31521.23591632939,10.0
11731,15632,13605.228585581355,5.0
11730,27851,26649.48707983488,9.0
11729,19092,20197.25755322818,10.0
11733,19375,16286.819498314879,7.0
11734,17865,13603.090268498108,1.0
11735,12457,13587.68743337675,7.0
11736,18404,15276.28428141928,10.0
11737,21841,18766.628784723503,9.0
11738,9336,8745.56017219616,6.0
11739,10266,10917.587413502535,5.0
11741,40228,33955.00753125793,4.0
11740,14514,14251.960425367772,3.0
11745,13079,13265.830394220493,3.0
11746,28987,26957.81346694243,10.0
11744,18777,25455.773204452504,8.0
11742,11806,11380.308148911085,3.0
11743,10635,10022.141189646884,10.0
11747,10367,14103.514035956408,7.0
11748,25610,29082.02402974323,4.0
11749,35786,38482.868721535524,1.0
11750,20391,22028.637614106745,8.0
11704,15903,15466.291598117617,3.0
11705,9661,10840.991584387566,6.0
11755,14915,15118.545006912991,10.0
11756,19671,16555.306551441303,1.0
11754,16205,14591.741944807494,9.0
11752,20102,15924.485265079107,5.0
11751,10631,10212.741250339934,6.0
11753,9615,10597.030910104666,3.0
11757,24749,27169.864908890948,1.0
11758,13375,14546.554460901485,1.0
11759,22185,22789.48286349465,8.0
11764,36810,36940.70896044753,3.0
11763,13185,12108.953208479237,5.0
11765,18549,16861.882993055606,7.0
11761,44149,38762.62630124277,3.0
11760,17903,16990.80472508671,4.0
11762,12349,13959.51801674652,10.0
11767,24736,23580.464790505568,7.0
11768,10008,11240.519159149513,7.0
11766,8011,11075.068062156177,4.0
11769,10895,9689.655119763993,4.0
11770,14696,17234.987034779027,10.0
11771,22681,25695.750872311182,2.0
11772,20203,18224.522951969957,6.0
11773,17784,18084.583764545063,8.0
11774,24833,24845.102136767622,10.0
11775,10255,12898.507426260703,9.0
11776,11572,15690.543495594176,7.0
11777,11367,13584.638362500593,2.0
11783,8651,11884.947695414083,6.0
11782,15262,15310.09230356516,6.0
11781,15142,13861.812160653702,9.0
11780,44976,44003.026480778426,2.0
11779,18773,17985.05938887934,3.0
11778,27846,24703.06316959199,3.0
11784,37447,32477.72972837504,2.0
11785,15729,13099.23705419013,9.0
11786,9002,12424.148037695564,10.0
11787,21379,18904.849989394224,7.0
11788,19354,28147.407080618814,9.0
11789,30862,32696.586838314233,5.0
11790,11297,12303.02800956985,6.0
11792,17461,15695.321928540547,5.0
11791,22225,16712.914439083594,7.0
11795,8545,9710.074988287519,2.0
11793,16547,14578.475197748576,4.0
11794,45186,37736.49768956954,9.0
11796,8821,10632.887915109794,3.0
11797,25674,18172.69550929437,2.0
11798,18025,13831.888731717769,4.0
11799,20211,23291.41373496957,2.0
11800,13394,13947.707807435916,4.0
11801,17899,15729.052555307086,8.0
11804,20034,17323.96652904692,6.0
11802,11330,12294.06979944564,6.0
11803,24913,27947.987474952908,8.0
11811,10951,11573.938128993812,2.0
11810,17432,14822.158440610847,6.0
11809,10685,10679.239297932014,10.0
11805,11056,10721.949899386746,9.0
11807,32896,35073.67586460275,6.0
11806,13548,12379.177013425062,7.0
11812,38740,37803.513865919274,8.0
11808,10545,11328.673074946779,8.0
11813,11025,10249.815730346436,2.0
11817,27113,19200.772734936865,10.0
11816,20116,20129.965763897773,9.0
11818,22145,23588.876234510626,2.0
11814,10211,9833.036767251378,9.0
11815,35047,33004.73220598964,4.0
11820,24593,21210.49296264207,3.0
11821,17341,17816.804141541732,3.0
11819,18134,20336.722390116138,4.0
11822,14163,14465.30862397143,3.0
11823,11369,11770.742633069507,1.0
11824,18320,22454.333048301316,2.0
11825,13181,13407.739216880203,8.0
11826,18298,25360.54760684395,5.0
11827,12043,12410.411503522273,6.0
11828,19094,18248.197885625435,7.0
11830,8124,8418.31415413694,9.0
11831,20689,20256.179811744656,2.0
11829,10206,12726.560585718114,4.0
11832,14108,12111.703546396415,1.0
11833,13169,13642.987427119324,2.0
11834,9355,9290.145107549857,8.0
11835,8106,14871.780052184673,9.0
11836,17205,16770.64373798648,9.0
11837,12126,15924.334876266863,9.0
11838,41500,36297.57138798527,4.0
11839,17241,14986.92998012517,6.0
11846,24392,32676.21788773226,6.0
11847,13860,9816.662031185235,1.0
11844,22390,28867.04523612857,6.0
11845,28581,25741.538482333686,3.0
11842,10501,8156.321174112491,4.0
11841,12270,11042.040032647801,6.0
11843,23014,29796.384587196284,1.0
11848,10507,11660.001431535182,10.0
11849,12634,12941.39932038787,5.0
11850,14602,11111.112090684446,9.0
11851,21512,24039.643604883877,8.0
11852,9206,9259.006618381774,1.0
11853,14690,14976.478772607492,5.0
11854,15274,13112.063726543134,1.0
11855,17192,18478.73432900474,3.0
11856,18749,17000.260773611426,5.0
11858,17294,15155.60535781104,3.0
11857,45023,40151.388120271324,10.0
11859,8011,9784.258710968244,4.0
11860,38634,38905.4456778405,9.0
11861,8514,10136.269362014064,5.0
11862,18205,16563.844291514473,5.0
11863,11127,13998.799366337309,4.0
11864,19288,24660.145304120284,3.0
11865,19951,23256.098070151886,5.0
11866,13796,13089.782229416864,7.0
11867,17758,16565.804935412893,9.0
11840,22323,16239.46909403334,4.0
11873,14126,13850.187848679734,3.0
11874,22180,19607.20172831102,2.0
11872,39963,38931.66143523901,2.0
11871,22046,26161.024016205716,5.0
11870,28235,25543.478137930793,4.0
11869,37842,27774.385308064295,1.0
11868,10029,9434.640534542645,5.0
11875,13389,12945.537867272731,6.0
11876,18264,15126.865785422327,10.0
11877,9946,8291.92032095693,9.0
11878,14852,10406.938958322875,10.0
11879,11463,12172.919840035658,6.0
11880,18887,21638.370230342724,3.0
11881,20213,20181.481022296823,2.0
11885,18946,19072.655845473724,3.0
11884,15578,20470.673676022518,9.0
11882,43746,43376.97392353606,3.0
11883,19275,16357.330548402248,10.0
11886,10364,8277.100626249028,7.0
11887,10007,10728.29101256871,7.0
11888,40701,39938.50735983821,2.0
11889,16724,20377.77466340142,2.0
11890,11912,13122.647161273355,3.0
11891,20433,19627.743832015713,5.0
11892,18470,22903.033551028766,7.0
11893,10136,12862.43613852801,7.0
11894,20394,16713.42035822709,4.0
11900,11553,14870.219755615268,4.0
11901,13728,15164.091560924418,7.0
11899,14043,13791.6061635391,9.0
11896,43619,42613.238885687264,4.0
11897,28491,30821.417742305886,7.0
11898,20011,21050.009890983267,9.0
11895,10347,10559.486081248691,9.0
11902,14247,16154.40730657005,1.0
11903,20418,21095.86693510016,2.0
11909,15071,19679.082453376996,6.0
11908,14486,13164.802651246195,5.0
11907,22274,20727.37279331758,8.0
11910,18121,18446.245756454686,6.0
11905,11191,7496.291368474971,4.0
11904,35598,30282.25618106958,5.0
11906,28664,24956.455941534645,9.0
11911,13642,13455.520958698089,5.0
11912,30985,25021.965609291485,10.0
11920,19303,17000.242629335346,7.0
11913,12767,12293.633582149698,8.0
11914,53783,53485.503774315344,2.0
11915,10135,12339.739271217033,6.0
11916,33984,36127.910693951584,5.0
11917,17218,16330.32507308125,4.0
11918,20031,19514.33329706851,1.0
11919,15767,15389.193775948062,9.0
11921,22460,17368.69518461965,7.0
12549,22117,19695.98792361958,5.0
12550,18105,17191.718892801924,10.0
12548,35251,28924.50807938578,8.0
12545,10440,11400.805415860103,10.0
12546,29011,27219.702776920756,8.0
12547,16216,17417.0717213885,3.0
12544,11280,10585.628647929621,2.0
12551,19506,16051.263898599462,8.0
12552,8605,9248.389521392439,10.0
12553,32228,30644.384775797953,8.0
12554,28423,29879.13643919888,7.0
12555,18517,16881.401134127074,7.0
12556,17978,16537.375938217883,3.0
12557,25176,26070.739003417206,7.0
12561,9133,16305.233029205561,8.0
12560,37860,26908.926750451643,9.0
12558,15222,14611.354814519957,3.0
12559,50096,47446.771037058934,6.0
12562,8250,11081.981140087784,4.0
12563,15367,12073.922036770373,1.0
12564,8177,9838.543313131408,1.0
12565,35870,27899.779698463764,4.0
12566,11116,10469.065324735277,10.0
12567,16813,10127.015907788007,5.0
12568,20143,23345.961299033464,10.0
12569,19021,13600.108862754378,7.0
12570,12749,12964.54724787005,10.0
12575,7258,9132.185082207736,3.0
12576,16261,21625.758570522838,4.0
12574,15442,12857.638928474993,9.0
12571,17716,17860.444039414517,1.0
12572,10220,8749.724686441263,2.0
12573,22089,16394.736807817877,10.0
12577,10596,9626.571546253093,9.0
12578,17216,14473.470037963136,8.0
12584,17776,14208.834122814735,6.0
12583,7019,11250.03941250785,9.0
12582,24529,22042.645963990195,6.0
12585,36790,37586.564007495435,5.0
12580,8926,16235.729075433024,6.0
12581,27114,22576.147189830728,7.0
12586,23214,25774.503952850773,7.0
12587,10603,13004.838018663091,1.0
12588,22199,17830.64993792468,1.0
12594,32485,32127.49954293854,7.0
12589,10406,8933.086962783662,2.0
12590,10094,11471.603232636997,2.0
12591,10149,10252.260585021058,5.0
12592,14094,12970.442533689102,10.0
12593,15644,23970.538845278283,5.0
12595,30672,28144.941540344065,7.0
12596,17522,15456.337202789673,3.0
12597,10392,11404.0495405813,8.0
12598,12119,13230.86674161186,8.0
12599,14168,10861.439377158718,5.0
12600,10083,11612.738591955096,2.0
12601,19914,17300.823266547974,1.0
12602,18350,22370.571492499974,4.0
12603,7030,9238.00723693145,5.0
12604,9838,17726.95612612306,5.0
12605,17983,15925.385565171178,6.0
12606,46313,43551.8038800862,7.0
12579,9502,9960.56018530019,4.0
12613,24146,26657.882908708307,4.0
12612,17590,14663.51038235976,5.0
12611,43025,28105.62343799577,9.0
12608,8073,10364.67380270982,1.0
12609,17669,15770.305378239227,5.0
12607,15156,14026.682632899523,7.0
12610,37116,36276.73700176864,8.0
12614,9892,9618.811578396047,3.0
12615,13867,20829.576992389684,4.0
12622,38851,31695.162157948074,4.0
12624,19549,16482.90045441737,4.0
12623,9203,8713.293123667308,9.0
12621,19423,21647.687308382046,8.0
12619,13622,15907.203615245873,6.0
12618,13206,13145.894536831935,9.0
12617,12305,11017.618626703057,2.0
12616,27223,25429.352794661045,4.0
12620,32855,20912.936248813043,1.0
12631,12020,13166.496742521189,4.0
12633,20317,15948.676747964299,10.0
12632,9537,11265.015408092326,2.0
12630,41002,31973.31597847579,4.0
12629,21761,25076.2715439179,6.0
12628,26406,22446.390918203866,1.0
12627,55410,43227.0832589855,3.0
12626,14016,13983.073967221002,5.0
12625,11650,10537.986218148551,2.0
12634,48246,43358.27434800433,1.0
12635,15396,16310.17530077138,5.0
12636,13676,12844.004853663024,9.0
12637,17239,15725.266829428077,7.0
12638,11176,12323.478308101447,1.0
12643,28114,25972.99044744029,3.0
12644,35858,33361.444339087684,10.0
12647,17001,18888.72479957654,9.0
12645,13127,11258.204931366772,4.0
12646,24162,25961.227064012164,7.0
12650,34098,27264.759909660665,4.0
12651,13797,12804.073947553336,9.0
12649,10258,7890.863995965555,9.0
12648,14760,13090.7578938459,1.0
12641,9093,11920.170897990538,3.0
12640,17722,10760.051490427097,2.0
12639,9472,11742.100972007354,2.0
12642,5334,9372.875607237702,1.0
12652,11412,10928.78204031844,9.0
12653,25781,14625.479613867852,6.0
12654,19968,20469.12256090635,9.0
12655,20231,9904.275834637552,8.0
12656,26607,21446.51064203033,10.0
12657,34206,31476.249733683646,1.0
12659,20201,21836.374325328492,5.0
12658,11705,10518.1402910594,10.0
12660,23948,15580.67911477399,7.0
12666,17534,14914.89217248691,9.0
12665,39005,30422.7985741388,5.0
12664,17281,13170.548868668882,7.0
12661,37470,39392.73403222894,10.0
12662,14973,14618.27203850472,6.0
12663,19880,21176.481497691613,8.0
12669,17862,18421.14852588978,6.0
12667,12737,12819.019647550642,3.0
12668,10081,12595.191085758337,8.0
12672,13317,15644.961418207646,1.0
12671,10685,18065.90831742615,8.0
12670,12139,13615.269121302897,6.0
12677,10530,11996.527358026913,4.0
12678,16887,14419.80470074604,8.0
12676,7991,10030.237885042663,9.0
12673,12045,10922.730999349851,10.0
12674,9981,8256.867270852134,10.0
12675,26534,21478.084499460387,7.0
12679,40326,41407.647723277725,2.0
12680,16415,17436.844674478612,7.0
12681,29964,24307.99420694015,3.0
12682,36910,28669.533875496567,8.0
12683,10021,12528.840982026479,10.0
12687,13316,10205.128722364228,5.0
12686,16326,16990.00498169227,7.0
12685,16193,13979.758569745536,8.0
12684,11036,20656.567926329175,1.0
12693,18069,17579.460882290583,4.0
12688,7831,10113.840487977392,1.0
12689,6818,9816.927185951268,3.0
12690,19848,20041.61678397937,8.0
12691,18894,16493.81798061828,4.0
12692,9041,10637.443968590718,9.0
12696,27990,26375.203797298924,3.0
12695,12799,18002.60354741351,3.0
12694,14031,15371.5893415405,3.0
12697,14118,9086.447300135282,6.0
12702,31715,29096.418519934654,9.0
12701,23640,18746.02600178364,8.0
12698,9652,11424.682530754486,1.0
12699,20019,17201.315636576495,1.0
12700,17651,15833.919767821795,7.0
12703,9742,10360.636596241551,7.0
12704,10849,11120.23365094887,6.0
12705,19026,17459.66879962292,5.0
12706,30076,33196.869985256555,8.0
12707,20046,17878.136518160285,1.0
12708,32231,36621.812563263855,2.0
12709,12184,9883.51660879834,9.0
12714,9945,11748.211011826652,5.0
12713,9086,11632.093022124589,5.0
12711,9302,7965.4861765790765,1.0
12712,8049,8504.006944131626,8.0
12710,22407,16067.16981896922,7.0
12719,13963,10851.836829823676,9.0
12715,19024,19273.14602127113,3.0
12716,20341,20821.30636272701,7.0
12717,14095,14988.962203466273,10.0
12718,36553,35064.86913613613,10.0
12723,17311,17742.808791938383,5.0
12722,31266,25539.378033109017,4.0
12720,10310,11081.312328513333,9.0
12721,10081,9901.329604742617,3.0
12724,51177,44061.541729061646,3.0
12725,9799,11944.998180883691,10.0
12726,14395,13420.234656527606,2.0
12727,13944,14138.440527301336,6.0
12728,13798,13479.523555265989,6.0
12729,12393,14024.015992448361,9.0
12731,19550,16358.183882304214,10.0
12732,18792,18523.9059938336,8.0
12730,23167,25903.370575746176,9.0
12733,16869,15610.220328357333,6.0
12734,10396,9814.53414250323,2.0
12735,22173,24197.42062323913,10.0
12736,30832,30735.60593535742,8.0
12737,8027,10397.347786902123,8.0
12738,9550,9950.61580287089,7.0
12739,20286,20903.5554769102,10.0
12740,10119,11836.55132350903,4.0
12741,29959,33619.86942816904,1.0
12746,17882,15582.459340645339,8.0
12745,11056,11772.0906195522,6.0
12747,20973,19332.459906022556,5.0
12743,38909,36009.72190482205,7.0
12742,14199,17459.25566630539,3.0
12744,12831,11818.123697997687,8.0
12748,11979,12848.736893851832,1.0
12750,29848,28649.05477501031,10.0
12749,26391,19662.271934908233,9.0
12751,7782,9787.083478650904,9.0
12752,31973,32885.088546964726,4.0
12753,17477,22510.076409074587,3.0
12754,20837,21200.976450812617,2.0
12755,20250,25887.692403128844,5.0
12756,19496,17754.48967075654,2.0
12757,8777,9735.11434574094,8.0
12758,12775,14500.678035863453,4.0
12759,15180,15645.38937445922,3.0
12766,8707,13971.44561110463,10.0
12765,8041,11001.08320324352,10.0
12764,7220,8946.546168452935,1.0
12760,12018,12131.595829842547,8.0
12762,29575,32879.40510208015,7.0
12761,22236,16978.61241756309,4.0
12763,13027,12208.541465611368,4.0
12767,20508,23138.41657979027,9.0
12768,11528,13932.891430960286,3.0
12774,15132,13690.4039723475,1.0
12775,13887,13786.570561021506,10.0
12773,14221,13413.640598827056,8.0
12769,17182,13709.03595320348,3.0
12771,17427,15586.959178452964,2.0
12770,32902,40648.79123086247,7.0
12772,11200,12864.165173836145,2.0
12776,17823,22918.550139998955,2.0
12777,32754,37394.09355202174,6.0
12782,15276,14360.333523335094,4.0
12780,18301,21981.302098630353,10.0
12781,9441,11131.448774216415,4.0
12778,12543,10592.424855708841,6.0
12779,23074,19568.033058240155,1.0
12783,22973,20644.686401270417,1.0
12784,10740,10978.658299590257,1.0
12785,12151,13533.742582171584,4.0
12786,11127,11041.989910336866,7.0
12791,24061,27233.69444838173,3.0
12792,12399,16332.344117871955,7.0
12790,7117,14059.408817334684,4.0
12788,21625,35986.1786312751,2.0
12787,12663,13683.9081136403,5.0
12789,7348,14956.265620822533,7.0
12793,12568,13063.313253129223,2.0
12794,30130,37126.82026495284,2.0
12802,12052,12853.350623051867,6.0
12800,11927,9501.411550931138,5.0
12799,7596,11930.301893729687,6.0
12801,10877,14443.171538522945,1.0
12797,27816,31214.152079661464,8.0
12796,8457,8920.257242033935,2.0
12798,12181,13067.845188737123,5.0
12803,27969,22040.568120961463,1.0
12804,21725,18749.91011852589,8.0
12795,6032,8155.482234593874,1.0
12813,15402,17064.31185569165,2.0
12811,16204,14846.488965154353,1.0
12810,19152,27270.041505303983,3.0
12809,29670,23895.428396428688,3.0
12812,17489,14545.605983015455,10.0
12807,32398,39917.92693927603,5.0
12806,7712,10837.812489496431,10.0
12805,13675,13983.611185366497,5.0
12808,19693,19250.04234471712,5.0
12822,11961,12318.109120584097,1.0
12821,11462,13309.956876989638,6.0
12820,13473,12145.482192472686,1.0
12819,6904,7152.13249761172,7.0
12818,10118,10346.576418788174,1.0
12816,28480,23960.45828351709,5.0
12815,40071,36649.70022162166,8.0
12814,17050,12631.737928056553,10.0
12817,12650,12806.625798682973,4.0
12829,17143,15104.42935403995,2.0
12831,11347,17122.940400653348,3.0
12830,33655,27676.45605962684,4.0
12828,24928,29961.993516646915,4.0
12827,29691,37844.490351045126,1.0
12826,16194,16120.130647473192,5.0
12825,8979,7678.590338100548,2.0
12824,18575,18628.18268618244,10.0
12823,8582,9449.36912303026,9.0
12832,10967,10164.925027659196,9.0
12833,26243,27060.954932941262,3.0
12834,19411,25812.683274398212,7.0
12835,13278,14378.784124302894,9.0
12836,17977,25811.024735371004,6.0
12837,14061,14483.431795817067,1.0
12838,16448,15186.776778043282,5.0
12840,8775,12199.957391960943,1.0
12839,19588,19391.872003705015,8.0
12841,18989,17868.87161036705,10.0
12842,13647,15548.106475270024,8.0
12843,45941,38023.426034561824,8.0
12844,28071,31123.767036814297,10.0
12845,27389,28425.851488013133,1.0
12846,19088,22567.860141164976,8.0
12847,31941,27168.74673323407,4.0
12848,12697,14338.872463092848,6.0
12849,15011,16058.419645257381,5.0
13244,10390,11903.353218746726,4.0
13243,18673,17331.22588531927,3.0
13242,10254,15460.140341591828,10.0
13239,27153,26934.379840489164,2.0
13240,20055,20277.118804567308,6.0
13238,15040,12016.271451878694,9.0
13241,18709,14312.320244120556,3.0
13245,19913,20908.88827286676,2.0
13246,23262,16967.982815250354,4.0
13294,8441,7866.720160116028,10.0
13295,6893,6967.213353951311,7.0
13296,15030,12317.356855928574,6.0
13293,15688,19523.212289456802,4.0
13292,11025,9970.734877849063,2.0
13297,8551,10690.886515429893,7.0
13298,33662,26997.59346806847,6.0
13299,18788,14943.147120276706,2.0
13300,42767,32685.248695441038,5.0
13305,18456,19267.498803819075,6.0
13301,12147,11249.407765549327,6.0
13302,10319,9533.095048576472,8.0
