id,attendance,xgboost_prediction,fold
11004,10071,11304.849609375,6.0
11005,13123,11641.4189453125,10.0
11009,21245,15214.5751953125,4.0
11008,10884,14342.2705078125,7.0
11007,8463,9624.78125,10.0
11006,6125,10378.3095703125,5.0
11010,22292,22377.8984375,9.0
11011,45831,45194.27734375,5.0
11012,20398,23419.55078125,2.0
11013,17107,18491.134765625,1.0
11014,15395,13746.6015625,10.0
11015,13738,10840.890625,5.0
11016,19627,17210.33203125,3.0
11017,15353,13342.7421875,10.0
11018,36770,35808.0,2.0
11025,10669,13166.111328125,5.0
11024,7839,12934.474609375,8.0
11023,12095,13645.3486328125,10.0
11019,9018,13316.3994140625,3.0
11021,20729,18839.068359375,7.0
11020,8671,14625.576171875,4.0
11022,20037,20465.70703125,4.0
11026,11530,16393.943359375,10.0
11027,14961,14205.623046875,6.0
11032,15206,12916.3115234375,1.0
11031,32208,29936.15234375,2.0
11033,9376,15486.001953125,9.0
11029,23036,25294.021484375,5.0
11028,15266,12825.7060546875,10.0
11030,21096,23814.88671875,10.0
11037,7028,8309.623046875,5.0
11038,24139,19993.146484375,8.0
11039,18062,24266.544921875,2.0
11040,13939,10484.9521484375,1.0
11045,30517,18163.505859375,5.0
11043,19811,20639.763671875,8.0
11042,14241,11278.49609375,2.0
11044,15481,17767.091796875,5.0
11041,8741,14460.83984375,3.0
11036,10039,12964.8994140625,7.0
11035,16225,14840.7099609375,10.0
11034,6725,15045.49609375,5.0
11046,9079,10314.18359375,7.0
11047,30410,25384.60546875,8.0
11048,20455,19328.80078125,4.0
11049,34025,35620.40234375,5.0
11050,19386,19599.0859375,10.0
11051,18009,13880.189453125,6.0
11052,16718,21286.083984375,1.0
11053,10984,9697.5703125,8.0
11054,14481,12067.087890625,1.0
11059,20580,18748.6796875,9.0
11061,16733,16238.8017578125,8.0
11058,22184,21654.373046875,3.0
11060,47325,36141.04296875,1.0
11056,10065,15339.4228515625,1.0
11055,16407,10373.5546875,5.0
11057,18716,14959.2451171875,3.0
11062,8343,12704.779296875,3.0
11063,26229,25062.685546875,5.0
11064,10755,12226.4326171875,9.0
11065,30192,24041.8203125,1.0
11066,11888,11114.8671875,5.0
11067,13733,13888.826171875,2.0
11071,40359,35264.51953125,6.0
11070,16145,16579.982421875,4.0
11072,19082,16908.6640625,3.0
11068,12175,9435.619140625,2.0
11069,33596,33606.0703125,2.0
11074,10519,14009.474609375,10.0
11075,18823,21096.423828125,8.0
11076,24887,25248.310546875,2.0
11077,28901,20701.984375,10.0
11078,13515,15175.431640625,7.0
11073,9356,10046.341796875,5.0
11079,21500,20602.166015625,7.0
11080,8626,13459.7001953125,3.0
11081,23517,19059.88671875,8.0
11087,31744,26171.890625,3.0
11090,13010,14971.7587890625,6.0
11089,18355,14817.7236328125,4.0
11088,35452,31133.794921875,1.0
11085,21714,18754.052734375,6.0
11084,9201,19924.283203125,3.0
11083,16833,16876.6328125,4.0
11082,54709,41711.57421875,6.0
11086,14766,13210.193359375,10.0
11091,29820,29688.224609375,6.0
11092,10628,11946.6220703125,8.0
11093,17172,19103.693359375,6.0
11094,31474,29221.740234375,1.0
11095,20079,18897.083984375,2.0
11096,19605,24542.3984375,2.0
11098,35172,26525.478515625,10.0
11099,19890,19707.224609375,2.0
11097,11231,12512.7392578125,2.0
11100,26220,24854.05859375,2.0
11101,53583,51997.640625,2.0
11102,17152,16633.19140625,8.0
11103,24620,20637.0390625,9.0
11104,34287,36074.37890625,5.0
11105,16593,15170.2197265625,5.0
11106,17331,15570.8662109375,9.0
11107,17511,16513.822265625,1.0
11108,28831,24237.728515625,3.0
11621,17841,21733.12890625,10.0
11622,12141,13524.7294921875,1.0
11620,37878,30335.6796875,8.0
11616,27568,26137.869140625,10.0
11618,25395,19856.7734375,5.0
11619,17916,17604.974609375,3.0
11617,23601,22530.6484375,6.0
11623,11542,10737.2548828125,4.0
11624,16919,13838.0458984375,10.0
11625,16841,19894.88671875,3.0
11626,50802,43279.5703125,10.0
11627,15195,15285.8466796875,6.0
11628,8723,14168.98828125,2.0
11629,19172,15769.041015625,9.0
11630,12370,17878.48046875,9.0
11631,16128,17196.40625,4.0
11632,37808,39976.90625,1.0
11633,20312,13370.58203125,2.0
11638,16708,16074.953125,10.0
11637,18180,15876.3837890625,5.0
11634,9029,8422.001953125,2.0
11635,20179,18330.94140625,2.0
11636,18439,22224.857421875,7.0
11642,14544,15064.244140625,2.0
11639,13074,13304.4833984375,3.0
11640,14085,15229.7353515625,3.0
11641,17492,17314.400390625,10.0
11648,8727,8870.05859375,6.0
11645,20148,17955.296875,5.0
11649,8716,9264.3173828125,5.0
11647,32022,30553.228515625,5.0
11644,17254,14585.130859375,1.0
11643,15644,13040.0087890625,5.0
11646,45542,41903.22265625,6.0
11650,9172,11760.7265625,10.0
11651,10020,10921.4990234375,5.0
11652,18461,16748.005859375,6.0
11653,12912,10015.130859375,4.0
11654,14496,11844.30859375,10.0
11655,10515,10893.3671875,6.0
11656,11909,12843.615234375,7.0
11658,17256,16357.376953125,10.0
11657,32913,28940.33984375,8.0
11659,11536,12412.5419921875,9.0
11660,32435,26826.52734375,10.0
11661,10159,14033.1826171875,7.0
11666,41836,45381.12890625,3.0
11665,16224,15815.2314453125,6.0
11667,27486,23495.634765625,10.0
11663,30169,33513.5078125,7.0
11662,10368,7451.8349609375,8.0
11664,18730,18710.517578125,1.0
11669,13462,9030.4619140625,2.0
11668,22152,23849.484375,8.0
11670,15759,24261.990234375,5.0
11671,9756,9773.494140625,7.0
11672,16658,11519.8369140625,3.0
11673,15428,19679.173828125,1.0
11674,6851,9028.4208984375,2.0
11675,17246,14344.857421875,3.0
11676,13896,15166.771484375,9.0
11677,20721,18701.78515625,7.0
11678,12500,13671.173828125,3.0
11687,16853,15017.7626953125,6.0
11686,14473,16651.310546875,10.0
11685,28317,21767.083984375,3.0
11684,30851,27067.0078125,6.0
11680,34060,34010.48828125,9.0
11682,12137,13385.7685546875,6.0
11681,11263,9913.658203125,4.0
11679,16253,15922.9296875,8.0
11683,9058,10048.728515625,1.0
11694,14584,14271.2099609375,6.0
11696,18886,23525.646484375,2.0
11695,50284,51888.55859375,3.0
11692,17009,14940.01171875,8.0
11693,10950,12828.888671875,7.0
11690,19306,20383.896484375,2.0
11689,12132,11304.783203125,10.0
11688,11071,11303.6875,6.0
11691,28016,29803.203125,2.0
11703,15342,13142.19921875,9.0
11702,15129,12524.080078125,3.0
11700,32854,29195.64453125,9.0
11701,10574,13737.9873046875,1.0
11698,7796,6620.5712890625,8.0
11697,40268,39633.91015625,3.0
11699,11609,12276.2421875,10.0
11708,18245,14807.619140625,2.0
11710,17171,11644.064453125,10.0
11706,18221,20128.75,8.0
11707,9783,10969.537109375,1.0
11709,14182,14554.5068359375,5.0
11711,51594,51416.40234375,3.0
11713,18319,13159.146484375,10.0
11712,19154,18099.9765625,9.0
11714,10149,14273.341796875,2.0
11718,10651,13714.9228515625,2.0
11721,13141,11632.82421875,9.0
11719,9479,12811.3076171875,6.0
11717,16329,16105.0185546875,1.0
11720,20349,23797.10546875,1.0
11715,16577,16538.701171875,4.0
11716,53374,47689.9296875,2.0
11722,28817,33072.4921875,5.0
11723,5567,10593.23046875,3.0
11724,29760,33666.7421875,8.0
11725,16298,12229.5517578125,6.0
11726,6554,8311.841796875,4.0
11727,14833,13957.73046875,2.0
11728,6002,11235.6787109375,2.0
11732,32418,31551.33203125,10.0
11731,15632,14226.6396484375,5.0
11730,27851,27439.5703125,9.0
11729,19092,20217.294921875,10.0
11733,19375,17297.5390625,7.0
11734,17865,14076.1591796875,1.0
11735,12457,14299.853515625,7.0
11736,18404,15792.6025390625,10.0
11737,21841,19060.279296875,9.0
11738,9336,7978.65576171875,6.0
11739,10266,10715.3017578125,5.0
11741,40228,34044.7421875,4.0
11740,14514,14006.8759765625,3.0
11745,13079,12045.83984375,3.0
11746,28987,26798.369140625,10.0
11744,18777,24937.1640625,8.0
11742,11806,10031.37109375,3.0
11743,10635,10226.9501953125,10.0
11747,10367,13751.888671875,7.0
11748,25610,28808.9375,4.0
11749,35786,35511.5078125,1.0
11750,20391,22583.06640625,8.0
11704,15903,17035.337890625,3.0
11705,9661,11769.4990234375,6.0
11755,14915,15009.16796875,10.0
11756,19671,17782.994140625,1.0
11754,16205,15338.150390625,9.0
11752,20102,14847.73046875,5.0
11751,10631,10838.50390625,6.0
11753,9615,12079.6572265625,3.0
11757,24749,27381.015625,1.0
11758,13375,14680.9541015625,1.0
11759,22185,22694.640625,8.0
11764,36810,36376.83984375,3.0
11763,13185,12191.0419921875,5.0
11765,18549,17457.169921875,7.0
11761,44149,42715.7578125,3.0
11760,17903,17556.1640625,4.0
11762,12349,13028.0517578125,10.0
11767,24736,23182.453125,7.0
11768,10008,11543.294921875,7.0
11766,8011,10508.994140625,4.0
11769,10895,10513.8837890625,4.0
11770,14696,17590.80078125,10.0
11771,22681,27259.78125,2.0
11772,20203,19517.13671875,6.0
11773,17784,18914.1171875,8.0
11774,24833,24924.927734375,10.0
11775,10255,13556.6318359375,9.0
11776,11572,15263.2763671875,7.0
11777,11367,13642.2431640625,2.0
11783,8651,11842.04296875,6.0
11782,15262,16052.7841796875,6.0
11781,15142,12951.625,9.0
11780,44976,44776.14453125,2.0
11779,18773,17693.6328125,3.0
11778,27846,24319.75390625,3.0
11784,37447,33113.1875,2.0
11785,15729,12773.2470703125,9.0
11786,9002,12411.212890625,10.0
11787,21379,19396.98046875,7.0
11788,19354,28462.51953125,9.0
11789,30862,32584.986328125,5.0
11790,11297,12407.31640625,6.0
11792,17461,16406.87109375,5.0
11791,22225,16649.5625,7.0
11795,8545,8556.37109375,2.0
11793,16547,13813.0537109375,4.0
11794,45186,37439.41796875,9.0
11796,8821,10029.6318359375,3.0
11797,25674,18243.779296875,2.0
11798,18025,15263.22265625,4.0
11799,20211,23806.712890625,2.0
11800,13394,12846.2763671875,4.0
11801,17899,15886.3955078125,8.0
11804,20034,17423.041015625,6.0
11802,11330,12215.384765625,6.0
11803,24913,29118.009765625,8.0
11811,10951,11584.5576171875,2.0
11810,17432,14998.2939453125,6.0
11809,10685,10596.419921875,10.0
11805,11056,10610.5263671875,9.0
11807,32896,31942.837890625,6.0
11806,13548,12802.755859375,7.0
11812,38740,34920.6875,8.0
11808,10545,11282.921875,8.0
11813,11025,10266.8408203125,2.0
11817,27113,20999.73046875,10.0
11816,20116,20186.734375,9.0
11818,22145,26394.158203125,2.0
11814,10211,10904.0859375,9.0
11815,35047,31113.279296875,4.0
11820,24593,22650.517578125,3.0
11821,17341,19292.755859375,3.0
11819,18134,19153.427734375,4.0
11822,14163,14573.5947265625,3.0
11823,11369,11975.8623046875,1.0
11824,18320,22404.951171875,2.0
11825,13181,13785.294921875,8.0
11826,18298,26772.126953125,5.0
11827,12043,12036.318359375,6.0
11828,19094,16894.056640625,7.0
11830,8124,8310.4150390625,9.0
11831,20689,18271.19921875,2.0
11829,10206,11843.1337890625,4.0
11832,14108,11304.6357421875,1.0
11833,13169,13982.982421875,2.0
11834,9355,9324.6552734375,8.0
11835,8106,11924.068359375,9.0
11836,17205,17998.486328125,9.0
11837,12126,16310.5498046875,9.0
11838,41500,39351.69921875,4.0
11839,17241,15441.25390625,6.0
11846,24392,31943.703125,6.0
11847,13860,9673.1865234375,1.0
11844,22390,26820.42578125,6.0
11845,28581,26214.982421875,3.0
11842,10501,8867.439453125,4.0
11841,12270,11258.21875,6.0
11843,23014,29841.140625,1.0
11848,10507,11455.453125,10.0
11849,12634,12056.8720703125,5.0
11850,14602,11927.1376953125,9.0
11851,21512,23167.6484375,8.0
11852,9206,9205.390625,1.0
11853,14690,15201.548828125,5.0
11854,15274,14982.7802734375,1.0
11855,17192,19729.6953125,3.0
11856,18749,17655.2578125,5.0
11858,17294,15681.958984375,3.0
11857,45023,39935.66015625,10.0
11859,8011,9139.60546875,4.0
11860,38634,41074.52734375,9.0
11861,8514,10350.6982421875,5.0
11862,18205,17042.576171875,5.0
11863,11127,14686.916015625,4.0
11864,19288,25603.58984375,3.0
11865,19951,20748.5078125,5.0
11866,13796,12430.0205078125,7.0
11867,17758,15981.8896484375,9.0
11840,22323,15425.4326171875,4.0
11873,14126,13541.3681640625,3.0
11874,22180,21472.130859375,2.0
11872,39963,37553.25390625,2.0
11871,22046,25429.251953125,5.0
11870,28235,24754.708984375,4.0
11869,37842,27813.7734375,1.0
11868,10029,9409.7294921875,5.0
11875,13389,12649.173828125,6.0
11876,18264,15464.611328125,10.0
11877,9946,8060.84765625,9.0
11878,14852,10484.126953125,10.0
11879,11463,11318.923828125,6.0
11880,18887,19872.251953125,3.0
11881,20213,19520.083984375,2.0
11885,18946,19336.236328125,3.0
11884,15578,21677.48046875,9.0
11882,43746,45264.59765625,3.0
11883,19275,16454.4375,10.0
11886,10364,8264.2529296875,7.0
11887,10007,10629.033203125,7.0
11888,40701,39589.3671875,2.0
11889,16724,20637.193359375,2.0
11890,11912,12822.0947265625,3.0
11891,20433,20027.708984375,5.0
11892,18470,23325.84375,7.0
11893,10136,13063.7568359375,7.0
11894,20394,16555.46875,4.0
11900,11553,14457.9091796875,4.0
11901,13728,15590.5048828125,7.0
11899,14043,13502.50390625,9.0
11896,43619,42968.55078125,4.0
11897,28491,31821.712890625,7.0
11898,20011,20951.9921875,9.0
11895,10347,10418.83984375,9.0
11902,14247,16124.8583984375,1.0
11903,20418,22460.634765625,2.0
11909,15071,19991.943359375,6.0
11908,14486,13089.53125,5.0
11907,22274,21020.833984375,8.0
11910,18121,17206.470703125,6.0
11905,11191,7515.365234375,4.0
11904,35598,31010.490234375,5.0
11906,28664,23523.4921875,9.0
11911,13642,14292.3349609375,5.0
11912,30985,24930.765625,10.0
11920,19303,17265.177734375,7.0
11913,12767,12547.515625,8.0
11914,53783,53561.4765625,2.0
11915,10135,12895.580078125,6.0
11916,33984,37557.02734375,5.0
11917,17218,17249.306640625,4.0
11918,20031,18760.62890625,1.0
11919,15767,16194.1494140625,9.0
11921,22460,17253.57421875,7.0
12549,22117,20371.064453125,5.0
12550,18105,17396.833984375,10.0
12548,35251,30134.474609375,8.0
12545,10440,12120.51953125,10.0
12546,29011,27921.359375,8.0
12547,16216,19594.7734375,3.0
12544,11280,10735.724609375,2.0
12551,19506,17368.94921875,8.0
12552,8605,8987.5771484375,10.0
12553,32228,30816.701171875,8.0
12554,28423,31466.349609375,7.0
12555,18517,18027.431640625,7.0
12556,17978,16597.84375,3.0
12557,25176,28554.41796875,7.0
12561,9133,16607.302734375,8.0
12560,37860,24924.625,9.0
12558,15222,14346.96875,3.0
12559,50096,47996.2421875,6.0
12562,8250,11785.013671875,4.0
12563,15367,11997.9248046875,1.0
12564,8177,8961.5458984375,1.0
12565,35870,29272.521484375,4.0
12566,11116,10604.255859375,10.0
12567,16813,10564.9423828125,5.0
12568,20143,22344.029296875,10.0
12569,19021,13107.0439453125,7.0
12570,12749,13407.6748046875,10.0
12575,7258,8025.2978515625,3.0
12576,16261,21572.203125,4.0
12574,15442,12088.740234375,9.0
12571,17716,18768.853515625,1.0
12572,10220,10180.2861328125,2.0
12573,22089,16190.12890625,10.0
12577,10596,9684.7958984375,9.0
12578,17216,14372.3701171875,8.0
12584,17776,14614.0546875,6.0
12583,7019,11379.2158203125,9.0
12582,24529,22561.16015625,6.0
12585,36790,38093.078125,5.0
12580,8926,17119.58984375,6.0
12581,27114,22358.158203125,7.0
12586,23214,25218.935546875,7.0
12587,10603,13140.2138671875,1.0
12588,22199,18736.556640625,1.0
12594,32485,31974.677734375,7.0
12589,10406,9405.48828125,2.0
12590,10094,12354.3359375,2.0
12591,10149,10333.1396484375,5.0
12592,14094,12876.5673828125,10.0
12593,15644,23601.78515625,5.0
12595,30672,28549.98828125,7.0
12596,17522,16449.912109375,3.0
12597,10392,11262.4609375,8.0
12598,12119,12314.375,8.0
12599,14168,10101.96484375,5.0
12600,10083,10371.3291015625,2.0
12601,19914,16779.34375,1.0
12602,18350,22739.236328125,4.0
12603,7030,9569.2421875,5.0
12604,9838,16361.69921875,5.0
12605,17983,15697.099609375,6.0
12606,46313,44173.22265625,7.0
12579,9502,10619.51953125,4.0
12613,24146,28301.82421875,4.0
12612,17590,15485.666015625,5.0
12611,43025,29095.541015625,9.0
12608,8073,9259.2353515625,1.0
12609,17669,17055.6640625,5.0
12607,15156,14305.6220703125,7.0
12610,37116,38447.21484375,8.0
12614,9892,8701.9013671875,3.0
12615,13867,20630.787109375,4.0
12622,38851,33046.40234375,4.0
12624,19549,16245.953125,4.0
12623,9203,10056.4990234375,9.0
12621,19423,20369.50390625,8.0
12619,13622,16510.9765625,6.0
12618,13206,14467.26953125,9.0
12617,12305,12579.71484375,2.0
12616,27223,26027.513671875,4.0
12620,32855,21893.318359375,1.0
12631,12020,13462.974609375,4.0
12633,20317,16345.73828125,10.0
12632,9537,10202.93359375,2.0
12630,41002,34616.046875,4.0
12629,21761,25031.783203125,6.0
12628,26406,21992.927734375,1.0
12627,55410,38349.52734375,3.0
12626,14016,13714.890625,5.0
12625,11650,9757.12109375,2.0
12634,48246,42752.28515625,1.0
12635,15396,16828.068359375,5.0
12636,13676,12930.189453125,9.0
12637,17239,15370.623046875,7.0
12638,11176,12199.763671875,1.0
12643,28114,25684.021484375,3.0
12644,35858,34800.3671875,10.0
12647,17001,17881.044921875,9.0
12645,13127,11873.1962890625,4.0
12646,24162,26457.39453125,7.0
12650,34098,28058.919921875,4.0
12651,13797,13412.0400390625,9.0
12649,10258,7457.93115234375,9.0
12648,14760,13556.501953125,1.0
12641,9093,11197.701171875,3.0
12640,17722,11348.3359375,2.0
12639,9472,12100.6806640625,2.0
12642,5334,8818.6982421875,1.0
12652,11412,12296.5380859375,9.0
12653,25781,16383.125,6.0
12654,19968,20731.9140625,9.0
12655,20231,9220.849609375,8.0
12656,26607,22153.982421875,10.0
12657,34206,32279.41796875,1.0
12659,20201,22475.70703125,5.0
12658,11705,11096.830078125,10.0
12660,23948,15137.42578125,7.0
12666,17534,15768.837890625,9.0
12665,39005,31431.396484375,5.0
12664,17281,13368.296875,7.0
12661,37470,40996.91796875,10.0
12662,14973,14332.8876953125,6.0
12663,19880,20877.439453125,8.0
12669,17862,18798.951171875,6.0
12667,12737,13299.37890625,3.0
12668,10081,11322.8427734375,8.0
12672,13317,16137.716796875,1.0
12671,10685,19068.57421875,8.0
12670,12139,13027.705078125,6.0
12677,10530,13085.1435546875,4.0
12678,16887,14350.7470703125,8.0
12676,7991,10520.208984375,9.0
12673,12045,11268.638671875,10.0
12674,9981,8693.560546875,10.0
12675,26534,21285.1953125,7.0
12679,40326,43863.97265625,2.0
12680,16415,17654.244140625,7.0
12681,29964,25164.078125,3.0
12682,36910,30184.880859375,8.0
12683,10021,13314.6806640625,10.0
12687,13316,10073.58203125,5.0
12686,16326,16786.056640625,7.0
12685,16193,13806.302734375,8.0
12684,11036,18062.294921875,1.0
12693,18069,19533.630859375,4.0
12688,7831,10270.412109375,1.0
12689,6818,8446.498046875,3.0
12690,19848,21269.982421875,8.0
12691,18894,17170.3984375,4.0
12692,9041,10033.5,9.0
12696,27990,26626.9375,3.0
12695,12799,18145.77734375,3.0
12694,14031,14639.54296875,3.0
12697,14118,9426.7080078125,6.0
12702,31715,28542.1015625,9.0
12701,23640,18675.005859375,8.0
12698,9652,11464.1015625,1.0
12699,20019,18161.130859375,1.0
12700,17651,16424.3671875,7.0
12703,9742,9486.171875,7.0
12704,10849,10194.09765625,6.0
12705,19026,18127.662109375,5.0
12706,30076,35745.8203125,8.0
12707,20046,18693.55859375,1.0
12708,32231,36487.15625,2.0
12709,12184,8944.607421875,9.0
12714,9945,11088.6494140625,5.0
12713,9086,11780.599609375,5.0
12711,9302,7356.07568359375,1.0
12712,8049,8049.11181640625,8.0
12710,22407,16236.2431640625,7.0
12719,13963,11159.423828125,9.0
12715,19024,20225.763671875,3.0
12716,20341,20965.830078125,7.0
12717,14095,15681.2666015625,10.0
12718,36553,36384.12890625,10.0
12723,17311,18348.181640625,5.0
12722,31266,27185.78515625,4.0
12720,10310,10364.6357421875,9.0
12721,10081,10723.771484375,3.0
12724,51177,44497.5703125,3.0
12725,9799,11836.4599609375,10.0
12726,14395,13721.3623046875,2.0
12727,13944,15097.41015625,6.0
12728,13798,12367.9072265625,6.0
12729,12393,13783.7685546875,9.0
12731,19550,15521.603515625,10.0
12732,18792,18827.33203125,8.0
12730,23167,26536.52734375,9.0
12733,16869,16527.982421875,6.0
12734,10396,9030.9404296875,2.0
12735,22173,23204.26953125,10.0
12736,30832,30788.845703125,8.0
12737,8027,10490.3056640625,8.0
12738,9550,9709.7763671875,7.0
12739,20286,20813.5546875,10.0
12740,10119,12039.97265625,4.0
12741,29959,31746.216796875,1.0
12746,17882,16497.171875,8.0
12745,11056,11702.9482421875,6.0
12747,20973,19909.72265625,5.0
12743,38909,37826.44140625,7.0
12742,14199,18218.28515625,3.0
12744,12831,10987.724609375,8.0
12748,11979,12952.2607421875,1.0
12750,29848,27936.90234375,10.0
12749,26391,21121.87890625,9.0
12751,7782,8569.4990234375,9.0
12752,31973,33721.8828125,4.0
12753,17477,20853.40234375,3.0
12754,20837,21047.01953125,2.0
12755,20250,24018.310546875,5.0
12756,19496,17621.734375,2.0
12757,8777,9869.0107421875,8.0
12758,12775,14008.7509765625,4.0
12759,15180,16045.3408203125,3.0
12766,8707,14064.9970703125,10.0
12765,8041,10589.96484375,10.0
12764,7220,8103.67431640625,1.0
12760,12018,12461.6640625,8.0
12762,29575,30056.126953125,7.0
12761,22236,18164.75390625,4.0
12763,13027,11877.798828125,4.0
12767,20508,22145.8046875,9.0
12768,11528,14668.5859375,3.0
12774,15132,12795.3134765625,1.0
12775,13887,12938.7666015625,10.0
12773,14221,13860.568359375,8.0
12769,17182,12922.6484375,3.0
12771,17427,14582.654296875,2.0
12770,32902,40110.57421875,7.0
12772,11200,13546.1669921875,2.0
12776,17823,22822.978515625,2.0
12777,32754,37420.20703125,6.0
12782,15276,15605.890625,4.0
12780,18301,20787.888671875,10.0
12781,9441,10428.3291015625,4.0
12778,12543,9875.4091796875,6.0
12779,23074,18863.11328125,1.0
12783,22973,20338.865234375,1.0
12784,10740,12129.1015625,1.0
12785,12151,14479.2822265625,4.0
12786,11127,11025.916015625,7.0
12791,24061,27727.298828125,3.0
12792,12399,16400.216796875,7.0
12790,7117,14515.6357421875,4.0
12788,21625,35542.94140625,2.0
12787,12663,13437.02734375,5.0
12789,7348,15054.927734375,7.0
12793,12568,12666.8173828125,2.0
12794,30130,35635.48828125,2.0
12802,12052,12866.1201171875,6.0
12800,11927,9217.2412109375,5.0
12799,7596,11242.8076171875,6.0
12801,10877,14541.6337890625,1.0
12797,27816,32092.478515625,8.0
12796,8457,9685.9921875,2.0
12798,12181,13529.3251953125,5.0
12803,27969,22965.7578125,1.0
12804,21725,20353.923828125,8.0
12795,6032,8020.0556640625,1.0
12813,15402,16292.3427734375,2.0
12811,16204,15515.091796875,1.0
12810,19152,29569.0625,3.0
12809,29670,23649.4140625,3.0
12812,17489,13622.4111328125,10.0
12807,32398,38231.73828125,5.0
12806,7712,10334.6689453125,10.0
12805,13675,14079.767578125,5.0
12808,19693,18441.62890625,5.0
12822,11961,11739.8193359375,1.0
12821,11462,13175.513671875,6.0
12820,13473,12128.8544921875,1.0
12819,6904,6524.91357421875,7.0
12818,10118,10585.166015625,1.0
12816,28480,24583.904296875,5.0
12815,40071,37439.55859375,8.0
12814,17050,12259.611328125,10.0
12817,12650,13335.421875,4.0
12829,17143,14407.9365234375,2.0
12831,11347,16180.2177734375,3.0
12830,33655,27017.54296875,4.0
12828,24928,28758.38671875,4.0
12827,29691,36119.55859375,1.0
12826,16194,15266.78515625,5.0
12825,8979,7742.2294921875,2.0
12824,18575,17818.154296875,10.0
12823,8582,8625.009765625,9.0
12832,10967,10443.6962890625,9.0
12833,26243,27346.341796875,3.0
12834,19411,24819.228515625,7.0
12835,13278,12778.6171875,9.0
12836,17977,28748.888671875,6.0
12837,14061,13839.7001953125,1.0
12838,16448,14777.4326171875,5.0
12840,8775,11914.279296875,1.0
12839,19588,18540.78125,8.0
12841,18989,17692.185546875,10.0
12842,13647,15507.8642578125,8.0
12843,45941,39031.03125,8.0
12844,28071,31127.455078125,10.0
12845,27389,29205.322265625,1.0
12846,19088,22187.96875,8.0
12847,31941,26797.05078125,4.0
12848,12697,13312.3544921875,6.0
12849,15011,15403.0869140625,5.0
13244,10390,10740.6923828125,4.0
13243,18673,16408.84375,3.0
13242,10254,14463.9169921875,10.0
13239,27153,30510.84375,2.0
13240,20055,20032.21484375,6.0
13238,15040,12027.822265625,9.0
13241,18709,15852.6611328125,3.0
13245,19913,20681.85546875,2.0
13246,23262,18091.59765625,4.0
13294,8441,8245.0341796875,10.0
13295,6893,6476.50732421875,7.0
13296,15030,12910.3349609375,6.0
13293,15688,21129.947265625,4.0
13292,11025,9351.015625,2.0
13297,8551,10398.75,7.0
13298,33662,25930.595703125,6.0
13299,18788,16348.2744140625,2.0
13300,42767,33260.4921875,5.0
13305,18456,18989.544921875,6.0
13301,12147,11840.740234375,6.0
13302,10319,9287.5791015625,8.0
13303,10502,13697.119140625,8.0
13304,9014,10653.0205078125,5.0
13306,33436,24773.857421875,8.0
13307,17052,16383.85546875,1.0
13308,11319,12202.1416015625,9.0
13309,14556,11817.4345703125,9.0
13316,10414,13351.7578125,2.0
13312,18449,18394.341796875,10.0
13313,12056,10858.9248046875,8.0
13310,15859,17576.400390625,10.0
13315,18847,16893.478515625,8.0
13311,47056,41902.83984375,4.0
13314,30610,27178.712890625,7.0
13319,12481,12173.177734375,3.0
13320,8960,11204.400390625,10.0
13321,10364,13032.396484375,7.0
13322,9094,6983.2705078125,5.0
13323,11559,11901.80859375,5.0
13324,24222,32049.43359375,10.0
13325,13520,19802.73828125,7.0
13326,11576,11906.3828125,5.0
13328,11544,14835.07421875,4.0
13332,25312,27153.88671875,3.0
13329,14350,12341.9736328125,8.0
13330,17004,14953.4833984375,1.0
13331,7435,7598.375,1.0
13334,31571,34260.41015625,10.0
13333,14075,13128.201171875,9.0
13335,18403,13513.5009765625,10.0
13336,19643,19409.716796875,3.0
13337,7712,10377.0888671875,7.0
13342,15978,15661.5224609375,1.0
13338,12372,10842.279296875,8.0
13339,17751,24902.767578125,3.0
13343,15520,13709.5712890625,2.0
13340,37521,33129.515625,5.0
13341,21506,17030.095703125,4.0
13345,6668,7311.02685546875,7.0
13344,18008,10080.3271484375,2.0
13350,7582,7234.29345703125,5.0
13346,25272,27668.724609375,5.0
13347,6855,7560.9765625,7.0
13349,15181,15580.96875,3.0
13348,12678,15530.9609375,6.0
13351,5351,7937.3505859375,9.0
13353,11132,15108.0205078125,5.0
13352,14056,18509.611328125,1.0
13354,8049,12698.8544921875,4.0
13355,22196,26108.26953125,9.0
13356,17597,27159.755859375,1.0
13357,12067,11314.9033203125,7.0
13358,6202,6160.23388671875,2.0
13359,11012,10037.9404296875,9.0
13361,13034,13756.9970703125,7.0
13362,12221,11873.9267578125,2.0
13363,16315,14039.583984375,6.0
13360,13111,12660.0791015625,6.0
13372,13707,14223.748046875,1.0
13371,6151,11857.53125,8.0
13369,6793,9902.013671875,1.0
13370,9098,11281.9365234375,9.0
13366,7003,7882.2001953125,9.0
13367,7803,8136.92236328125,4.0
13368,10745,9971.9609375,8.0
13364,14519,15678.1181640625,6.0
13365,7810,9299.8134765625,7.0
13373,31921,29903.095703125,5.0
13381,6087,10622.0810546875,3.0
13379,23602,26678.990234375,9.0
13380,8345,11246.826171875,1.0
13377,11830,14385.9443359375,3.0
13376,6587,9387.5595703125,7.0
13375,8402,10476.1640625,10.0
13374,18001,14359.685546875,7.0
13378,13605,15682.5146484375,7.0
13383,20240,25086.330078125,7.0
