id,attendance,catboost_prediction,fold
10966,28986,27019.482051587485,4.0
10967,21952,19180.46684750447,1.0
10968,11057,13745.548082185313,4.0
10969,17619,15512.416025222024,5.0
10970,9348,12275.034071377722,5.0
10973,36412,28665.196008760897,1.0
10972,35388,33994.04281596553,4.0
10971,8657,8903.04390942961,1.0
10974,9682,11501.322890038953,1.0
10975,9211,12148.240337700383,1.0
10976,18743,18825.17622454432,4.0
10977,16190,15270.819991905233,2.0
10978,14239,10531.102883343709,2.0
10979,12269,16043.490779535385,5.0
10980,11762,12493.599540702631,5.0
10981,46981,40856.12083630462,2.0
10982,24711,28102.61264980291,5.0
10988,12799,16318.603759157277,1.0
10987,38781,33093.91849684013,4.0
10986,10266,12571.524760556846,5.0
10983,8790,12672.20314271093,2.0
10984,21431,18881.3205139805,2.0
10985,37154,38710.28398458619,1.0
10989,16338,15983.571509040528,4.0
10990,14715,16513.113091661042,1.0
10991,18292,15924.718267236476,2.0
10996,8688,11465.589860428983,1.0
10995,14163,13727.697500160852,2.0
10997,15448,17840.667382210937,1.0
10993,45253,38783.698561632016,2.0
10992,19868,20988.12534463614,5.0
10994,18431,27103.20924809631,2.0
10998,18171,20457.876504663334,2.0
10999,9583,11881.688786995855,3.0
11000,14242,15371.524230143583,2.0
11001,7010,11794.543093946742,4.0
11002,26275,27441.963615986126,5.0
11003,8555,10004.434970119186,1.0
11004,10071,10120.572116384934,3.0
11005,13123,12422.858738283754,1.0
11009,21245,16763.70043508079,1.0
11008,10884,12590.467922329015,2.0
11007,8463,7773.738969855585,4.0
11006,6125,8543.567305662431,2.0
11010,22292,21412.806467188224,2.0
11011,45831,44411.70772818786,5.0
11012,20398,25220.407173540083,1.0
11013,17107,20012.882347064504,3.0
11014,15395,14175.339426426754,5.0
11015,13738,11976.687788976713,5.0
11016,19627,19201.880247350586,1.0
11017,15353,13691.228599112357,3.0
11018,36770,35172.0310079047,3.0
11025,10669,12574.509772079367,2.0
11024,7839,12357.360904696716,2.0
11023,12095,13692.609277071253,2.0
11019,9018,9287.960240594304,1.0
11021,20729,17059.178006559097,4.0
11020,8671,10841.191942077396,1.0
11022,20037,20548.632178791995,4.0
11026,11530,15253.084955344466,1.0
11027,14961,13730.1599825303,2.0
11032,15206,15931.42735241216,1.0
11031,32208,30920.740878589204,1.0
11033,9376,12847.224788251318,1.0
11029,23036,23467.128349111666,4.0
11028,15266,14059.244827206157,1.0
11030,21096,26422.13121064938,2.0
11037,7028,7592.307276006459,5.0
11038,24139,21086.719108842328,5.0
11039,18062,22748.925682312416,1.0
11040,13939,11472.367011874556,4.0
11045,30517,15644.073669889614,1.0
11043,19811,22353.723082740227,5.0
11042,14241,11583.942813276779,3.0
11044,15481,19108.08743221831,4.0
11041,8741,11572.926963725638,2.0
11036,10039,12345.022956650668,4.0
11035,16225,15466.431524047995,4.0
11034,6725,12808.555542750952,5.0
11046,9079,10106.485021687298,4.0
11047,30410,27959.99417736868,3.0
11048,20455,16014.355959711038,4.0
11049,34025,34515.182573394384,3.0
11050,19386,21772.128031574168,1.0
11051,18009,12523.331014900661,5.0
11052,16718,18439.309269461475,1.0
11053,10984,10269.04302694906,2.0
11054,14481,13659.574609905401,1.0
11059,20580,18044.669626532133,2.0
11061,16733,15433.903987706988,2.0
11058,22184,22784.678692758738,5.0
11060,47325,36902.93409753073,2.0
11056,10065,10653.557009559634,3.0
11055,16407,12772.176536166678,3.0
11057,18716,16604.96643663552,4.0
11062,8343,10365.412682455806,1.0
11063,26229,26037.56621532457,2.0
11064,10755,11173.613703869065,3.0
11065,30192,21514.600499515585,3.0
11066,11888,10815.253230686223,2.0
11067,13733,12060.6684698026,5.0
11071,40359,38394.279334951665,1.0
11070,16145,16743.007283311148,4.0
11072,19082,17745.05302075299,3.0
11068,12175,8331.13085594015,5.0
11069,33596,32030.51762203368,2.0
11074,10519,9733.350353035357,2.0
11075,18823,20128.692094769227,2.0
11076,24887,25730.64505627668,5.0
11077,28901,21761.274279381316,2.0
11078,13515,15757.189450295202,1.0
11073,9356,8783.22129349078,3.0
11079,21500,23311.349883947125,5.0
11080,8626,12954.25599884372,3.0
11081,23517,19836.10543737974,1.0
11087,31744,26817.78163683317,2.0
11090,13010,15951.09998091016,4.0
11089,18355,13440.391341509241,4.0
11088,35452,28876.65079010237,4.0
11085,21714,19992.217647041747,2.0
11084,9201,10545.556244302334,1.0
11083,16833,15069.68448608347,4.0
11082,54709,45196.74409877712,4.0
11086,14766,12826.535750878229,1.0
11091,29820,28950.84102521035,3.0
11092,10628,12331.683431538382,1.0
11093,17172,19302.356374253875,3.0
11094,31474,26877.528686073612,1.0
11095,20079,17105.54399186256,3.0
11096,19605,21121.776255388755,1.0
11098,35172,35255.57569488912,5.0
11099,19890,16441.15310106721,3.0
11097,11231,10740.35321846894,3.0
11100,26220,25492.194974937785,1.0
11101,53583,51355.63762226799,2.0
11102,17152,17181.678210004244,5.0
11103,24620,17861.931657075984,1.0
11104,34287,36387.864188728345,3.0
11105,16593,12613.238729777413,4.0
11106,17331,14401.515763666644,2.0
11107,17511,17863.950216188652,4.0
11108,28831,24932.34730222042,2.0
11621,17841,23701.156925602816,4.0
11622,12141,14939.254659133687,1.0
11620,37878,35099.62178515103,2.0
11616,27568,27447.609455648937,1.0
11618,25395,22239.62120643245,5.0
11619,17916,17200.138475285043,3.0
11617,23601,25578.924618134042,3.0
11623,11542,14572.891199325042,2.0
11624,16919,14416.481211621727,4.0
11625,16841,18238.955832550062,3.0
11626,50802,44154.4625316406,2.0
11627,15195,13176.63943687475,2.0
11628,8723,13661.44326001102,5.0
11629,19172,16906.468557936125,5.0
11630,12370,17229.696439738058,1.0
11631,16128,16891.412814269774,5.0
11632,37808,38450.40703422405,1.0
11633,20312,15021.45826489996,5.0
11638,16708,17190.987816547746,5.0
11637,18180,18154.58107018489,2.0
11634,9029,7986.839097472095,2.0
11635,20179,18518.628273088707,5.0
11636,18439,24598.909770616727,5.0
11642,14544,14287.493432733358,5.0
11639,13074,14475.52103198369,2.0
11640,14085,17417.14634254051,5.0
11641,17492,16595.060301718782,3.0
11648,8727,8995.79634232596,3.0
11645,20148,17600.840783756208,2.0
11649,8716,7585.159255606097,4.0
11647,32022,31635.6788086893,4.0
11644,17254,15237.477709818875,1.0
11643,15644,15012.56588844907,3.0
11646,45542,38347.26973953967,5.0
11650,9172,11043.827642344957,2.0
11651,10020,12066.841925660656,3.0
11652,18461,15722.673981295513,3.0
11653,12912,10460.348023314906,2.0
11654,14496,12068.448166760583,1.0
11655,10515,12151.141023087868,1.0
11656,11909,10851.771252958593,2.0
11658,17256,15973.205874321598,1.0
11657,32913,29286.896276431427,2.0
11659,11536,11649.409633077528,5.0
11660,32435,29709.97785314201,4.0
11661,10159,12427.158176380632,1.0
11666,41836,40815.62281846265,3.0
11665,16224,15083.750153470428,3.0
11667,27486,22247.105967642477,3.0
11663,30169,31492.700009155276,4.0
11662,10368,9638.462186554667,4.0
11664,18730,18818.695911460123,2.0
11669,13462,9697.6228372964,1.0
11668,22152,25103.73335597468,1.0
11670,15759,17842.22060273992,5.0
11671,9756,12318.510947641567,4.0
11672,16658,11127.94550801518,2.0
11673,15428,15144.76378951996,3.0
11674,6851,7054.176819730228,2.0
11675,17246,13306.16161430459,1.0
11676,13896,13914.116288587302,2.0
11677,20721,19213.44489448728,4.0
11678,12500,14751.503309356074,4.0
11687,16853,16147.248421223134,2.0
11686,14473,16715.154555951278,2.0
11685,28317,23501.7896090035,4.0
11684,30851,31703.9798289976,5.0
11680,34060,32875.635958144645,3.0
11682,12137,14434.830376662865,2.0
11681,11263,10203.944153365075,5.0
11679,16253,16375.199422050313,2.0
11683,9058,9804.535374119352,2.0
11694,14584,15220.007247008476,2.0
11696,18886,24603.374569608983,5.0
11695,50284,47960.917264275304,4.0
11692,17009,17128.851004861845,2.0
11693,10950,12759.999168207356,2.0
11690,19306,20293.863162536414,4.0
11689,12132,10982.941503955159,5.0
11688,11071,11540.912211249772,3.0
11691,28016,31890.203586731543,5.0
11703,15342,12175.270176819737,2.0
11702,15129,12158.193197920653,5.0
11700,32854,29864.667359385207,1.0
11701,10574,13340.706155104457,5.0
11698,7796,9743.469136940841,5.0
11697,40268,38056.92421859328,3.0
11699,11609,13013.449929994586,1.0
11708,18245,17187.236058005255,5.0
11710,17171,11852.907020776709,4.0
11706,18221,23132.780571526448,4.0
11707,9783,10306.302580203357,2.0
11709,14182,13434.660024343611,1.0
11711,51594,49841.50733150252,4.0
11713,18319,15340.074148440353,5.0
11712,19154,18492.22742396848,5.0
11714,10149,14948.687498181034,3.0
11718,10651,13376.912295438779,1.0
11721,13141,13092.237544880387,1.0
11719,9479,13488.21995116484,1.0
11717,16329,16401.89991688026,2.0
11720,20349,23639.168859041143,1.0
11715,16577,18311.770297494124,2.0
11716,53374,46805.57327046133,2.0
11722,28817,30964.91698906095,3.0
11723,5567,8884.705111924792,4.0
11724,29760,34452.45412733087,4.0
11725,16298,14449.835294899023,5.0
11726,6554,10028.36963096773,5.0
11727,14833,16669.406638515087,1.0
11728,6002,12323.489691793053,4.0
11732,32418,33537.991162881386,1.0
11731,15632,14158.974575973498,4.0
11730,27851,27839.952285059455,3.0
11729,19092,20656.63286949217,1.0
11733,19375,15889.446850158467,2.0
11734,17865,14771.224563316198,1.0
11735,12457,13343.491758837823,5.0
11736,18404,17051.705829770843,3.0
11737,21841,19340.186832288062,3.0
11738,9336,9302.138324091082,5.0
11739,10266,10328.507923487286,3.0
11741,40228,32477.812837640176,2.0
11740,14514,13343.383451112879,5.0
11745,13079,12883.653103569684,3.0
11746,28987,31741.502374332995,2.0
11744,18777,22480.34542769834,5.0
11742,11806,8091.79556455537,1.0
11743,10635,11346.56047904182,5.0
11747,10367,14147.472264992779,3.0
11748,25610,33352.17461296881,5.0
11749,35786,40180.8501456926,5.0
11750,20391,22187.847374311314,5.0
11704,15903,19019.08542318772,3.0
11705,9661,14760.806350406578,5.0
11755,14915,13849.047059759716,3.0
11756,19671,16627.776695126377,1.0
11754,16205,14589.245186163687,3.0
11752,20102,17307.072253809336,5.0
11751,10631,12200.233281869227,1.0
11753,9615,11175.774032741134,5.0
11757,24749,25337.179303381825,5.0
11758,13375,14696.091582981893,5.0
11759,22185,22850.79531828455,2.0
11764,36810,36947.09588514468,4.0
11763,13185,12145.557190106232,2.0
11765,18549,16480.298304574353,5.0
11761,44149,43148.312687342644,2.0
11760,17903,18378.24066119717,2.0
11762,12349,12885.428949056713,2.0
11767,24736,28339.882168394874,3.0
11768,10008,11159.435282727949,1.0
11766,8011,9572.638742659243,3.0
11769,10895,10787.532018136535,3.0
11770,14696,16430.67311930637,5.0
11771,22681,24339.855621372226,5.0
11772,20203,18524.28740582757,2.0
11773,17784,19570.925881379637,2.0
11774,24833,25514.188374294747,1.0
11775,10255,12310.493064885592,2.0
11776,11572,14128.819399541595,5.0
11777,11367,12095.446815706042,5.0
11783,8651,10177.925940807958,1.0
11782,15262,16346.62792010171,4.0
11781,15142,14717.295406002235,2.0
11780,44976,46380.10376924106,1.0
11779,18773,21082.27989771334,4.0
11778,27846,25100.721560316484,2.0
11784,37447,34290.37875942486,2.0
11785,15729,11588.275397331749,1.0
11786,9002,13069.093011165856,5.0
11787,21379,20850.066713440076,2.0
11788,19354,19755.142777522444,1.0
11789,30862,35183.896914240875,3.0
11790,11297,12488.203177593787,4.0
11792,17461,14282.901569275375,1.0
11791,22225,18146.543528692913,2.0
11795,8545,8670.879282136882,1.0
11793,16547,13782.652930546094,5.0
11794,45186,42201.85214725001,3.0
11796,8821,9431.174939939234,4.0
11797,25674,17895.91556136464,1.0
11798,18025,16139.70971216215,3.0
11799,20211,22931.820115608905,4.0
11800,13394,13392.640163204242,1.0
11801,17899,15724.988011069998,4.0
11804,20034,18398.09446577147,2.0
11802,11330,10134.923239398511,5.0
11803,24913,31951.777322403796,3.0
11811,10951,9052.165848317778,5.0
11810,17432,12855.557448541334,2.0
11809,10685,11424.760667876395,1.0
11805,11056,9945.230400006774,3.0
11807,32896,36212.10284076819,4.0
11806,13548,12469.219415112459,2.0
11812,38740,34713.5851560611,1.0
11808,10545,11549.618111805623,2.0
11813,11025,10478.361431284142,5.0
11817,27113,22452.650567852863,1.0
11816,20116,19203.979392697434,4.0
11818,22145,23511.899035857557,4.0
11814,10211,8970.331572326992,5.0
11815,35047,35241.583829081166,5.0
11820,24593,23649.72475739588,2.0
11821,17341,17549.8625036926,3.0
11819,18134,17002.868732203886,4.0
11822,14163,13194.840220544833,2.0
11823,11369,11623.68173487916,4.0
11824,18320,23774.900830662104,1.0
11825,13181,14539.52355862868,3.0
11826,18298,25927.55068083679,4.0
11827,12043,12693.176691983857,3.0
11828,19094,17452.612608217056,4.0
11830,8124,7744.137769543555,2.0
11831,20689,17700.749363466894,4.0
11829,10206,12970.059704959252,5.0
11832,14108,11822.43131071655,2.0
11833,13169,15202.498886030673,1.0
11834,9355,10771.452967578321,3.0
11835,8106,8669.937613889186,3.0
11836,17205,15952.261595093094,3.0
11837,12126,14624.86533620446,1.0
11838,41500,35197.75509625254,2.0
11839,17241,16441.069173263284,2.0
11846,24392,30562.499797363795,2.0
11847,13860,8774.572008528921,5.0
11844,22390,23576.862361712938,5.0
11845,28581,30164.411019369247,4.0
11842,10501,8798.305693979444,5.0
11841,12270,11405.407358810242,4.0
11843,23014,30459.93675181069,3.0
11848,10507,10644.53561794488,1.0
11849,12634,12510.492054092781,2.0
11850,14602,12148.838347928955,4.0
11851,21512,25073.460831038774,1.0
11852,9206,9244.98764304697,1.0
11853,14690,14685.253737204152,3.0
11854,15274,13418.771599360905,5.0
11855,17192,21200.260269067992,2.0
11856,18749,16805.55507377206,4.0
11858,17294,14642.893465947658,4.0
11857,45023,43725.983604355686,1.0
11859,8011,9362.594103689808,1.0
11860,38634,40451.07473185368,1.0
11861,8514,9440.157393959107,5.0
11862,18205,16216.979594318775,2.0
11863,11127,13724.55968939258,1.0
11864,19288,24317.294206907285,1.0
11865,19951,21601.33214566541,2.0
11866,13796,13285.853761075836,4.0
11867,17758,14340.258732455426,1.0
11840,22323,16319.682601817907,2.0
11873,14126,12950.986757373754,2.0
11874,22180,20110.861303055757,1.0
11872,39963,40713.771973898096,3.0
11871,22046,24588.07303825164,4.0
11870,28235,25366.57455630663,1.0
11869,37842,22783.32551701995,2.0
11868,10029,10829.507601326284,1.0
11875,13389,14101.798636638643,3.0
11876,18264,18139.637761364393,3.0
11877,9946,7324.747078553337,5.0
11878,14852,10147.0716311894,4.0
11879,11463,12625.833354424673,4.0
11880,18887,19489.99593258163,1.0
11881,20213,18508.810644111218,1.0
11885,18946,20238.02003478366,1.0
11884,15578,22184.792773487978,2.0
11882,43746,47018.14364303204,5.0
11883,19275,17840.295521201377,1.0
11886,10364,8129.171996117739,5.0
11887,10007,10802.075055570462,4.0
11888,40701,37097.73008531886,1.0
11889,16724,19211.182394876596,1.0
11890,11912,12521.634119632463,4.0
11891,20433,20022.09962252674,3.0
11892,18470,21712.575757575167,5.0
11893,10136,11573.010618579967,5.0
11894,20394,16394.844688248548,1.0
11900,11553,14378.117761796184,2.0
11901,13728,16288.767795249467,4.0
11899,14043,14149.041643823059,4.0
11896,43619,42084.53265885461,4.0
11897,28491,31949.18970933082,5.0
11898,20011,17073.955210174856,5.0
11895,10347,10603.531321667204,2.0
11902,14247,17598.827406356533,2.0
11903,20418,19257.354056917888,4.0
11909,15071,19404.915558870405,1.0
11908,14486,12827.736186945045,2.0
11907,22274,21930.346423109637,3.0
11910,18121,17777.820354565527,3.0
11905,11191,9981.601283762497,5.0
11904,35598,30848.882684783188,1.0
11906,28664,26671.641903776486,2.0
11911,13642,13665.5963131145,3.0
11912,30985,28476.07256924219,4.0
11920,19303,18247.71305021511,2.0
11913,12767,13152.921395403473,2.0
11914,53783,60764.824366081724,1.0
11915,10135,12223.969123911585,5.0
11916,33984,35839.57939152903,2.0
11917,17218,17376.695580927415,4.0
11918,20031,18757.630407737037,2.0
11919,15767,16678.88429186305,3.0
11921,22460,15968.057421754918,4.0
12549,22117,21125.674411873362,1.0
12550,18105,18431.72273644178,2.0
12548,35251,32712.803788770027,1.0
12545,10440,12088.462588117776,4.0
12546,29011,27484.011762048038,4.0
12547,16216,18171.109325710597,5.0
12544,11280,9859.196175183864,4.0
12551,19506,18085.310795428144,1.0
12552,8605,11443.963228452598,1.0
12553,32228,29958.201117913435,3.0
12554,28423,26212.012669262404,5.0
12555,18517,16544.479663392176,4.0
12556,17978,15410.226767111544,1.0
12557,25176,28081.251126345684,2.0
12561,9133,15827.666776309365,3.0
12560,37860,31692.955207632804,3.0
12558,15222,13495.334040440088,2.0
12559,50096,47210.66287020593,5.0
12562,8250,10823.241886447857,3.0
12563,15367,14143.321981275616,4.0
12564,8177,9538.19088233571,4.0
12565,35870,32326.19893082755,4.0
12566,11116,11759.142310204337,3.0
12567,16813,12020.73798941103,2.0
12568,20143,21769.444128966446,1.0
12569,19021,12489.56275272534,5.0
12570,12749,12900.76506827052,1.0
12575,7258,9055.122654461076,5.0
12576,16261,21824.414623976885,5.0
12574,15442,13029.788752277484,2.0
12571,17716,18071.84339869058,3.0
12572,10220,8945.056496804678,3.0
12573,22089,15492.15811592902,3.0
12577,10596,11778.135859704722,2.0
12578,17216,13843.841551443224,3.0
12584,17776,17777.166181175075,2.0
12583,7019,9206.382519011526,5.0
12582,24529,24573.265831197303,2.0
12585,36790,37599.579585627784,4.0
12580,8926,18479.040970739105,4.0
12581,27114,24616.486648449318,5.0
12586,23214,25701.167107730646,5.0
12587,10603,12474.72984345553,2.0
12588,22199,19195.362722138623,5.0
12594,32485,32447.857207201105,5.0
12589,10406,9290.527166461794,4.0
12590,10094,10854.511344198909,1.0
12591,10149,11226.015698793064,3.0
12592,14094,13162.341131481793,3.0
12593,15644,24050.50264887673,3.0
12595,30672,26724.8536324832,4.0
12596,17522,17178.413791095554,1.0
12597,10392,10628.523846837543,5.0
12598,12119,13408.431598177342,5.0
12599,14168,8768.82435008204,2.0
12600,10083,12362.79301369001,5.0
12601,19914,14165.883661544281,5.0
12602,18350,19850.253044024812,4.0
12603,7030,9182.835485480462,3.0
12604,9838,18161.45074900321,4.0
12605,17983,16147.71286165082,4.0
12606,46313,47837.12956973678,1.0
12579,9502,9270.737746500328,2.0
12613,24146,25307.142083249986,1.0
12612,17590,15897.976586754237,4.0
12611,43025,23879.895267799173,3.0
12608,8073,7011.806693007558,3.0
12609,17669,17146.933479119074,5.0
12607,15156,13957.103473560142,5.0
12610,37116,38970.10829987887,2.0
12614,9892,9898.534158939461,1.0
12615,13867,21165.084325734944,5.0
12622,38851,33315.58003012734,4.0
12624,19549,16728.312732547845,3.0
12623,9203,10825.905795878996,1.0
12621,19423,21598.562751965408,2.0
12619,13622,15925.10540153368,1.0
12618,13206,13353.0152341482,3.0
12617,12305,10770.844755519893,4.0
12616,27223,27788.22361947174,1.0
12620,32855,22784.340769119415,5.0
12631,12020,13881.480008886978,1.0
12633,20317,16707.07345742692,5.0
12632,9537,10295.37086494006,2.0
12630,41002,32835.09290046911,5.0
12629,21761,24978.32351300572,4.0
12628,26406,26059.242558007063,2.0
12627,55410,48741.77396450063,3.0
12626,14016,13769.827363005592,5.0
12625,11650,10387.594857413938,5.0
12634,48246,44344.25175086784,5.0
12635,15396,15915.425498525154,2.0
12636,13676,11991.281606896402,4.0
12637,17239,15559.445206252987,1.0
12638,11176,10526.703637414019,4.0
12643,28114,31980.99914583248,1.0
12644,35858,27491.2394110416,4.0
12647,17001,19374.55591813896,2.0
12645,13127,11898.174968918145,4.0
12646,24162,24824.68579986152,4.0
12650,34098,25735.327095790522,4.0
12651,13797,11259.219639978797,5.0
12649,10258,10139.258218361898,1.0
12648,14760,13397.733158668743,5.0
12641,9093,12251.113843991463,3.0
12640,17722,11572.88551762399,3.0
12639,9472,13370.606899065118,2.0
12642,5334,9551.626230305032,1.0
12652,11412,12120.148625221467,4.0
12653,25781,20207.10169416557,5.0
12654,19968,21229.902009440662,3.0
12655,20231,10319.258845730757,2.0
12656,26607,22974.672650060664,5.0
12657,34206,32220.399845812302,4.0
12659,20201,19629.986260575024,5.0
12658,11705,9147.539049627738,3.0
12660,23948,15454.83605371164,3.0
12666,17534,15778.734172932505,1.0
12665,39005,30759.949211100407,3.0
12664,17281,14615.331351117582,1.0
12661,37470,37354.3417792555,1.0
12662,14973,13334.856440720967,2.0
12663,19880,19592.189544888137,4.0
12669,17862,17467.566279226314,5.0
12667,12737,13081.941931276819,2.0
12668,10081,11035.780922563794,4.0
12672,13317,12976.341313617595,5.0
12671,10685,16469.797614197563,2.0
12670,12139,13575.293145703698,4.0
12677,10530,13671.206141678733,4.0
12678,16887,13543.51668833992,5.0
12676,7991,10309.80037718713,5.0
12673,12045,9180.201774362415,3.0
12674,9981,8704.288369041638,5.0
12675,26534,22583.20903935941,4.0
12679,40326,44897.203618731866,3.0
12680,16415,17255.781282017557,4.0
12681,29964,29741.821765352484,4.0
12682,36910,32832.560193012214,1.0
12683,10021,11704.742743118471,2.0
12687,13316,11531.339408316635,2.0
12686,16326,18061.831534897985,1.0
12685,16193,14268.474607771812,1.0
12684,11036,15857.029832637334,1.0
12693,18069,17984.295467040887,3.0
12688,7831,7112.167467227384,2.0
12689,6818,9872.142512672448,1.0
12690,19848,17856.339197676574,4.0
12691,18894,16876.419233188954,1.0
12692,9041,10615.571581474429,1.0
12696,27990,26552.63487923458,4.0
12695,12799,17092.12576508676,1.0
12694,14031,13860.178965045034,4.0
12697,14118,9862.681532330433,5.0
12702,31715,30029.10307668598,2.0
12701,23640,20615.483904110784,4.0
12698,9652,11609.909626867,1.0
12699,20019,18379.25108058648,1.0
12700,17651,16813.513797436714,1.0
12703,9742,9100.284731480215,5.0
12704,10849,12726.143801561138,4.0
12705,19026,18995.5711712794,5.0
12706,30076,34990.46103461906,5.0
12707,20046,20680.350833969213,4.0
12708,32231,29227.120647974618,1.0
12709,12184,11180.449518677571,3.0
12714,9945,10427.045397611144,2.0
12713,9086,11687.611152371308,4.0
12711,9302,8948.73205723891,1.0
12712,8049,9281.868104270994,2.0
12710,22407,17852.14083970722,4.0
12719,13963,13532.784345010516,2.0
12715,19024,19489.19251749389,3.0
12716,20341,23799.19731531784,4.0
12717,14095,13290.713904744644,3.0
12718,36553,35895.966316487844,2.0
12723,17311,20427.62280067874,4.0
12722,31266,28473.28151444118,1.0
12720,10310,10666.683207443151,5.0
12721,10081,10404.747704640798,2.0
12724,51177,44065.19195480565,1.0
12725,9799,12090.584895896705,3.0
12726,14395,13639.975754798437,5.0
12727,13944,15013.647520897357,3.0
12728,13798,13977.530566316354,3.0
12729,12393,14157.141237253783,1.0
12731,19550,15126.011557207637,5.0
12732,18792,18456.944656954394,3.0
12730,23167,23328.354671599107,4.0
12733,16869,17057.231315849014,5.0
12734,10396,10226.03861714195,2.0
12735,22173,22560.156732334726,4.0
12736,30832,34295.338522605394,3.0
12737,8027,10853.18259002618,2.0
12738,9550,9821.513147936117,1.0
12739,20286,21432.693668244483,3.0
12740,10119,12889.023782629509,3.0
12741,29959,33000.07332466221,1.0
12746,17882,16719.186133494197,5.0
12745,11056,11995.40914924072,2.0
12747,20973,23322.496808852793,1.0
12743,38909,40175.98459756574,4.0
12742,14199,17496.26221088608,5.0
12744,12831,14013.044510490756,5.0
12748,11979,11747.284726501803,2.0
12750,29848,29172.448207959398,1.0
12749,26391,21120.472138637993,1.0
12751,7782,9105.31774412144,1.0
12752,31973,35376.44184011237,4.0
12753,17477,20307.544107925325,2.0
12754,20837,20942.77110449645,3.0
12755,20250,22613.104035569366,4.0
12756,19496,17233.091086088738,2.0
12757,8777,8661.858779346501,4.0
12758,12775,14803.89531058729,3.0
12759,15180,16217.584245609303,4.0
12766,8707,13073.699974882158,3.0
12765,8041,12066.682790005645,1.0
12764,7220,7497.528568223326,1.0
12760,12018,13437.605960680794,4.0
12762,29575,28535.62950551651,5.0
12761,22236,20759.939525318496,1.0
12763,13027,12421.784050844693,3.0
12767,20508,23809.82228223554,2.0
12768,11528,12463.347919444157,3.0
12774,15132,14654.720835128694,4.0
12775,13887,12479.246889879752,5.0
12773,14221,13170.581749422734,5.0
12769,17182,13795.093785823286,4.0
12771,17427,16032.963498220162,3.0
12770,32902,39436.31734800388,4.0
12772,11200,11225.299074687991,5.0
12776,17823,21613.411776243,4.0
12777,32754,32525.679770321025,2.0
12782,15276,14513.044004510075,1.0
12780,18301,20928.545949900446,2.0
12781,9441,12113.326099938356,5.0
12778,12543,11112.119018430853,1.0
12779,23074,21947.49820848132,5.0
12783,22973,22074.2647714034,2.0
12784,10740,11761.198671326121,1.0
12785,12151,14405.267807849868,5.0
12786,11127,12969.980689447702,3.0
12791,24061,21589.48653820234,5.0
12792,12399,15273.978888972319,4.0
12790,7117,11783.710437367894,4.0
12788,21625,32011.092369411585,1.0
12787,12663,10147.85725737135,5.0
12789,7348,12629.243680578671,3.0
12793,12568,11792.835209069257,2.0
12794,30130,31615.87807109287,5.0
12802,12052,11027.316338125322,1.0
12800,11927,9525.361246132657,2.0
12799,7596,10435.34656146275,4.0
12801,10877,14868.307696343432,3.0
12797,27816,31410.700469329153,5.0
12796,8457,9011.248422999124,3.0
12798,12181,11240.40530659902,5.0
12803,27969,23560.86122606257,3.0
12804,21725,21602.557580636436,4.0
12795,6032,5004.058011585417,4.0
12813,15402,17056.946323893015,1.0
12811,16204,14176.471315820954,1.0
12810,19152,27378.8861026075,5.0
12809,29670,26111.852341305148,4.0
12812,17489,15521.296021121521,5.0
12807,32398,36964.99372019207,3.0
12806,7712,12212.084921532258,1.0
12805,13675,13940.69717848227,1.0
12808,19693,21293.990517683043,5.0
12822,11961,12922.641121881057,2.0
12821,11462,15860.029742871806,3.0
12820,13473,13436.368934763937,1.0
12819,6904,6488.686572742277,2.0
12818,10118,9455.61254190501,3.0
12816,28480,23558.13470661154,4.0
12815,40071,43202.866667530485,3.0
12814,17050,13982.223457281183,3.0
12817,12650,13324.303997754447,3.0
12829,17143,14661.865053122005,5.0
12831,11347,16902.989218469844,2.0
12830,33655,31715.3057892037,5.0
12828,24928,28743.996744272663,1.0
12827,29691,35270.772549941335,1.0
12826,16194,16791.658291224154,2.0
12825,8979,10099.281631827984,3.0
12824,18575,18810.62037026439,2.0
12823,8582,7408.147425982403,5.0
12832,10967,12086.810670058545,5.0
12833,26243,24795.144518023862,3.0
12834,19411,23327.31655953231,5.0
12835,13278,12987.306976302676,2.0
12836,17977,24067.148466871302,2.0
12837,14061,14658.520106124752,4.0
12838,16448,17742.58498760402,2.0
12840,8775,13257.64794260844,3.0
12839,19588,20779.546442215138,2.0
12841,18989,18375.424605089996,5.0
12842,13647,15572.564778086906,3.0
12843,45941,42327.6314574658,4.0
12844,28071,26651.066916167467,2.0
12845,27389,29400.263887791123,1.0
12846,19088,19642.821315255143,3.0
12847,31941,29428.1545302814,3.0
12848,12697,13070.418484879221,5.0
12849,15011,15068.377438224674,2.0
13244,10390,11974.168783061243,2.0
13243,18673,19289.40864595554,4.0
13242,10254,14736.011234713747,5.0
13239,27153,30507.51497259217,2.0
13240,20055,21291.48714294162,5.0
13238,15040,11124.373833956797,3.0
13241,18709,15231.710131218711,3.0
13245,19913,22819.076561571033,5.0
13246,23262,18612.1353369167,3.0
13294,8441,9517.17506214288,4.0
13295,6893,8264.038730666487,1.0
13296,15030,13039.784343397303,5.0
13293,15688,19796.904184094717,3.0
13292,11025,9267.258102225902,2.0
13297,8551,10404.55260464419,2.0
13298,33662,27007.818878629172,3.0
13299,18788,17255.557118109256,4.0
13300,42767,32729.617587136785,2.0
13305,18456,19200.471772813027,2.0
13301,12147,13803.106100049696,3.0
13302,10319,10297.797708840717,4.0
