id,attendance,lightgbm_prediction,fold
10966,28986,25409.7400664033,5.0
10967,21952,16792.8305728088,4.0
10968,11057,11594.417455918821,4.0
10969,17619,16556.56323577778,3.0
10970,9348,13551.493905865727,5.0
10973,36412,25776.47051002359,5.0
10972,35388,33366.65432488725,1.0
10971,8657,9785.80810784206,2.0
10974,9682,13237.397258163997,3.0
10975,9211,18656.319874440727,1.0
10976,18743,19148.263399691292,3.0
10977,16190,14139.314802186016,2.0
10978,14239,11166.721586873347,1.0
10979,12269,16954.64862818083,4.0
10980,11762,11532.163076031133,1.0
10981,46981,44921.07741608435,2.0
10982,24711,27363.23168402811,4.0
10988,12799,13971.583678922829,1.0
10987,38781,31373.624706590865,1.0
10986,10266,13024.200160791952,2.0
10983,8790,11215.317432095102,2.0
10984,21431,17393.237180658507,1.0
10985,37154,34643.09006354895,4.0
10989,16338,14311.478379976685,5.0
10990,14715,17722.138970256074,5.0
10991,18292,16579.019433390204,1.0
10996,8688,11159.965089525462,1.0
10995,14163,12412.085541926826,1.0
10997,15448,16367.914628731942,1.0
10993,45253,38844.06390807261,3.0
10992,19868,21031.661231503003,4.0
10994,18431,24157.33759117233,2.0
10998,18171,19691.43727666733,3.0
10999,9583,9457.56924660856,5.0
11000,14242,14882.589333328338,3.0
11001,7010,12782.46788923182,1.0
11002,26275,25285.898205789435,2.0
11003,8555,10640.294627377014,3.0
11004,10071,12657.901741185173,3.0
11005,13123,11494.112861143141,3.0
11009,21245,17475.26825098916,1.0
11008,10884,13853.319860514634,1.0
11007,8463,9046.884852563255,2.0
11006,6125,11518.344484139685,5.0
11010,22292,21519.044013083763,1.0
11011,45831,42554.1627193646,1.0
11012,20398,25005.788462880308,4.0
11013,17107,23365.933026216106,5.0
11014,15395,12387.555526023645,2.0
11015,13738,11692.607012196115,2.0
11016,19627,17732.75152633845,5.0
11017,15353,14416.466167321169,1.0
11018,36770,33504.88031754,2.0
11025,10669,12428.9067432372,5.0
11024,7839,12617.020232483892,5.0
11023,12095,13606.47824468745,5.0
11019,9018,9922.999049805963,4.0
11021,20729,18127.36305612092,5.0
11020,8671,16827.08739410673,4.0
11022,20037,16538.714437978477,1.0
11026,11530,16741.6543581535,2.0
11027,14961,13522.147698799718,3.0
11032,15206,14171.53979394926,5.0
11031,32208,31789.69939456994,1.0
11033,9376,18191.697613865832,1.0
11029,23036,24869.063655140635,1.0
11028,15266,14850.66189229087,2.0
11030,21096,25510.692007253518,2.0
11037,7028,7268.620885796652,2.0
11038,24139,18751.591582662964,5.0
11039,18062,24323.700214088152,4.0
11040,13939,11228.065022913874,4.0
11045,30517,19522.70772272998,3.0
11043,19811,20205.0944581227,5.0
11042,14241,9762.63016079963,3.0
11044,15481,16520.471358858482,3.0
11041,8741,11817.91571382915,2.0
11036,10039,11615.271719027192,4.0
11035,16225,17993.603772039245,5.0
11034,6725,14246.019153579915,4.0
11046,9079,8911.664942922873,3.0
11047,30410,23789.03199366099,2.0
11048,20455,18779.63996135972,3.0
11049,34025,31527.452713723203,1.0
11050,19386,17920.554088533707,5.0
11051,18009,13425.696738690687,3.0
11052,16718,21435.080821410735,3.0
11053,10984,9439.650542404212,5.0
11054,14481,13275.049209846862,1.0
11059,20580,16901.461325296317,2.0
11061,16733,15582.88989673099,4.0
11058,22184,21404.04458750038,4.0
11060,47325,37075.980563182595,4.0
11056,10065,18327.231970978726,3.0
11055,16407,11787.57457654904,2.0
11057,18716,15735.84613869973,4.0
11062,8343,11700.223546424704,5.0
11063,26229,26331.223150008485,1.0
11064,10755,12492.251583683996,4.0
11065,30192,26313.33795687725,5.0
11066,11888,9946.414431849513,3.0
11067,13733,14159.05666314095,3.0
11071,40359,37094.834370181736,5.0
11070,16145,16809.24141350385,2.0
11072,19082,17068.13243520225,4.0
11068,12175,9909.499675882718,4.0
11069,33596,33003.415172200504,4.0
11074,10519,13900.768815423511,4.0
11075,18823,19123.07087978913,2.0
11076,24887,20245.285049520007,2.0
11077,28901,19131.752629050763,2.0
11078,13515,15155.514944156554,5.0
11073,9356,8677.752980910494,1.0
11079,21500,20370.467684309602,5.0
11080,8626,16599.360297847383,1.0
11081,23517,20252.20308781682,5.0
11087,31744,26436.199730245757,3.0
11090,13010,14275.416151677144,4.0
11089,18355,11342.107413204347,3.0
11088,35452,28622.511995585715,4.0
11085,21714,20418.36444270267,2.0
11084,9201,21831.6676935326,2.0
11083,16833,16982.642571227927,5.0
11082,54709,42489.87093895896,1.0
11086,14766,11718.673332907565,4.0
11091,29820,26645.71737638715,3.0
11092,10628,12503.902392625354,3.0
11093,17172,21830.138797333602,3.0
11094,31474,30665.615943528817,2.0
11095,20079,18070.935553807412,1.0
11096,19605,21820.341967725057,3.0
11098,35172,23438.288247016822,1.0
11099,19890,18487.877785077497,4.0
11097,11231,12151.332608771625,5.0
11100,26220,23307.122877056107,3.0
11101,53583,48353.86421540129,5.0
11102,17152,15004.206977639675,2.0
11103,24620,21443.25696514557,5.0
11104,34287,36547.981549420925,3.0
11105,16593,13256.19009222619,2.0
11106,17331,14359.296624040335,1.0
11107,17511,16608.03989814005,3.0
11108,28831,24052.334746228036,1.0
11621,17841,22513.82263279449,2.0
11622,12141,14774.384506143268,4.0
11620,37878,31679.10777640478,5.0
11616,27568,24469.67861638576,1.0
11618,25395,21941.725818812618,1.0
11619,17916,16384.737937089845,3.0
11617,23601,21493.62627093825,1.0
11623,11542,11454.524321446996,3.0
11624,16919,13984.142241690906,2.0
11625,16841,18476.97996844416,1.0
11626,50802,42087.32074450854,2.0
11627,15195,14820.522181927508,4.0
11628,8723,15317.902161037278,5.0
11629,19172,15492.47349020779,3.0
11630,12370,18830.806014893325,2.0
11631,16128,17993.98618911252,3.0
11632,37808,42957.333895673444,5.0
11633,20312,13268.842457280414,2.0
11638,16708,17074.155573344873,1.0
11637,18180,18184.50372780751,4.0
11634,9029,9049.227992859152,1.0
11635,20179,17436.78145588899,4.0
11636,18439,22015.602137106107,3.0
11642,14544,14972.5314691888,3.0
11639,13074,15398.127155778864,4.0
11640,14085,17768.37432926758,5.0
11641,17492,18185.017600040777,3.0
11648,8727,8289.571446122165,4.0
11645,20148,16562.130574496085,4.0
11649,8716,7246.062114524041,2.0
11647,32022,29539.151671200885,3.0
11644,17254,14189.661144530366,1.0
11643,15644,12840.81426641191,3.0
11646,45542,39645.47860863562,5.0
11650,9172,12086.508035099945,4.0
11651,10020,10873.046712676078,3.0
11652,18461,18445.505721461624,1.0
11653,12912,10854.258648632409,5.0
11654,14496,11068.828583149194,4.0
11655,10515,11873.790150820076,2.0
11656,11909,12516.935771518263,1.0
11658,17256,15723.135376470911,4.0
11657,32913,25828.216628299677,5.0
11659,11536,13579.77159888348,1.0
11660,32435,26899.94733339167,2.0
11661,10159,12484.863254120262,1.0
11666,41836,40398.53122371511,1.0
11665,16224,14793.221733039265,3.0
11667,27486,22657.1461586243,2.0
11663,30169,32553.195906326782,1.0
11662,10368,9554.375178001135,1.0
11664,18730,19818.891045093696,4.0
11669,13462,11121.184914164787,3.0
11668,22152,22473.916677477446,1.0
11670,15759,21180.069822686415,3.0
11671,9756,10807.689835003406,5.0
11672,16658,10750.5408729087,5.0
11673,15428,18303.444627931334,4.0
11674,6851,9973.754140475701,5.0
11675,17246,13090.168288433952,2.0
11676,13896,15244.569040859851,1.0
11677,20721,16840.641945928066,2.0
11678,12500,12661.324212683965,1.0
11687,16853,16001.415135322539,1.0
11686,14473,16599.50074594739,1.0
11685,28317,21737.642102481277,3.0
11684,30851,30353.971897496907,4.0
11680,34060,32323.07893615643,1.0
11682,12137,13174.252402533119,3.0
11681,11263,11338.67798627988,5.0
11679,16253,14412.121788186481,3.0
11683,9058,9865.356668933904,4.0
11694,14584,12839.336468713578,3.0
11696,18886,24245.271049257397,3.0
11695,50284,53138.27820705816,1.0
11692,17009,16737.759571925806,5.0
11693,10950,12464.55782261369,1.0
11690,19306,19817.774594834947,3.0
11689,12132,10624.78045565814,5.0
11688,11071,11032.869178753812,4.0
11691,28016,26467.147804559132,2.0
11703,15342,14804.588198409341,4.0
11702,15129,13759.819061609147,1.0
11700,32854,27382.533664554947,3.0
11701,10574,14667.883089242643,1.0
11698,7796,6176.167605203796,2.0
11697,40268,40991.94138859701,4.0
11699,11609,12942.028611770873,1.0
11708,18245,16882.45529681844,5.0
11710,17171,12023.19775642209,1.0
11706,18221,21005.936826961246,3.0
11707,9783,11689.688529736546,3.0
11709,14182,13416.833958493138,2.0
11711,51594,50050.37808224085,3.0
11713,18319,14470.02458208005,1.0
11712,19154,19328.95937257294,3.0
11714,10149,12734.126718682423,1.0
11718,10651,12950.54833481275,5.0
11721,13141,12052.151397930555,5.0
11719,9479,14187.746366373403,5.0
11717,16329,14410.76758929444,4.0
11720,20349,22452.61309261394,4.0
11715,16577,20414.719072077172,5.0
11716,53374,45093.041487180366,2.0
11722,28817,31209.2594699051,1.0
11723,5567,10509.720703922663,2.0
11724,29760,35020.52924482994,4.0
11725,16298,13268.649688819183,4.0
11726,6554,9445.42340284091,4.0
11727,14833,14407.769047176991,5.0
11728,6002,11189.741229101834,5.0
11732,32418,34296.43918824615,4.0
11731,15632,14970.057205329846,1.0
11730,27851,25106.338206706252,3.0
11729,19092,20380.48455704923,1.0
11733,19375,16330.476359331442,4.0
11734,17865,12985.81446585683,2.0
11735,12457,13473.214452707962,5.0
11736,18404,15737.585875851602,4.0
11737,21841,20560.210870970994,1.0
11738,9336,8397.457337217555,3.0
11739,10266,10822.038506224162,5.0
11741,40228,35724.11552845956,3.0
11740,14514,14562.37269689291,1.0
11745,13079,12918.063233810766,5.0
11746,28987,28100.65326297659,2.0
11744,18777,25413.607513573374,5.0
11742,11806,11706.148441150182,4.0
11743,10635,9801.725852691985,3.0
11747,10367,14767.95372278673,1.0
11748,25610,28469.394903456265,4.0
11749,35786,40042.38786928131,5.0
11750,20391,20306.613447320433,3.0
11704,15903,16311.207882188472,3.0
11705,9661,10652.945818538274,4.0
11755,14915,15003.232900581168,2.0
11756,19671,17512.135226730366,4.0
11754,16205,14443.384210311011,1.0
11752,20102,15729.415010910192,1.0
11751,10631,10288.638706275768,5.0
11753,9615,10422.716111948735,5.0
11757,24749,24756.465954985415,2.0
11758,13375,14190.573397449532,5.0
11759,22185,23119.92679064836,3.0
11764,36810,35808.178061553954,5.0
11763,13185,11413.549726094641,5.0
11765,18549,16884.192117557097,3.0
11761,44149,39486.36601362535,5.0
11760,17903,18879.393345157216,3.0
11762,12349,12561.531456608724,5.0
11767,24736,22231.1550427135,4.0
11768,10008,11817.592594611075,1.0
11766,8011,11568.766737764616,2.0
11769,10895,10550.390501203192,4.0
11770,14696,17166.45175892132,3.0
11771,22681,22322.458278039674,2.0
11772,20203,17298.278196977502,4.0
11773,17784,20104.38187088409,5.0
11774,24833,24606.70015012362,1.0
11775,10255,12133.71022928718,2.0
11776,11572,16525.832786565745,3.0
11777,11367,13913.298494888106,3.0
11783,8651,11471.48696815895,4.0
11782,15262,14638.35925183012,1.0
11781,15142,13760.795799230462,5.0
11780,44976,41669.18317302623,1.0
11779,18773,17079.920899318895,5.0
11778,27846,22686.465572875793,2.0
11784,37447,34967.857526618915,2.0
11785,15729,14062.192511197984,2.0
11786,9002,11817.684224169518,3.0
11787,21379,19642.82587530029,2.0
11788,19354,29792.863652500684,4.0
11789,30862,33851.092541652186,5.0
11790,11297,12069.100910147321,1.0
11792,17461,14745.27509922683,2.0
11791,22225,17593.724606615742,1.0
11795,8545,10016.512006572171,3.0
11793,16547,14837.134670096555,4.0
11794,45186,37802.38324150601,4.0
11796,8821,11417.916707389611,1.0
11797,25674,16443.86229235168,1.0
11798,18025,14151.489746086818,3.0
11799,20211,23141.47064025145,3.0
11800,13394,13570.805573963968,3.0
11801,17899,16267.0832048992,5.0
11804,20034,17285.609467983402,3.0
11802,11330,12515.901483274141,4.0
11803,24913,28571.241940268283,2.0
11811,10951,12000.971799152552,3.0
11810,17432,14169.384059082524,3.0
11809,10685,9760.320121530685,3.0
11805,11056,11905.076985480264,4.0
11807,32896,34212.62849242878,4.0
11806,13548,12102.178629585962,3.0
11812,38740,37170.04311409281,5.0
11808,10545,11778.90053868645,5.0
11813,11025,9286.296972824231,1.0
11817,27113,21960.76275927718,3.0
11816,20116,21668.697485612433,5.0
11818,22145,22119.237734014812,5.0
11814,10211,9670.074031045695,2.0
11815,35047,32798.64552842328,4.0
11820,24593,21507.863140828984,5.0
11821,17341,18274.337813221366,2.0
11819,18134,19044.84015246401,4.0
11822,14163,14900.5978198012,5.0
11823,11369,12163.301981692955,3.0
11824,18320,23011.41717910428,3.0
11825,13181,14116.199938704021,4.0
11826,18298,26586.562515368052,5.0
11827,12043,12302.004531962239,5.0
11828,19094,18076.404375262722,1.0
11830,8124,7366.664295464202,1.0
11831,20689,18624.59310595153,2.0
11829,10206,12467.19428288046,4.0
11832,14108,12309.720608373034,5.0
11833,13169,13482.022904131782,4.0
11834,9355,9371.55274832711,4.0
11835,8106,15285.517428444042,5.0
11836,17205,14976.028928652564,2.0
11837,12126,14843.240945917489,4.0
11838,41500,37109.22799886971,2.0
11839,17241,15688.320810766818,2.0
11846,24392,30595.6373172784,4.0
11847,13860,9927.520060391307,5.0
11844,22390,25641.11646012956,2.0
11845,28581,25601.77919706956,2.0
11842,10501,7985.823146978947,5.0
11841,12270,11715.050509971357,5.0
11843,23014,27405.206843123513,2.0
11848,10507,10900.400895013103,1.0
11849,12634,13225.128467707136,1.0
11850,14602,12291.94356674709,3.0
11851,21512,25297.203122946627,3.0
11852,9206,9762.908453160331,4.0
11853,14690,14222.421672379302,2.0
11854,15274,13404.591201581288,2.0
11855,17192,19536.15163053072,5.0
11856,18749,16515.284114692375,4.0
11858,17294,14958.961527388685,1.0
11857,45023,39792.64120750674,2.0
11859,8011,8997.5351104532,5.0
11860,38634,44050.74822732164,4.0
11861,8514,9509.239905663462,5.0
11862,18205,16339.716024245543,4.0
11863,11127,13717.101896830649,2.0
11864,19288,22484.937610942474,3.0
11865,19951,22555.037810882513,1.0
11866,13796,12702.689440750453,3.0
11867,17758,16697.127330336465,1.0
11840,22323,15891.98562987403,1.0
11873,14126,14733.498086288606,4.0
11874,22180,19340.142986901104,1.0
11872,39963,39667.598085586666,3.0
11871,22046,27292.601831639757,4.0
11870,28235,21673.15403908634,5.0
11869,37842,26024.519324622303,5.0
11868,10029,9700.339701497482,2.0
11875,13389,13487.043447463839,5.0
11876,18264,16812.938797501447,5.0
11877,9946,7432.683117609352,3.0
11878,14852,12817.313892548877,1.0
11879,11463,12557.67983331333,3.0
11880,18887,19279.51900685431,2.0
11881,20213,20101.495700036372,3.0
11885,18946,19736.330891230176,2.0
11884,15578,23071.48260779012,5.0
11882,43746,43001.766235133626,5.0
11883,19275,16249.615615091068,2.0
11886,10364,7322.560017164425,5.0
11887,10007,10923.192783954222,4.0
11888,40701,39488.80052378952,4.0
11889,16724,23406.940809815096,4.0
11890,11912,13594.694577311617,5.0
11891,20433,20743.08912266002,1.0
11892,18470,23136.9515499128,4.0
11893,10136,10945.291624478341,1.0
11894,20394,18189.12854264281,5.0
11900,11553,14509.385889733732,3.0
11901,13728,14991.016886178466,3.0
11899,14043,13629.802289348758,3.0
11896,43619,46589.67265737188,3.0
11897,28491,31402.409300551237,5.0
11898,20011,21700.827852861774,1.0
11895,10347,10528.730249698054,4.0
11902,14247,15772.360189991192,5.0
11903,20418,19761.4826641653,5.0
11909,15071,23604.2678004434,2.0
11908,14486,13307.743021282464,5.0
11907,22274,23174.348708375433,1.0
11910,18121,18842.930956405875,3.0
11905,11191,8090.758134180427,5.0
11904,35598,30220.32626362362,3.0
11906,28664,25989.377309632917,3.0
11911,13642,11593.389403290199,5.0
11912,30985,27604.97082391277,1.0
11920,19303,18015.733015360333,4.0
11913,12767,12933.763581311561,2.0
11914,53783,48552.5800774336,2.0
11915,10135,11440.73337315864,3.0
11916,33984,36810.29061413468,4.0
11917,17218,16003.220156033172,4.0
11918,20031,19038.91064669197,4.0
11919,15767,16471.282780383164,2.0
11921,22460,17080.76830526238,2.0
12549,22117,19566.97229548239,2.0
12550,18105,17452.3983908155,1.0
12548,35251,30099.096010797573,2.0
12545,10440,11294.39915273358,5.0
12546,29011,23528.984308883333,2.0
12547,16216,19357.240356828406,5.0
12544,11280,10109.42102437292,2.0
12551,19506,15232.067776814505,4.0
12552,8605,10301.540442355625,3.0
12553,32228,32174.28603466623,5.0
12554,28423,34860.92442074052,5.0
12555,18517,18074.597125707736,5.0
12556,17978,16423.62311916191,4.0
12557,25176,31032.46863047403,5.0
12561,9133,16464.986389237467,3.0
12560,37860,25917.468348442857,2.0
12558,15222,13623.585429563427,4.0
12559,50096,45501.21412906681,5.0
12562,8250,10909.004545618978,1.0
12563,15367,11362.891602515125,2.0
12564,8177,8879.759330920759,3.0
12565,35870,25112.632389119535,2.0
12566,11116,11323.864603213337,3.0
12567,16813,10064.285315920284,3.0
12568,20143,24991.770236964458,2.0
12569,19021,14308.66584517409,3.0
12570,12749,12548.453170289853,3.0
12575,7258,9022.63102352667,5.0
12576,16261,23502.861716581985,5.0
12574,15442,12182.58396268291,1.0
12571,17716,17947.581715218614,4.0
12572,10220,9257.546376096505,5.0
12573,22089,18200.406091579775,4.0
12577,10596,9855.062005385198,1.0
12578,17216,14064.436153264971,1.0
12584,17776,15300.353925776564,1.0
12583,7019,9737.038131025487,5.0
12582,24529,20333.302331935545,3.0
12585,36790,35500.15349450983,3.0
12580,8926,18235.862646568254,1.0
12581,27114,22204.04847861216,4.0
12586,23214,26914.925655896535,3.0
12587,10603,12984.764965300426,3.0
12588,22199,18285.471052737226,4.0
12594,32485,31712.070487586665,4.0
12589,10406,8944.115216402375,1.0
12590,10094,11299.192979289022,2.0
12591,10149,10915.888465485497,2.0
12592,14094,13075.54028425109,2.0
12593,15644,23610.6891356859,5.0
12595,30672,26839.15768574323,4.0
12596,17522,17655.092271860976,3.0
12597,10392,11120.415426870853,2.0
12598,12119,11354.076272689303,2.0
12599,14168,10742.671006528853,2.0
12600,10083,10713.71878381153,4.0
12601,19914,16160.45043588443,3.0
12602,18350,22201.37972405278,3.0
12603,7030,8796.927310930516,1.0
12604,9838,15561.08890456474,4.0
12605,17983,14455.003408514222,5.0
12606,46313,44408.85739834976,4.0
12579,9502,11396.689365876498,2.0
12613,24146,28574.670170022087,1.0
12612,17590,15739.231801554104,5.0
12611,43025,29268.107646992572,5.0
12608,8073,11653.748368055833,5.0
12609,17669,15357.777896980473,5.0
12607,15156,14107.23241753679,5.0
12610,37116,39951.04100206888,4.0
12614,9892,9813.735241275554,4.0
12615,13867,19799.633252460655,3.0
12622,38851,34689.26749099528,4.0
12624,19549,16098.398492909377,2.0
12623,9203,9127.92659284604,2.0
12621,19423,22714.38953672775,3.0
12619,13622,15358.757084430279,5.0
12618,13206,12143.998326021305,4.0
12617,12305,11186.132991348277,2.0
12616,27223,27459.911550039906,5.0
12620,32855,19881.46564694454,5.0
12631,12020,12187.577063752089,3.0
12633,20317,15995.384255870333,5.0
12632,9537,11837.922193033011,3.0
12630,41002,35117.5122608681,2.0
12629,21761,27125.521509517162,1.0
12628,26406,23992.804141235556,5.0
12627,55410,42450.95015132365,2.0
12626,14016,13226.282589415023,5.0
12625,11650,9094.791686990711,2.0
12634,48246,40846.63455047602,1.0
12635,15396,17363.005243174437,4.0
12636,13676,13360.790854560162,5.0
12637,17239,14221.483447674784,3.0
12638,11176,12002.672621927912,2.0
12643,28114,30468.319416075185,5.0
12644,35858,36220.46134711573,2.0
12647,17001,21458.137868902806,5.0
12645,13127,12616.76154898702,3.0
12646,24162,27581.152155949658,4.0
12650,34098,27134.281335821397,1.0
12651,13797,12452.17178327945,5.0
12649,10258,8430.717604670688,1.0
12648,14760,12566.520779662125,2.0
12641,9093,10955.767644908488,1.0
12640,17722,10743.879332840741,1.0
12639,9472,12605.471325151317,4.0
12642,5334,10508.366055004613,4.0
12652,11412,10194.026076735034,3.0
12653,25781,17145.407120457276,1.0
12654,19968,20294.924204426206,1.0
12655,20231,10842.148002524313,5.0
12656,26607,21634.803704993526,2.0
12657,34206,32096.008274455005,2.0
12659,20201,23286.599962571083,2.0
12658,11705,9163.286309258867,5.0
12660,23948,17631.329669033064,3.0
12666,17534,15712.173652853957,4.0
12665,39005,26362.822836285683,2.0
12664,17281,14869.507014767378,5.0
12661,37470,37047.23234519167,3.0
12662,14973,14362.697886243408,1.0
12663,19880,20302.381840402337,2.0
12669,17862,15130.610473374494,1.0
12667,12737,12521.233600300433,2.0
12668,10081,11416.585361032676,2.0
12672,13317,14634.629900745027,5.0
12671,10685,18505.239561282015,1.0
12670,12139,13089.6866603786,1.0
12677,10530,13784.393796673667,4.0
12678,16887,13639.466636454332,4.0
12676,7991,9522.029584991988,2.0
12673,12045,10816.290083525399,4.0
12674,9981,7333.84084155471,1.0
12675,26534,21677.31043685828,5.0
12679,40326,40271.654949055766,4.0
12680,16415,16928.609196039113,1.0
12681,29964,24845.254964760632,1.0
12682,36910,30562.88738747506,2.0
12683,10021,12690.045401689315,4.0
12687,13316,9653.41239272668,3.0
12686,16326,16937.629485574045,2.0
12685,16193,13910.404559347673,1.0
12684,11036,19196.43073473862,4.0
12693,18069,18134.59114737065,2.0
12688,7831,10550.82900262957,5.0
12689,6818,7977.945923297981,3.0
12690,19848,20870.16396629393,2.0
12691,18894,15677.744793610915,3.0
12692,9041,11364.917405290193,3.0
12696,27990,25538.135350531607,2.0
12695,12799,19474.291146563424,3.0
12694,14031,17191.701042089066,2.0
12697,14118,8549.36447048544,1.0
12702,31715,30678.98843236334,4.0
12701,23640,19879.318282897806,4.0
12698,9652,11814.387259550149,1.0
12699,20019,18867.53855056199,3.0
12700,17651,16503.30807709924,4.0
12703,9742,9285.0186642417,4.0
12704,10849,10995.5333123858,5.0
12705,19026,17512.618882435454,1.0
12706,30076,37101.60732455022,1.0
12707,20046,19137.835258258096,1.0
12708,32231,35152.92101790162,1.0
12709,12184,10000.395040670162,2.0
12714,9945,9851.317103688458,2.0
12713,9086,11505.513590727647,1.0
12711,9302,7376.928454552496,4.0
12712,8049,8667.037636242687,5.0
12710,22407,14847.111529593212,2.0
12719,13963,10641.783353679715,3.0
12715,19024,20887.524374907003,2.0
12716,20341,22783.888693954254,1.0
12717,14095,15583.716412433945,4.0
12718,36553,33141.16625296651,1.0
12723,17311,18332.975870921797,3.0
12722,31266,25364.796273543576,2.0
12720,10310,11462.248689246335,5.0
12721,10081,8686.38044610605,3.0
12724,51177,41417.045104708515,3.0
12725,9799,13854.380308660437,2.0
12726,14395,13339.641572167486,2.0
12727,13944,13958.132257087265,3.0
12728,13798,13671.022271419144,3.0
12729,12393,14968.966311779133,2.0
12731,19550,16222.718036500797,1.0
12732,18792,17132.894626105583,4.0
12730,23167,23314.39957896179,3.0
12733,16869,16785.689012420098,3.0
12734,10396,10315.18774356925,3.0
12735,22173,23629.00412498534,2.0
12736,30832,30709.768877473227,3.0
12737,8027,10531.11694480152,1.0
12738,9550,8322.015935048,3.0
12739,20286,21798.311435244592,5.0
12740,10119,12602.180221573088,2.0
12741,29959,30061.595017823252,1.0
12746,17882,16668.423369836073,3.0
12745,11056,10918.061188080337,2.0
12747,20973,20272.11963738208,2.0
12743,38909,37833.702847546934,3.0
12742,14199,16609.5929679567,5.0
12744,12831,13542.737382770527,5.0
12748,11979,13234.581578338091,5.0
12750,29848,26813.988813452383,3.0
12749,26391,19822.502316731352,2.0
12751,7782,10695.021357782756,3.0
12752,31973,39958.49241679661,3.0
12753,17477,24460.869050563633,3.0
12754,20837,21176.51162573597,1.0
12755,20250,24479.26722126944,3.0
12756,19496,16025.951519962015,1.0
12757,8777,8797.608063469046,1.0
12758,12775,15148.60207415476,2.0
12759,15180,16326.557027434612,3.0
12766,8707,13764.528434907006,5.0
12765,8041,11779.97150140498,5.0
12764,7220,7791.657693932315,3.0
12760,12018,12766.739497496774,4.0
12762,29575,29326.686662462536,4.0
12761,22236,16763.96003928216,2.0
12763,13027,14367.171544226687,5.0
12767,20508,22308.143950367856,4.0
12768,11528,14106.133630851593,5.0
12774,15132,13363.65927307858,2.0
12775,13887,14277.326110801268,5.0
12773,14221,14001.972725893014,1.0
12769,17182,12307.792680476186,2.0
12771,17427,14535.315755576312,4.0
12770,32902,35593.58748194203,4.0
12772,11200,12884.35006689841,1.0
12776,17823,23170.948659730224,3.0
12777,32754,36754.8836673514,5.0
12782,15276,14047.311848392172,5.0
12780,18301,24224.85170839347,3.0
12781,9441,11858.513413763394,2.0
12778,12543,10698.546505716473,2.0
12779,23074,21245.660541029036,1.0
12783,22973,22994.520392845952,2.0
12784,10740,11998.270402691693,5.0
12785,12151,13371.002862088986,2.0
12786,11127,10568.521131906733,1.0
12791,24061,25818.378995967592,1.0
12792,12399,15389.687515661517,2.0
12790,7117,14000.000072001145,4.0
12788,21625,37071.74208436089,5.0
12787,12663,12666.867497966048,4.0
12789,7348,14688.023407985282,1.0
12793,12568,14952.477058979333,2.0
12794,30130,33900.8739275743,1.0
12802,12052,13173.653051887788,1.0
12800,11927,8757.680576710296,2.0
12799,7596,11935.008640594482,4.0
12801,10877,15033.385725365426,2.0
12797,27816,29885.158868928298,1.0
12796,8457,9185.841589171914,4.0
12798,12181,14849.978067453072,3.0
12803,27969,20641.734687867287,4.0
12804,21725,21223.707900206486,4.0
12795,6032,6403.692510066327,3.0
12813,15402,15350.774211610586,2.0
12811,16204,12987.164856590618,4.0
12810,19152,33239.29068101309,1.0
12809,29670,28007.741168373315,3.0
12812,17489,13061.655120541176,4.0
12807,32398,35193.00847437453,5.0
12806,7712,13051.965738738869,1.0
12805,13675,14144.44569463553,1.0
12808,19693,19017.942020454695,2.0
12822,11961,12445.752615834292,4.0
12821,11462,14052.619545093297,4.0
12820,13473,13339.28584960778,4.0
12819,6904,7200.074523227729,1.0
12818,10118,10329.995873481956,5.0
12816,28480,23224.811453601335,2.0
12815,40071,39012.84719240972,4.0
12814,17050,11796.587645054697,3.0
12817,12650,13243.841657823332,2.0
12829,17143,15291.467478930006,4.0
12831,11347,17205.665858826258,4.0
12830,33655,27907.118195625037,4.0
12828,24928,32441.02715408812,5.0
12827,29691,36445.72172390558,5.0
12826,16194,17911.368790324497,2.0
12825,8979,8111.014479145105,5.0
12824,18575,18986.221373232456,2.0
12823,8582,9008.797355444454,5.0
12832,10967,9293.560457838148,1.0
12833,26243,23912.343382637395,5.0
12834,19411,24738.353678010706,4.0
12835,13278,14906.675886364643,5.0
12836,17977,23872.801668468128,1.0
12837,14061,14926.876130864452,2.0
12838,16448,14443.058496608242,5.0
12840,8775,14226.696935353206,2.0
12839,19588,16615.26753542709,4.0
12841,18989,16543.197503265736,5.0
12842,13647,17366.127974575007,4.0
12843,45941,37567.80444042454,3.0
12844,28071,30521.440035272408,5.0
12845,27389,28952.821384283554,2.0
12846,19088,21810.481213374216,3.0
12847,31941,27874.99503262274,3.0
12848,12697,13286.880635990143,2.0
12849,15011,16989.616635412283,3.0
14001,11437,16159.915260541116,4.0
14000,18920,17321.29954637912,2.0
13999,11283,17381.364826310575,4.0
13998,25353,16895.921344090366,3.0
13996,17066,15113.139114482077,3.0
13995,24316,23573.764971807886,3.0
13994,18250,19147.70276235922,5.0
13997,29603,19956.100803717705,3.0
14002,13082,12008.961103200958,2.0
14009,10653,11341.269322527982,2.0
14011,21757,30461.20498363743,2.0
14010,14036,14508.4580176653,1.0
14008,13231,12989.641750190141,4.0
14007,30764,30168.282808894222,4.0
14006,26294,24194.59655790983,5.0
14005,19488,20367.045065716804,3.0
14004,41069,37443.22566383967,4.0
14003,19010,12427.135292240975,2.0
14012,11831,13705.759307493492,5.0
14013,14349,15377.011127110127,1.0
14014,14777,14921.387928825445,4.0
