id,attendance,catboost_prediction,fold
10966,28986,27706.91315094177,5.0
10967,21952,18584.28090096409,4.0
10968,11057,13905.564225789403,4.0
10969,17619,15950.521202993074,3.0
10970,9348,13178.988060016796,5.0
10973,36412,27917.874800464255,5.0
10972,35388,33628.492837810125,1.0
10971,8657,10041.870146947333,2.0
10974,9682,11423.608271330198,3.0
10975,9211,10349.117090890855,1.0
10976,18743,19587.568230078006,3.0
10977,16190,15473.13654990409,2.0
10978,14239,10404.067951810379,1.0
10979,12269,14947.842671072476,4.0
10980,11762,11117.890250889834,1.0
10981,46981,43384.75171280993,2.0
10982,24711,24202.043122809788,4.0
10988,12799,17875.076143459086,1.0
10987,38781,33318.378746980954,1.0
10986,10266,11532.63217267817,2.0
10983,8790,11620.507715429054,2.0
10984,21431,15285.622949388613,1.0
10985,37154,37936.60148259672,4.0
10989,16338,15386.242048945427,5.0
10990,14715,16651.948492131618,5.0
10991,18292,16178.192433693668,1.0
10996,8688,11461.000407580459,1.0
10995,14163,13583.698573746657,1.0
10997,15448,17134.22324215373,1.0
10993,45253,41999.87114483591,3.0
10992,19868,21258.074677870332,4.0
10994,18431,29420.75533383123,2.0
10998,18171,18629.904536996222,3.0
10999,9583,11279.103301559806,5.0
11000,14242,15465.308260474214,3.0
11001,7010,12465.788481834481,1.0
11002,26275,27382.12165235544,2.0
11003,8555,9869.757866281714,3.0
11004,10071,11424.89487382962,3.0
11005,13123,11956.246608076235,3.0
11009,21245,17849.690912182406,1.0
11008,10884,12583.860940368333,1.0
11007,8463,7262.319894024171,2.0
11006,6125,7611.425895813005,5.0
11010,22292,19677.861129009973,1.0
11011,45831,46065.95458129082,1.0
11012,20398,24867.03981767099,4.0
11013,17107,19260.42416807202,5.0
11014,15395,12790.877626774869,2.0
11015,13738,12376.592026434722,2.0
11016,19627,19033.023275706073,5.0
11017,15353,14581.964054006194,1.0
11018,36770,35867.82829668917,2.0
11025,10669,13618.240036378658,5.0
11024,7839,12768.616302585662,5.0
11023,12095,14252.569966623949,5.0
11019,9018,10354.295822163142,4.0
11021,20729,17486.379506871355,5.0
11020,8671,11809.764020745319,4.0
11022,20037,20375.465828161745,1.0
11026,11530,15182.197415345927,2.0
11027,14961,12807.13919857382,3.0
11032,15206,14432.107227099774,5.0
11031,32208,31013.21174890527,1.0
11033,9376,15079.036487124078,1.0
11029,23036,24650.27978581266,1.0
11028,15266,14465.582951967903,2.0
11030,21096,28493.387703729917,2.0
11037,7028,8628.159789086376,2.0
11038,24139,19575.286781386552,5.0
11039,18062,21368.779887611407,4.0
11040,13939,12200.843993096489,4.0
11045,30517,16398.169887155575,3.0
11043,19811,20221.314556088077,5.0
11042,14241,10602.478066985706,3.0
11044,15481,17294.438165899737,3.0
11041,8741,9703.383284143958,2.0
11036,10039,10275.314979831357,4.0
11035,16225,16279.189017236444,5.0
11034,6725,12506.8498257762,4.0
11046,9079,8763.27242550314,3.0
11047,30410,28171.108616228703,2.0
11048,20455,15340.430240053789,3.0
11049,34025,33755.11425778592,1.0
11050,19386,19796.706828563263,5.0
11051,18009,11946.002760484467,3.0
11052,16718,17263.385017707766,3.0
11053,10984,10388.086874255521,5.0
11054,14481,13205.551392169382,1.0
11059,20580,18107.858233386047,2.0
11061,16733,15116.923395328118,4.0
11058,22184,22026.812232350283,4.0
11060,47325,40312.17137499186,4.0
11056,10065,14536.493163403737,3.0
11055,16407,12489.99357396809,2.0
11057,18716,15398.835472486338,4.0
11062,8343,10156.180566974745,5.0
11063,26229,28378.04597388082,1.0
11064,10755,11172.532171938255,4.0
11065,30192,23178.171145731492,5.0
11066,11888,12343.168516517464,3.0
11067,13733,12693.157197465534,3.0
11071,40359,39628.23019848337,5.0
11070,16145,16191.783802446671,2.0
11072,19082,15557.420061385408,4.0
11068,12175,10768.562248058595,4.0
11069,33596,32329.790770821077,4.0
11074,10519,12051.016073017337,4.0
11075,18823,21485.63969131736,2.0
11076,24887,23687.573993133825,2.0
11077,28901,21177.067734045366,2.0
11078,13515,14867.081801117009,5.0
11073,9356,8463.363892055295,1.0
11079,21500,20014.81108658067,5.0
11080,8626,12646.128068258779,1.0
11081,23517,20283.94029099533,5.0
11087,31744,27534.53997641211,3.0
11090,13010,16976.55917032845,4.0
11089,18355,14607.223325218569,3.0
11088,35452,31679.783016665933,4.0
11085,21714,21235.051810860834,2.0
11084,9201,13176.828794868092,2.0
11083,16833,16373.625927934909,5.0
11082,54709,44066.165727491025,1.0
11086,14766,13387.72140953394,4.0
11091,29820,27960.05792456661,3.0
11092,10628,11292.584039919024,3.0
11093,17172,20537.696892126583,3.0
11094,31474,26681.697551743477,2.0
11095,20079,16653.032848214167,1.0
11096,19605,20395.35166978937,3.0
11098,35172,37333.34253414364,1.0
11099,19890,16837.47037313666,4.0
11097,11231,10830.54485487329,5.0
11100,26220,24969.81705478039,3.0
11101,53583,55848.99475417168,5.0
11102,17152,16662.269076451594,2.0
11103,24620,17947.615093105658,5.0
11104,34287,36031.17357125243,3.0
11105,16593,11326.52497575194,2.0
11106,17331,14722.588250305758,1.0
11107,17511,16703.64836972886,3.0
11108,28831,26387.093257735338,1.0
11621,17841,23201.42792101196,2.0
11622,12141,16087.817166711133,4.0
11620,37878,33915.59074351517,5.0
11616,27568,27348.17617426362,1.0
11618,25395,21425.526803626224,1.0
11619,17916,17303.34091314856,3.0
11617,23601,26694.90869380743,1.0
11623,11542,14738.35853656352,3.0
11624,16919,14958.383099086657,2.0
11625,16841,18396.31760845245,1.0
11626,50802,43391.6390923245,2.0
11627,15195,14811.465723169827,4.0
11628,8723,13964.97021709638,5.0
11629,19172,15303.849099545296,3.0
11630,12370,16475.49905465894,2.0
11631,16128,17420.137130996598,3.0
11632,37808,36949.80298723314,5.0
11633,20312,15482.180401316486,2.0
11638,16708,17437.744683205237,1.0
11637,18180,18039.3853637561,4.0
11634,9029,8268.109956697022,1.0
11635,20179,18752.651654139143,4.0
11636,18439,23093.001205768545,3.0
11642,14544,14970.113865266463,3.0
11639,13074,13295.483848158643,4.0
11640,14085,15700.25965083059,5.0
11641,17492,15894.759082362774,3.0
11648,8727,9086.094998911347,4.0
11645,20148,17322.301843658286,4.0
11649,8716,7537.935760759843,2.0
11647,32022,31052.926615585435,3.0
11644,17254,16200.829128030131,1.0
11643,15644,15643.151849836813,3.0
11646,45542,38172.846324269616,5.0
11650,9172,11425.904759815317,4.0
11651,10020,11465.123748908083,3.0
11652,18461,15504.668707523542,1.0
11653,12912,12285.268289231157,5.0
11654,14496,12041.125846501825,4.0
11655,10515,11664.049407419374,2.0
11656,11909,11304.220756680152,1.0
11658,17256,15223.413639583072,4.0
11657,32913,28264.729221490845,5.0
11659,11536,13655.163962023353,1.0
11660,32435,28482.397328951454,2.0
11661,10159,12985.575981542755,1.0
11666,41836,39392.29203829354,1.0
11665,16224,13980.220603642294,3.0
11667,27486,23766.65551225577,2.0
11663,30169,27141.572022792006,1.0
11662,10368,10146.419283105124,1.0
11664,18730,20319.171296580455,4.0
11669,13462,9857.098543092805,3.0
11668,22152,27184.997368501863,1.0
11670,15759,17554.58518217422,3.0
11671,9756,10546.916717652533,5.0
11672,16658,11108.883887398588,5.0
11673,15428,15207.695039676657,4.0
11674,6851,8664.615249296623,5.0
11675,17246,13660.48248915303,2.0
11676,13896,13770.834129216046,1.0
11677,20721,17759.803528343677,2.0
11678,12500,15018.516536812756,1.0
11687,16853,15973.632128326495,1.0
11686,14473,15710.675522575682,1.0
11685,28317,21157.806081650087,3.0
11684,30851,29245.524658032482,4.0
11680,34060,33860.490368656974,1.0
11682,12137,13373.386390469343,3.0
11681,11263,10130.70922490792,5.0
11679,16253,14766.450454663835,3.0
11683,9058,10088.225566590525,4.0
11694,14584,15114.79348872694,3.0
11696,18886,26563.075992817907,3.0
11695,50284,48300.676005786576,1.0
11692,17009,16398.90600067222,5.0
11693,10950,12664.828737677979,1.0
11690,19306,20588.822587940045,3.0
11689,12132,11664.583248600902,5.0
11688,11071,13099.647541899296,4.0
11691,28016,33090.47438497161,2.0
11703,15342,12674.892876458998,4.0
11702,15129,11108.255099767604,1.0
11700,32854,29850.542361101543,3.0
11701,10574,14648.628854159455,1.0
11698,7796,9526.175291526586,2.0
11697,40268,39319.953887678916,4.0
11699,11609,13394.053664799892,1.0
11708,18245,16473.791850311554,5.0
11710,17171,11022.510204016966,1.0
11706,18221,23909.196534079154,3.0
11707,9783,10608.467304341346,3.0
11709,14182,12859.834897608765,2.0
11711,51594,50789.73369804675,3.0
11713,18319,16279.497854289266,1.0
11712,19154,19665.3125682862,3.0
11714,10149,12971.742046699228,1.0
11718,10651,13016.358458201841,5.0
11721,13141,12200.815760860207,5.0
11719,9479,12864.413976681717,5.0
11717,16329,16545.184557162727,4.0
11720,20349,23878.288137867457,4.0
11715,16577,19364.94665594633,5.0
11716,53374,47899.276503332665,2.0
11722,28817,29553.44392484528,1.0
11723,5567,8267.482412203419,2.0
11724,29760,34392.909971168294,4.0
11725,16298,15027.664147613315,4.0
11726,6554,10390.046087006624,4.0
11727,14833,16082.463087426322,5.0
11728,6002,11671.109341904816,5.0
11732,32418,34668.299137058624,4.0
11731,15632,13688.786103293081,1.0
11730,27851,27321.068259672335,3.0
11729,19092,20794.64626700386,1.0
11733,19375,16731.112677121826,4.0
11734,17865,14775.349048061238,2.0
11735,12457,13255.20305342515,5.0
11736,18404,17139.516229924626,4.0
11737,21841,19567.057868607157,1.0
11738,9336,8617.5056366839,3.0
11739,10266,10915.09155110953,5.0
11741,40228,35206.527444340914,3.0
11740,14514,13077.57538676653,1.0
11745,13079,13016.598619373752,5.0
11746,28987,30176.60155280373,2.0
11744,18777,21849.25674428133,5.0
11742,11806,7781.404819496307,4.0
11743,10635,10856.282194683448,3.0
11747,10367,14163.00904102662,1.0
11748,25610,31188.78197022942,4.0
11749,35786,38303.79592824991,5.0
11750,20391,20492.500217406836,3.0
11704,15903,19051.380525375454,3.0
11705,9661,17638.32999779124,4.0
11755,14915,13839.665320213502,2.0
11756,19671,18726.386005242588,4.0
11754,16205,14573.203754293527,1.0
11752,20102,14871.620849108578,1.0
11751,10631,11021.638029533733,5.0
11753,9615,10831.832150175374,5.0
11757,24749,23725.109223009433,2.0
11758,13375,14446.811105306413,5.0
11759,22185,22703.636076333798,3.0
11764,36810,38470.47730843479,5.0
11763,13185,12885.838328603015,5.0
11765,18549,17690.803266207335,3.0
11761,44149,46615.76735106823,5.0
11760,17903,17047.227924181803,3.0
11762,12349,12593.765382688642,5.0
11767,24736,27949.330674748227,4.0
11768,10008,11293.570095291947,1.0
11766,8011,10943.033246768662,2.0
11769,10895,10422.208663905069,4.0
11770,14696,15326.910468474523,3.0
11771,22681,23355.507865947016,2.0
11772,20203,16675.40538763828,4.0
11773,17784,20230.180310388492,5.0
11774,24833,22714.51117432014,1.0
11775,10255,13103.688392392138,2.0
11776,11572,14960.334510677407,3.0
11777,11367,13388.926342692004,3.0
11783,8651,11812.152719259975,4.0
11782,15262,14722.371709399027,1.0
11781,15142,14414.022213623943,5.0
11780,44976,46834.691980313975,1.0
11779,18773,19057.73795283485,5.0
11778,27846,24734.59896625999,2.0
11784,37447,31925.414539656245,2.0
11785,15729,10884.584227983463,2.0
11786,9002,12976.459086685936,3.0
11787,21379,20707.246380201366,2.0
11788,19354,19721.821671965266,4.0
11789,30862,37444.38989983084,5.0
11790,11297,12153.86323483025,1.0
11792,17461,15262.15702685188,2.0
11791,22225,19854.646051452095,1.0
11795,8545,10496.4544172883,3.0
11793,16547,12608.087461932148,4.0
11794,45186,43083.0600473751,4.0
11796,8821,10436.140994561381,1.0
11797,25674,16471.942281566542,1.0
11798,18025,16083.406023664378,3.0
11799,20211,22349.921778833326,3.0
11800,13394,12955.875914404613,3.0
11801,17899,16073.642432646695,5.0
11804,20034,17829.717921508305,3.0
11802,11330,10291.81240480976,4.0
11803,24913,29630.807927875314,2.0
11811,10951,11017.464056267007,3.0
11810,17432,13266.862899857188,3.0
11809,10685,11053.570523749127,3.0
11805,11056,10696.480231741196,4.0
11807,32896,34280.43044741084,4.0
11806,13548,12599.460646647818,3.0
11812,38740,34512.48210367543,5.0
11808,10545,12830.65721129222,5.0
11813,11025,9052.19323746069,1.0
11817,27113,22243.67521599431,3.0
11816,20116,19167.979487388,5.0
11818,22145,22642.57609065972,5.0
11814,10211,9312.851612367886,2.0
11815,35047,34219.573912002816,4.0
11820,24593,20380.14097540822,5.0
11821,17341,17709.39598862362,2.0
11819,18134,16969.947653541392,4.0
11822,14163,12833.460360745052,5.0
11823,11369,10329.997878821589,3.0
11824,18320,22675.042837314344,3.0
11825,13181,14905.479363194063,4.0
11826,18298,26737.0333403131,5.0
11827,12043,12908.310811981268,5.0
11828,19094,15917.583730391514,1.0
11830,8124,7849.341745440237,1.0
11831,20689,17896.061711307473,2.0
11829,10206,12647.251203320302,4.0
11832,14108,12853.367950817596,5.0
11833,13169,14397.493465339609,4.0
11834,9355,10643.181210607936,4.0
11835,8106,8763.734036486288,5.0
11836,17205,15135.501682447219,2.0
11837,12126,15647.60605544274,4.0
11838,41500,36233.82185886476,2.0
11839,17241,16130.386136262314,2.0
11846,24392,31654.20619816731,4.0
11847,13860,10544.453840565297,5.0
11844,22390,23922.919579424663,2.0
11845,28581,31034.90409933948,2.0
11842,10501,9427.2955939968,5.0
11841,12270,11905.067756876997,5.0
11843,23014,29082.487296183757,2.0
11848,10507,10543.19381215712,1.0
11849,12634,11928.726865197697,1.0
11850,14602,11585.69854316958,3.0
11851,21512,23805.334502990467,3.0
11852,9206,9583.05903326499,4.0
11853,14690,14644.561332022931,2.0
11854,15274,13258.979241800036,2.0
11855,17192,19812.750508206467,5.0
11856,18749,15953.05513537126,4.0
11858,17294,15177.615505310088,1.0
11857,45023,43392.405617275144,2.0
11859,8011,9396.346264280783,5.0
11860,38634,39087.065605342825,4.0
11861,8514,10141.480086678946,5.0
11862,18205,14929.019618229815,4.0
11863,11127,14869.002702453681,2.0
11864,19288,22815.110286570216,3.0
11865,19951,21003.59713335042,1.0
11866,13796,12693.009462355894,3.0
11867,17758,14698.603301528634,1.0
11840,22323,14462.179930545164,1.0
11873,14126,13653.66904900692,4.0
11874,22180,21481.099871487902,1.0
11872,39963,39754.88168266803,3.0
11871,22046,21251.63880647179,4.0
11870,28235,23894.0756960151,5.0
11869,37842,23156.42178643837,5.0
11868,10029,10998.38749847366,2.0
11875,13389,14799.90197470484,5.0
11876,18264,18695.744405305635,5.0
11877,9946,6894.493057261672,3.0
11878,14852,10556.081249961582,1.0
11879,11463,11439.293245806528,3.0
11880,18887,19237.359918994993,2.0
11881,20213,18151.483188231567,3.0
11885,18946,19363.03330297421,2.0
11884,15578,21901.221414985397,5.0
11882,43746,47093.85867179067,5.0
11883,19275,18263.20076619441,2.0
11886,10364,9378.60236450301,5.0
11887,10007,10801.069435471203,4.0
11888,40701,36956.056535308846,4.0
11889,16724,17772.219664143082,4.0
11890,11912,12139.400476992072,5.0
11891,20433,19174.440778508917,1.0
11892,18470,24059.54687981673,4.0
11893,10136,10925.569617633628,1.0
11894,20394,16627.176213337687,5.0
11900,11553,14557.93313119452,3.0
11901,13728,17582.860031553282,3.0
11899,14043,12666.28519102094,3.0
11896,43619,44729.27054216246,3.0
11897,28491,32670.230597056987,5.0
11898,20011,18764.72545953033,1.0
11895,10347,11733.741162971734,4.0
11902,14247,17637.67456115803,5.0
11903,20418,21497.914725892406,5.0
11909,15071,20676.196794136395,2.0
11908,14486,13752.42893065479,5.0
11907,22274,24000.108259106313,1.0
11910,18121,17013.86969486532,3.0
11905,11191,10850.308867772525,5.0
11904,35598,31070.56888511401,3.0
11906,28664,27200.918617065043,3.0
11911,13642,14045.239584940444,5.0
11912,30985,28334.439901738937,1.0
11920,19303,19353.1604738642,4.0
11913,12767,14475.2164906871,2.0
11914,53783,56692.89920137942,2.0
11915,10135,13498.169775521706,3.0
11916,33984,37015.020847764376,4.0
11917,17218,15656.180640428123,4.0
11918,20031,19286.04037035817,4.0
11919,15767,16202.083477477785,2.0
11921,22460,18414.68391288955,2.0
12549,22117,20650.71946318716,2.0
12550,18105,17297.387543067623,1.0
12548,35251,32443.698331315285,2.0
12545,10440,11774.442590782564,5.0
12546,29011,26295.635469516106,2.0
12547,16216,17738.734381175782,5.0
12544,11280,9209.38064231147,2.0
12551,19506,18543.823588389765,4.0
12552,8605,9662.73424582133,3.0
12553,32228,30849.21793046879,5.0
12554,28423,27406.71322146357,5.0
12555,18517,16996.013591918083,5.0
12556,17978,15099.557053574874,4.0
12557,25176,28552.29862671536,5.0
12561,9133,15718.667446235717,3.0
12560,37860,26790.346253334486,2.0
12558,15222,14026.468021683828,4.0
12559,50096,48698.753902765166,5.0
12562,8250,10220.869950072913,1.0
12563,15367,13674.562505140064,2.0
12564,8177,10065.233560972549,3.0
12565,35870,29928.498930530448,2.0
12566,11116,11206.054433992811,3.0
12567,16813,12596.391786165284,3.0
12568,20143,23414.266680817538,2.0
12569,19021,12433.873245209768,3.0
12570,12749,12632.384642250116,3.0
12575,7258,9069.674515547043,5.0
12576,16261,21331.14094468116,5.0
12574,15442,13049.30613956761,1.0
12571,17716,18272.748930731163,4.0
12572,10220,8562.185078429058,5.0
12573,22089,16595.94847576656,4.0
12577,10596,10996.328932243125,1.0
12578,17216,12840.308629104402,1.0
12584,17776,17454.51598653062,1.0
12583,7019,9865.857175499694,5.0
12582,24529,22824.64058173399,3.0
12585,36790,39645.14802177567,3.0
12580,8926,17627.85348226671,1.0
12581,27114,23491.8074859212,4.0
12586,23214,25576.09691315453,3.0
12587,10603,12760.100051935666,3.0
12588,22199,18479.324270845318,4.0
12594,32485,33734.69973916213,4.0
12589,10406,8997.070773660096,1.0
12590,10094,10503.710864835153,2.0
12591,10149,10442.276887404947,2.0
12592,14094,12449.14179870522,2.0
12593,15644,24613.108374366377,5.0
12595,30672,25916.111341672033,4.0
12596,17522,15732.691551884294,3.0
12597,10392,10993.129979452424,2.0
12598,12119,11749.930252090035,2.0
12599,14168,8596.496616373855,2.0
12600,10083,11760.759657490351,4.0
12601,19914,14551.479862861795,3.0
12602,18350,18575.3515948562,3.0
12603,7030,9840.768885744565,1.0
12604,9838,17495.66899271251,4.0
12605,17983,15960.621201352687,5.0
12606,46313,48138.43967596593,4.0
12579,9502,10119.665121165233,2.0
12613,24146,26528.96125697411,1.0
12612,17590,13726.232296446715,5.0
12611,43025,29702.113626823662,5.0
12608,8073,8951.17099722768,5.0
12609,17669,15656.644944470507,5.0
12607,15156,13265.274409656882,5.0
12610,37116,38321.57311590068,4.0
12614,9892,10047.862726009764,4.0
12615,13867,20883.59382820434,3.0
12622,38851,31052.075209584324,4.0
12624,19549,16529.067493980587,2.0
12623,9203,10525.134786469112,2.0
12621,19423,21222.096797310725,3.0
12619,13622,15551.484043236016,5.0
12618,13206,13758.819944150458,4.0
12617,12305,11213.143557388903,2.0
12616,27223,26966.029992861266,5.0
12620,32855,22203.69243386807,5.0
12631,12020,12782.162633943293,3.0
12633,20317,16987.705034268274,5.0
12632,9537,10630.773392719482,3.0
12630,41002,32796.18214001358,2.0
12629,21761,26021.943452230953,1.0
12628,26406,25046.703253635493,5.0
12627,55410,49195.99107595706,2.0
12626,14016,14370.359177763601,5.0
12625,11650,10408.673489001683,2.0
12634,48246,44003.80506332706,1.0
12635,15396,17384.36869862573,4.0
12636,13676,13319.172200649942,5.0
12637,17239,14218.44513323658,3.0
12638,11176,11843.905559116603,2.0
12643,28114,29913.61333347504,5.0
12644,35858,26887.591326305876,2.0
12647,17001,19992.650074428922,5.0
12645,13127,10807.325306194498,3.0
12646,24162,25388.36035848523,4.0
12650,34098,28430.826687157103,1.0
12651,13797,12031.059552934457,5.0
12649,10258,10102.484331812979,1.0
12648,14760,13422.072799599076,2.0
12641,9093,11509.387596441042,1.0
12640,17722,10432.291756154807,1.0
12639,9472,14014.411015686639,4.0
12642,5334,11046.416379504713,4.0
12652,11412,11542.215000080338,3.0
12653,25781,19654.21161999465,1.0
12654,19968,20147.486956092747,1.0
12655,20231,10991.903448546986,5.0
12656,26607,22463.4666300521,2.0
12657,34206,30980.462863241162,2.0
12659,20201,21366.004458251824,2.0
12658,11705,8833.613441764881,5.0
12660,23948,15487.767643990457,3.0
12666,17534,15645.611684556428,4.0
12665,39005,33331.77620014867,2.0
12664,17281,14739.532076061609,5.0
12661,37470,36859.69608466196,3.0
12662,14973,14498.044146661105,1.0
12663,19880,19472.402248265145,2.0
12669,17862,17618.12254116929,1.0
12667,12737,12738.594652746116,2.0
12668,10081,11678.211514132548,2.0
12672,13317,14701.741179269515,5.0
12671,10685,14405.610060251576,1.0
12670,12139,12412.300113983598,1.0
12677,10530,12939.75666231893,4.0
12678,16887,13553.03600314059,4.0
12676,7991,9994.686334125907,2.0
12673,12045,9969.245615323303,4.0
12674,9981,9447.526965892344,1.0
12675,26534,21694.04672031186,5.0
12679,40326,46062.63919664587,4.0
12680,16415,16042.251720106658,1.0
12681,29964,30963.1041796509,1.0
12682,36910,30438.445091276353,2.0
12683,10021,11318.532722850576,4.0
12687,13316,11406.827403675663,3.0
12686,16326,17440.585778006443,2.0
12685,16193,13448.635169951664,1.0
12684,11036,13972.553771316158,4.0
12693,18069,16963.945098739747,2.0
12688,7831,6920.917530700819,5.0
12689,6818,8599.193835754977,3.0
12690,19848,18885.192845066907,2.0
12691,18894,15803.926864660363,3.0
12692,9041,10569.278575849083,3.0
12696,27990,24700.509767345295,2.0
12695,12799,16482.418529832998,3.0
12694,14031,13951.808921475582,2.0
12697,14118,8452.454776432822,1.0
12702,31715,32836.45136772355,4.0
12701,23640,19582.124718052324,4.0
12698,9652,11182.272681455263,1.0
12699,20019,18396.99862966164,3.0
12700,17651,16831.020542483657,4.0
12703,9742,10144.163876664446,4.0
12704,10849,12235.258940753558,5.0
12705,19026,18883.063791097426,1.0
12706,30076,33640.734320205884,1.0
12707,20046,19275.401989547747,1.0
12708,32231,29062.368396227328,1.0
12709,12184,11863.185971150077,2.0
12714,9945,10462.054493534128,2.0
12713,9086,12323.420469438814,1.0
12711,9302,9168.53233129393,4.0
12712,8049,10003.839210172006,5.0
12710,22407,18138.19885476548,2.0
12719,13963,13382.638559083221,3.0
12715,19024,20852.28853568408,2.0
12716,20341,24455.039821256447,1.0
12717,14095,12649.31638270873,4.0
12718,36553,34062.04789699656,1.0
12723,17311,20137.115662908713,3.0
12722,31266,28031.17174727198,2.0
12720,10310,10674.397834764957,5.0
12721,10081,9616.649526616366,3.0
12724,51177,40513.83241017927,3.0
12725,9799,13292.409803611727,2.0
12726,14395,14065.953258799913,2.0
12727,13944,14934.583949605554,3.0
12728,13798,13294.550562627257,3.0
12729,12393,12839.98264423036,2.0
12731,19550,15147.07009245854,1.0
12732,18792,17699.125208350506,4.0
12730,23167,22856.047876695884,3.0
12733,16869,18098.487468681644,3.0
12734,10396,9134.248542867956,3.0
12735,22173,23301.561028819335,2.0
12736,30832,32727.69104258696,3.0
12737,8027,10031.65722625377,1.0
12738,9550,10291.675080946636,3.0
12739,20286,21417.667586688673,5.0
12740,10119,14689.634726724686,2.0
12741,29959,33899.22738720962,1.0
12746,17882,16851.248530523422,3.0
12745,11056,11031.645926982437,2.0
12747,20973,22184.10327742374,2.0
12743,38909,38771.322099636025,3.0
12742,14199,16856.44843922625,5.0
12744,12831,13829.611110395177,5.0
12748,11979,13064.491374745034,5.0
12750,29848,30714.136891421065,3.0
12749,26391,20831.4753623193,2.0
12751,7782,9352.747399633998,3.0
12752,31973,35203.88101938016,3.0
12753,17477,20888.683489348146,3.0
12754,20837,20007.664725540504,1.0
12755,20250,22405.785090433536,3.0
12756,19496,15305.744646484254,1.0
12757,8777,8935.396058829332,1.0
12758,12775,14184.206624287795,2.0
12759,15180,15733.033071181102,3.0
12766,8707,13927.813141259528,5.0
12765,8041,12880.721652313809,5.0
12764,7220,7146.765083266842,3.0
12760,12018,13252.587837290605,4.0
12762,29575,29983.54897667092,4.0
12761,22236,19828.807090433387,2.0
12763,13027,14027.955183263273,5.0
12767,20508,22858.508740788493,4.0
12768,11528,13202.708089977825,5.0
12774,15132,14783.967687377308,2.0
12775,13887,13503.930719254608,5.0
12773,14221,13796.885843347685,1.0
12769,17182,13080.862768161478,2.0
12771,17427,17215.323370477305,4.0
12770,32902,38586.09484986031,4.0
12772,11200,11200.338503369912,1.0
12776,17823,23695.902262327276,3.0
12777,32754,33675.88901496196,5.0
12782,15276,14712.80786176106,5.0
12780,18301,20806.65787623425,3.0
12781,9441,12716.881310451403,2.0
12778,12543,11821.132985625645,2.0
12779,23074,21711.914711490223,1.0
12783,22973,21036.601281060874,2.0
12784,10740,12246.367686762085,5.0
12785,12151,13710.872547452622,2.0
12786,11127,11422.967686307476,1.0
12791,24061,22473.169335469975,1.0
12792,12399,16114.407726405885,2.0
12790,7117,11428.858756735202,4.0
12788,21625,31882.459944224043,5.0
12787,12663,12145.327897796793,4.0
12789,7348,13467.932069064966,1.0
12793,12568,12211.3208538151,2.0
12794,30130,33467.11827252998,1.0
12802,12052,10712.307403738807,1.0
12800,11927,10562.431817629367,2.0
12799,7596,10813.618934538716,4.0
12801,10877,14445.614402780084,2.0
12797,27816,29825.595068298622,1.0
12796,8457,10014.422374873602,4.0
12798,12181,11384.11331566505,3.0
12803,27969,22704.694239973884,4.0
12804,21725,21391.54273891634,4.0
12795,6032,5784.262406022823,3.0
12813,15402,16955.285539744335,2.0
12811,16204,13437.254777339305,4.0
12810,19152,28272.797337914184,1.0
12809,29670,27676.166440532732,3.0
12812,17489,14324.224969048393,4.0
12807,32398,35091.117132135536,5.0
12806,7712,11563.569091855843,1.0
12805,13675,14776.74004658784,1.0
12808,19693,22575.12874299968,2.0
12822,11961,12935.940193725699,4.0
12821,11462,15504.052185979419,4.0
12820,13473,13400.86333925839,4.0
12819,6904,7256.913512404111,1.0
12818,10118,10347.543560921655,5.0
12816,28480,25823.12098853635,2.0
12815,40071,43446.1242861005,4.0
12814,17050,12969.165013733947,3.0
12817,12650,13635.271935374334,2.0
12829,17143,15107.139396895247,4.0
12831,11347,15683.76624895605,4.0
12830,33655,30163.06807509148,4.0
12828,24928,30917.839738081748,5.0
12827,29691,40445.63214232223,5.0
12826,16194,18803.149874204904,2.0
12825,8979,10006.577420329408,5.0
12824,18575,17870.77998444502,2.0
12823,8582,9037.005961440627,5.0
12832,10967,12168.943685369879,1.0
12833,26243,26917.25949770934,5.0
12834,19411,23392.372017467755,4.0
12835,13278,13873.956053889831,5.0
12836,17977,23582.295990394312,1.0
12837,14061,15130.041708839322,2.0
12838,16448,16554.36325761029,5.0
12840,8775,13685.99170999823,2.0
12839,19588,19270.793551020277,4.0
12841,18989,17200.224870467195,5.0
12842,13647,16937.31373667393,4.0
12843,45941,42523.73868455733,3.0
12844,28071,30087.654073597383,5.0
12845,27389,30861.32090183151,2.0
12846,19088,19548.654174201776,3.0
12847,31941,29934.808639331655,3.0
12848,12697,13825.05428279981,2.0
12849,15011,16963.614381247,3.0
14001,11437,13205.224399642626,4.0
14000,18920,17806.400920088265,2.0
13999,11283,14991.46930135684,4.0
13998,25353,19598.529438057594,3.0
13996,17066,17882.30538460066,3.0
13995,24316,22742.73934160807,3.0
13994,18250,16057.454123148598,5.0
13997,29603,23560.20795923245,3.0
14002,13082,13853.027238689941,2.0
14009,10653,10795.815667095267,2.0
14011,21757,23972.854341687707,2.0
14010,14036,14410.279675712776,1.0
14008,13231,13314.587089850062,4.0
14007,30764,30893.21191356148,4.0
14006,26294,25151.15957059268,5.0
14005,19488,19551.280741726725,3.0
14004,41069,36858.39384479379,4.0
14003,19010,14867.062064764643,2.0
14012,11831,13105.042642416207,5.0
14013,14349,15112.873371736616,1.0
14014,14777,15476.517178640024,4.0
