id,attendance,catboost_prediction,fold
10966,28986,29050.12260041538,5.0
10967,21952,18739.079759889177,2.0
10968,11057,12208.159413359743,4.0
10969,17619,15311.881806378848,3.0
10970,9348,14758.873626339795,5.0
10971,8657,11378.013887103632,3.0
10972,35388,35237.23666602498,1.0
10973,36412,26080.18041558561,2.0
10974,9682,10716.308952915806,2.0
10975,9211,12907.025593632314,5.0
10976,18743,17775.45185971915,1.0
10977,16190,16021.33121325572,2.0
10978,14239,10443.245872786658,1.0
10979,12269,14557.805551911932,2.0
10980,11762,12757.94154597884,2.0
10981,46981,42678.89211146186,1.0
10982,24711,31245.157278927327,5.0
10983,8790,13851.044364057389,3.0
10984,21431,14391.40331711413,4.0
10985,37154,37962.68842111093,1.0
10986,10266,10689.579438103818,5.0
10987,38781,35063.474319702706,4.0
10988,12799,15529.519475610188,5.0
10989,16338,17287.08228260787,1.0
10990,14715,17063.796491032303,4.0
10991,18292,18034.64490104172,3.0
10992,19868,19309.91231708789,2.0
10993,45253,40135.71758158942,1.0
10994,18431,28490.98602681294,2.0
10995,14163,14381.593659068329,5.0
10996,8688,10820.121419206776,1.0
10997,15448,17203.80388478748,3.0
10998,18171,17545.17998757205,1.0
10999,9583,13498.284509530038,3.0
11000,14242,14646.693129837557,1.0
11001,7010,9960.244612180832,1.0
11002,26275,24041.138460299528,1.0
11003,8555,10270.38260581639,2.0
11004,10071,10862.457467655535,3.0
11005,13123,11190.781852086691,4.0
11006,6125,8979.204666134534,5.0
11007,8463,7386.947657371125,3.0
11008,10884,12645.15436391109,1.0
11009,21245,12243.0526658704,1.0
11010,22292,19551.295774499195,2.0
11011,45831,41373.49394068493,4.0
11012,20398,23508.629431816367,2.0
11013,17107,21551.04392729295,4.0
11014,15395,14798.31776320202,5.0
11015,13738,11929.399258338319,3.0
11016,19627,17686.81756578047,5.0
11017,15353,12934.542998082481,4.0
11018,36770,33229.58194899137,4.0
11019,9018,8926.088989687103,5.0
11020,8671,10942.574675108603,1.0
11021,20729,17669.002909899056,5.0
11022,20037,23461.85227358995,2.0
11023,12095,12257.278924515405,4.0
11024,7839,12897.290983403469,5.0
11025,10669,12284.521879621643,2.0
11026,11530,16344.00230398539,5.0
11027,14961,11857.186704696127,3.0
11028,15266,13184.31265666063,5.0
11029,23036,23106.282623538813,1.0
11030,21096,31963.98575774989,2.0
11031,32208,33062.80793518452,1.0
11032,15206,15253.450509812978,2.0
11033,9376,12035.316851059515,1.0
11034,6725,10239.85867137754,3.0
11035,16225,16245.803453310833,2.0
11036,10039,12458.360530152913,2.0
11037,7028,8877.355542756643,4.0
11038,24139,19523.959807904892,2.0
11039,18062,21283.511122303982,4.0
11040,13939,11175.009866976012,3.0
11041,8741,11016.306669593752,5.0
11042,14241,11171.136136663066,5.0
11043,19811,18217.243598635912,4.0
11044,15481,20352.64869386809,5.0
11045,30517,16214.11414327406,5.0
11046,9079,9787.17751235638,3.0
11047,30410,25898.524545948123,2.0
11048,20455,16838.761625581094,2.0
11049,34025,34827.42886334761,2.0
11050,19386,18400.530205968582,1.0
11051,18009,11704.448012897083,5.0
11052,16718,17552.157988046984,3.0
11053,10984,10153.938406015699,2.0
11054,14481,13123.572157700197,5.0
11055,16407,12295.719108999921,1.0
11056,10065,16929.000455022804,3.0
11057,18716,16150.309138167664,3.0
11058,22184,19334.01627286758,1.0
11059,20580,16298.953495373353,4.0
11060,47325,40517.75127951684,1.0
11061,16733,16243.323054385664,5.0
11062,8343,11272.180106238266,1.0
11063,26229,28229.502996530464,5.0
11064,10755,11273.839193623578,3.0
11065,30192,21460.556027130955,2.0
11066,11888,11889.709524608079,4.0
11067,13733,11586.11913385102,5.0
11068,12175,10084.740779371663,5.0
11069,33596,29616.6473781351,5.0
11070,16145,17390.204229329236,1.0
11071,40359,41914.75800654602,5.0
11072,19082,18856.294677448528,2.0
11073,9356,9534.507912600506,4.0
11074,10519,10736.559779712145,3.0
11075,18823,25497.742183428356,5.0
11076,24887,22774.503924536508,3.0
11077,28901,23008.87021566037,3.0
11078,13515,17360.421048945675,2.0
11079,21500,18287.282792117716,3.0
11080,8626,13825.422682221053,2.0
11081,23517,16309.616674472532,3.0
11082,54709,45031.32469138435,3.0
11083,16833,15749.397216238089,3.0
11084,9201,14155.58869843762,3.0
11085,21714,20596.836368099208,5.0
11086,14766,10851.113341378994,5.0
11087,31744,24240.970281817208,5.0
11088,35452,35577.86446144749,1.0
11089,18355,12698.007715660482,3.0
11090,13010,15867.845504514047,4.0
11091,29820,25389.547394401663,2.0
11092,10628,10835.212826758652,4.0
11093,17172,20098.739756460523,3.0
11094,31474,31250.038144784015,1.0
11095,20079,17764.797164704138,4.0
11096,19605,22084.76664676435,1.0
11097,11231,11254.897474850774,3.0
11098,35172,35809.6996711109,1.0
11099,19890,18100.597711103266,3.0
11100,26220,26416.719930354415,4.0
11101,53583,53709.62519109446,3.0
11102,17152,16828.51809656944,2.0
11103,24620,18321.588243419097,2.0
11104,34287,39108.85383332528,3.0
11105,16593,13293.907690908298,4.0
11106,17331,13913.195026278445,3.0
11107,17511,17706.991779190896,2.0
11108,28831,20862.112441715515,3.0
11616,27568,28353.854715154215,4.0
11617,23601,27754.561674828117,4.0
11618,25395,22128.865827498328,5.0
11619,17916,18223.400790588068,2.0
11620,37878,34547.31310190154,4.0
11621,17841,19852.335010773473,3.0
11622,12141,14153.988038164487,4.0
11623,11542,13691.787362445462,3.0
11624,16919,14106.919839444143,1.0
11625,16841,16443.49695990122,1.0
11626,50802,42396.8890171431,4.0
11627,15195,14449.671003292096,1.0
11628,8723,11624.647560613763,2.0
11629,19172,17912.024740536504,3.0
11630,12370,14890.943611491799,1.0
11631,16128,17151.301229124783,4.0
11632,37808,36467.65148948306,4.0
11633,20312,15039.687998513851,4.0
11634,9029,8506.691902791626,4.0
11635,20179,20295.307738303665,1.0
11636,18439,24877.69693015736,4.0
11637,18180,20701.297759530287,3.0
11638,16708,16875.44201794554,2.0
11639,13074,15551.28465339727,2.0
11640,14085,14801.90910772494,2.0
11641,17492,18629.027556787907,4.0
11642,14544,13915.586156524061,1.0
11643,15644,15585.075681364679,1.0
11644,17254,15582.034187466159,4.0
11645,20148,17594.304791890987,3.0
11646,45542,37635.118835377696,3.0
11647,32022,31311.044071169334,1.0
11648,8727,7890.301983354984,4.0
11649,8716,7790.141991836435,4.0
11650,9172,10202.183986794142,2.0
11651,10020,12368.897862741876,5.0
11652,18461,15579.352738907792,5.0
11653,12912,11647.08807519809,5.0
11654,14496,12898.125662853869,5.0
11655,10515,9754.951168290627,5.0
11656,11909,12313.384691605468,2.0
11657,32913,29137.73649774218,5.0
11658,17256,15566.745953632806,5.0
11659,11536,12527.174772321436,2.0
11660,32435,29797.67828333426,2.0
11661,10159,11993.431697438136,3.0
11662,10368,10023.444805964995,1.0
11663,30169,32279.19851124353,2.0
11664,18730,19601.100710044662,4.0
11665,16224,16965.904949550917,4.0
11666,41836,38522.46216989111,3.0
11667,27486,24860.457055892508,1.0
11668,22152,22444.71001355711,3.0
11669,13462,11291.955266741465,5.0
11670,15759,15056.916226399006,5.0
11671,9756,11795.360704773335,3.0
11672,16658,9660.0875719012,3.0
11673,15428,16295.721588125118,5.0
11674,6851,9604.796360996555,2.0
11675,17246,15796.777838136168,5.0
11676,13896,14176.526157887609,1.0
11677,20721,16992.7761121037,2.0
11678,12500,15905.338459245937,5.0
11679,16253,18496.142293730452,3.0
11680,34060,32791.718184077254,4.0
11681,11263,10708.386831148247,3.0
11682,12137,14303.224629992505,4.0
11683,9058,9407.377484386157,4.0
11684,30851,27500.077898268137,3.0
11685,28317,23457.431530530575,4.0
11686,14473,14786.142673961012,3.0
11687,16853,15716.058834722673,4.0
11688,11071,12354.652196343905,2.0
11689,12132,10012.64937452662,5.0
11690,19306,22913.04739115691,5.0
11691,28016,30838.027129300117,3.0
11692,17009,16955.1144012989,4.0
11693,10950,13199.94908668184,5.0
11694,14584,15331.90286187132,5.0
11695,50284,47349.04112568064,1.0
11696,18886,25167.409767417026,2.0
11697,40268,38044.073745531496,2.0
11698,7796,8552.325567346968,2.0
11699,11609,14533.366282167408,1.0
11700,32854,30585.646032041484,4.0
11701,10574,13080.27292842533,2.0
11702,15129,13111.99215082582,3.0
11703,15342,13861.47152274752,2.0
11704,15903,16614.770736278162,1.0
11705,9661,15434.402460744759,3.0
11706,18221,24622.65358148756,5.0
11707,9783,10234.245391663615,2.0
11708,18245,18356.281732577383,2.0
11709,14182,14223.572380380789,2.0
11710,17171,11163.538827902952,5.0
11711,51594,44611.972534275425,4.0
11712,19154,18386.069927212484,3.0
11713,18319,15448.31381765025,5.0
11714,10149,13823.800524839759,5.0
11715,16577,18409.906760883783,2.0
11716,53374,44824.848242633554,1.0
11717,16329,17095.170335406827,4.0
11718,10651,12052.34799929324,5.0
11719,9479,11946.802179785394,5.0
11720,20349,25074.251928048878,2.0
11721,13141,13067.356933760966,1.0
11722,28817,32384.69926796522,3.0
11723,5567,10857.198811732085,2.0
11724,29760,34096.69540297248,4.0
11725,16298,16046.000596462432,1.0
11726,6554,9678.947079111926,5.0
11727,14833,15904.436926685252,2.0
11728,6002,12952.93489047022,4.0
11729,19092,20128.337695887756,4.0
11730,27851,28063.363271381888,1.0
11731,15632,13047.745050782985,3.0
11732,32418,35798.200910510874,1.0
11733,19375,16663.44454404204,4.0
11734,17865,14423.075947802106,1.0
11735,12457,15123.215561676649,2.0
11736,18404,17281.21516904282,5.0
11737,21841,18171.932282042755,4.0
11738,9336,9359.861514758193,4.0
11739,10266,10466.186845714623,1.0
11740,14514,13348.0464238592,1.0
11741,40228,34703.94188664979,3.0
11742,11806,8879.57855054876,1.0
11743,10635,9944.636459140147,5.0
11744,18777,20906.652324211933,4.0
11745,13079,13911.493105382477,1.0
11746,28987,31870.069188330446,2.0
11747,10367,13159.513617358036,4.0
11748,25610,34230.59873580594,3.0
11749,35786,38434.70459795176,5.0
11750,20391,23207.496784166146,2.0
11751,10631,10897.067018465634,2.0
11752,20102,15468.238744969296,3.0
11753,9615,9835.377442223155,1.0
11754,16205,16168.75457262114,3.0
11755,14915,13754.507151503574,1.0
11756,19671,18314.824726552455,3.0
11757,24749,24785.95310914046,5.0
11758,13375,14513.118622283762,5.0
11759,22185,19848.666539136517,1.0
11760,17903,17673.962015573314,5.0
11761,44149,44683.232997226456,4.0
11762,12349,12745.880784999914,1.0
11763,13185,12793.906648071701,5.0
11764,36810,36581.33531690051,5.0
11765,18549,17307.544087387072,1.0
11766,8011,10591.028296218028,1.0
11767,24736,28839.59797601002,5.0
11768,10008,10913.911795676224,3.0
11769,10895,9283.73287015714,2.0
11770,14696,16566.878875781513,2.0
11771,22681,24973.09604686433,1.0
11772,20203,18051.110568798467,2.0
11773,17784,21155.549449119386,1.0
11774,24833,25091.205683877903,5.0
11775,10255,12246.013345178999,5.0
11776,11572,13583.509585025444,2.0
11777,11367,13138.882356428618,4.0
11778,27846,24599.34181299487,2.0
11779,18773,19110.850092749013,5.0
11780,44976,48035.44378997105,5.0
11781,15142,13992.058270704569,3.0
11782,15262,16058.45626957513,1.0
11783,8651,12692.835902542514,3.0
11784,37447,30660.803156012244,4.0
11785,15729,13640.453944268676,3.0
11786,9002,12957.751613319191,2.0
11787,21379,20955.038905228397,2.0
11788,19354,21456.89018839616,1.0
11789,30862,32023.044556982826,2.0
11790,11297,10259.99251277951,5.0
11791,22225,15777.449082850588,2.0
11792,17461,19444.81254554027,2.0
11793,16547,13672.748387412,5.0
11794,45186,42785.96005813192,3.0
11795,8545,9562.401345963792,1.0
11796,8821,10746.459985004596,3.0
11797,25674,16551.39039252593,2.0
11798,18025,16249.313593471226,2.0
11799,20211,23281.84610882074,4.0
11800,13394,14363.882584101586,1.0
11801,17899,14287.182913316685,1.0
11802,11330,9998.925724685396,2.0
11803,24913,31938.72032336957,1.0
11804,20034,16541.276184029568,1.0
11805,11056,10035.14554592948,4.0
11806,13548,12918.766019729748,1.0
11807,32896,32818.84831735008,3.0
11808,10545,11151.126724674552,2.0
11809,10685,11328.77002378937,4.0
11810,17432,12520.881244954677,4.0
11811,10951,9129.919389851128,1.0
11812,38740,35634.26404953549,1.0
11813,11025,10777.587706289338,5.0
11814,10211,9644.349737998244,1.0
11815,35047,33080.45373896527,2.0
11816,20116,17448.89518574654,4.0
11817,27113,21944.45116771232,5.0
11818,22145,29195.47740371123,4.0
11819,18134,19098.161648545967,4.0
11820,24593,20539.68276071928,5.0
11821,17341,17326.458189618355,2.0
11822,14163,15036.66518403237,1.0
11823,11369,10836.22939162163,2.0
11824,18320,23306.248199698737,5.0
11825,13181,14810.295158981795,2.0
11826,18298,26988.466966589203,2.0
11827,12043,13420.277455792382,5.0
11828,19094,17767.64435297106,5.0
11829,10206,12395.439064400798,3.0
11830,8124,8205.33993266915,2.0
11831,20689,15165.346988771547,1.0
11832,14108,11373.282887510391,1.0
11833,13169,14752.689617957652,2.0
11834,9355,12933.82813153322,5.0
11835,8106,7121.965832500124,3.0
11836,17205,16286.329545925657,2.0
11837,12126,14709.427255684033,5.0
11838,41500,36004.36851316513,4.0
11839,17241,19026.728098199983,5.0
11840,22323,13093.281538975156,3.0
11841,12270,11085.445508409583,3.0
11842,10501,10004.73660744815,4.0
11843,23014,28315.774537704237,4.0
11844,22390,22813.000395164025,1.0
11845,28581,27105.58549719921,5.0
11846,24392,33445.192401807115,5.0
11847,13860,9042.420587131472,1.0
11848,10507,10324.975499327486,5.0
11849,12634,12963.887817790262,2.0
11850,14602,12578.888840291045,5.0
11851,21512,24067.906191600985,5.0
11852,9206,9846.79213052691,5.0
11853,14690,12341.994461897728,5.0
11854,15274,15290.813849760158,5.0
11855,17192,18256.28127084525,2.0
11856,18749,16676.33136866273,5.0
11857,45023,45046.09933134912,2.0
11858,17294,15271.76252399859,4.0
11859,8011,8784.084790164557,2.0
11860,38634,40979.25944641976,5.0
11861,8514,9942.562309324632,3.0
11862,18205,14557.042742747457,3.0
11863,11127,14620.634669446812,3.0
11864,19288,20278.70854319036,5.0
11865,19951,20497.32847201815,5.0
11866,13796,14612.21969878514,4.0
11867,17758,15520.815859410677,4.0
11868,10029,10377.508470918703,3.0
11869,37842,17869.122164169017,2.0
11870,28235,24984.25127907212,4.0
11871,22046,27367.145590398686,2.0
11872,39963,36393.46202962863,2.0
11873,14126,12857.473560299537,4.0
11874,22180,19068.665912658882,3.0
11875,13389,13813.551468907768,2.0
11876,18264,20571.005802665026,2.0
11877,9946,7905.160273611962,2.0
11878,14852,10139.168681414638,5.0
11879,11463,12374.547100006375,2.0
11880,18887,18699.47998598145,4.0
11881,20213,19386.593706456322,5.0
11882,43746,43253.623501390844,5.0
11883,19275,16643.27450065655,3.0
11884,15578,22485.11608265754,3.0
11885,18946,16888.514549728417,2.0
11886,10364,9554.28647636695,2.0
11887,10007,12929.42668037118,3.0
11888,40701,32861.54770315744,2.0
11889,16724,23032.975219029046,5.0
11890,11912,12044.232096456015,2.0
11891,20433,19243.16049116746,3.0
11892,18470,22492.62717776749,4.0
11893,10136,12338.390335560493,2.0
11894,20394,15959.001623787039,2.0
11895,10347,11999.185539467107,5.0
11896,43619,44357.73650705302,3.0
11897,28491,31142.871290143445,3.0
11898,20011,18529.22786042853,2.0
11899,14043,12682.39405542596,4.0
11900,11553,14189.773578346534,4.0
11901,13728,18661.49198334646,4.0
11902,14247,16137.75310379166,2.0
11903,20418,21270.554844178532,5.0
11904,35598,26115.61586607765,2.0
11905,11191,11082.087372776487,3.0
11906,28664,26461.004073814773,3.0
11907,22274,19727.314191176432,5.0
11908,14486,12873.253258857723,1.0
11909,15071,25277.382211281274,1.0
11910,18121,18720.663191296066,5.0
11911,13642,14937.238908172516,2.0
11912,30985,27924.46348927344,5.0
11913,12767,14880.504670020664,5.0
11914,53783,56417.99691645605,3.0
11915,10135,11706.864888271017,5.0
11916,33984,35585.593589335316,5.0
11917,17218,17333.037495926503,5.0
11918,20031,18574.593922579246,1.0
11919,15767,15955.966274176753,1.0
11920,19303,16780.591322705008,2.0
11921,22460,18821.005121681832,4.0
12544,11280,11491.736946836449,4.0
12545,10440,12581.918203240242,2.0
12546,29011,27621.617770175828,2.0
12547,16216,19808.73510661131,5.0
12548,35251,29628.870508046602,2.0
12549,22117,20241.357359816273,3.0
12550,18105,18283.30819414421,3.0
12551,19506,16079.340280037113,1.0
12552,8605,11870.191726219757,1.0
12553,32228,26115.53367524878,1.0
12554,28423,24825.197905409717,1.0
12555,18517,17172.824212633004,2.0
12556,17978,16192.35626202004,2.0
12557,25176,26647.193439175753,2.0
12558,15222,14256.99423589108,5.0
12559,50096,46617.11022355255,3.0
12560,37860,30802.115958010112,4.0
12561,9133,15564.494445980807,3.0
12562,8250,9451.134391238715,1.0
12563,15367,12483.761221161421,5.0
12564,8177,9189.693390121525,2.0
12565,35870,27000.710856432794,3.0
12566,11116,11028.051995431868,4.0
12567,16813,15095.38554721092,3.0
12568,20143,24054.382413644285,4.0
12569,19021,12301.277290293592,3.0
12570,12749,14215.081838042128,4.0
12571,17716,16755.692114223897,1.0
12572,10220,9706.508148014807,4.0
12573,22089,16981.15043675883,1.0
12574,15442,13748.642519017742,4.0
12575,7258,9035.853469395344,1.0
12576,16261,24398.86330230361,4.0
12577,10596,11969.110405220028,5.0
12578,17216,14980.670881150818,1.0
12579,9502,9641.488905314618,3.0
12580,8926,16524.51795709891,3.0
12581,27114,26730.784394975974,2.0
12582,24529,25407.98496510856,4.0
12583,7019,11029.28923793929,1.0
12584,17776,16328.826998872126,2.0
12585,36790,32821.050928845914,3.0
12586,23214,24307.730996599887,3.0
12587,10603,14467.52973810687,5.0
12588,22199,18486.351223474234,2.0
12589,10406,9287.898459371512,3.0
12590,10094,10244.820309078812,2.0
12591,10149,11480.374444133362,2.0
12592,14094,12656.252822441369,1.0
12593,15644,24056.82761949601,3.0
12594,32485,35546.7221500861,3.0
12595,30672,25416.338077737022,5.0
12596,17522,15860.215611768317,4.0
12597,10392,11288.85007995035,4.0
12598,12119,13178.10012694439,1.0
12599,14168,9326.553573646968,4.0
12600,10083,13218.045254020484,4.0
12601,19914,17126.79187649749,3.0
12602,18350,19641.355119149783,5.0
12603,7030,9744.051638041958,1.0
12604,9838,18136.93030208749,3.0
12605,17983,17325.733489554983,3.0
12606,46313,39693.15793411585,2.0
12607,15156,13400.201982591549,4.0
12608,8073,7571.823339283217,1.0
12609,17669,16889.896759688054,2.0
12610,37116,36948.64232208025,3.0
12611,43025,28991.570959396246,5.0
12612,17590,16497.036299232346,2.0
12613,24146,28476.81248437405,3.0
12614,9892,9911.58054562576,5.0
12615,13867,21724.006830915234,1.0
12616,27223,26107.419289218455,5.0
12617,12305,12203.150853359015,5.0
12618,13206,14318.205105867079,1.0
12619,13622,15617.241723749114,3.0
12620,32855,26204.03679118242,5.0
12621,19423,19075.534358696994,4.0
12622,38851,27870.813584611526,2.0
12623,9203,11625.782214685507,4.0
12624,19549,17934.71987174765,4.0
12625,11650,11215.246095547664,4.0
12626,14016,12439.367698402959,5.0
12627,55410,49368.964664689935,3.0
12628,26406,26421.683797108417,4.0
12629,21761,25435.86493478912,2.0
12630,41002,34802.692612547646,2.0
12631,12020,12577.361928912,4.0
12632,9537,10704.156667843825,5.0
12633,20317,19367.700812476724,2.0
12634,48246,42490.771358000624,4.0
12635,15396,13461.714917643123,1.0
12636,13676,14134.396167069499,3.0
12637,17239,16358.930639792383,3.0
12638,11176,11596.04997683662,4.0
12639,9472,12398.95236748158,4.0
12640,17722,11653.395348216884,2.0
12641,9093,12256.764066937652,3.0
12642,5334,8663.91549934632,2.0
12643,28114,32744.33640621408,2.0
12644,35858,28339.972893030896,5.0
12645,13127,13051.191987471553,3.0
12646,24162,27757.08845223865,3.0
12647,17001,17304.54303146525,5.0
12648,14760,13218.588872987983,3.0
12649,10258,11542.266362025985,4.0
12650,34098,23210.5865477195,2.0
12651,13797,12378.535836521944,4.0
12652,11412,11561.40243453571,4.0
12653,25781,24916.502911442632,4.0
12654,19968,15744.675349890627,1.0
12655,20231,9810.97748160694,4.0
12656,26607,20580.81861994225,1.0
12657,34206,29839.487259016933,3.0
12658,11705,8542.632969845421,1.0
12659,20201,22920.06826735311,3.0
12660,23948,16115.2800370505,2.0
12661,37470,37884.27394657097,4.0
12662,14973,13478.460812738995,4.0
12663,19880,17121.36544190043,3.0
12664,17281,15693.85491501881,1.0
12665,39005,32120.41517958357,1.0
12666,17534,14586.85419669442,5.0
12667,12737,11344.740652139748,4.0
12668,10081,12404.329652303451,5.0
12669,17862,18061.542072690823,3.0
12670,12139,13371.74207636223,2.0
12671,10685,14415.384107156022,1.0
12672,13317,12334.053197238536,1.0
12673,12045,9705.578796120599,4.0
12674,9981,9934.56648923441,5.0
12675,26534,21836.02303373419,3.0
12676,7991,9825.475951161916,2.0
12677,10530,13066.428268523458,2.0
12678,16887,13915.789206199996,4.0
12679,40326,41118.8016260357,3.0
12680,16415,16077.107653871239,2.0
12681,29964,28629.914110637477,1.0
12682,36910,31656.419889834546,1.0
12683,10021,10232.656900642785,5.0
12684,11036,16189.782920152262,3.0
12685,16193,11514.470272620058,5.0
12686,16326,19867.459606678265,2.0
12687,13316,7723.9099899695775,5.0
12688,7831,7415.758642284432,3.0
12689,6818,8672.687433910402,5.0
12690,19848,16720.64745346115,1.0
12691,18894,18776.02915670962,4.0
12692,9041,9696.607394542521,4.0
12693,18069,17547.247502435832,1.0
12694,14031,13023.685626621205,2.0
12695,12799,19308.703019122582,3.0
12696,27990,27796.113947776958,1.0
12697,14118,8894.41160804707,1.0
12698,9652,12266.732859221907,1.0
12699,20019,17492.195027213238,4.0
12700,17651,18070.90284321553,3.0
12701,23640,22708.998242372676,1.0
12702,31715,33045.92153263848,3.0
12703,9742,10014.672759168796,4.0
12704,10849,9987.321164151435,5.0
12705,19026,21539.45269378546,2.0
12706,30076,30518.39492029748,4.0
12707,20046,18440.26842695478,4.0
12708,32231,33771.17252844585,5.0
12709,12184,13911.88552193278,3.0
12710,22407,17195.017967722717,5.0
12711,9302,10530.28816838384,2.0
12712,8049,9784.097898763952,2.0
12713,9086,12873.020701043628,3.0
12714,9945,11939.712668398435,4.0
12715,19024,17742.280484264655,2.0
12716,20341,26204.573109952802,4.0
12717,14095,14394.74612079408,1.0
12718,36553,32284.190212810518,2.0
12719,13963,15706.53455906837,2.0
12720,10310,9934.766624933724,5.0
12721,10081,9882.13604914991,4.0
12722,31266,24843.26977331258,1.0
12723,17311,18952.212451553238,3.0
12724,51177,42006.46451728755,1.0
12725,9799,12037.75217545103,3.0
12726,14395,15203.773953236298,3.0
12727,13944,13450.603543988565,2.0
12728,13798,14381.538811251641,5.0
12729,12393,13510.760433430863,5.0
12730,23167,27909.577827546767,3.0
12731,19550,14335.883856291417,1.0
12732,18792,17196.275371962656,2.0
12733,16869,18079.119290289942,3.0
12734,10396,10644.511909744884,2.0
12735,22173,21562.112674662487,5.0
12736,30832,30903.38622426315,5.0
12737,8027,10844.231183136293,3.0
12738,9550,10919.919118385162,3.0
12739,20286,19434.10497504015,2.0
12740,10119,11293.287106333455,3.0
12741,29959,32607.843476836948,1.0
12742,14199,16658.101337565764,2.0
12743,38909,40149.24564844294,1.0
12744,12831,11286.611198454211,1.0
12745,11056,10649.520520032185,1.0
12746,17882,15239.243637482985,1.0
12747,20973,17157.236136441083,1.0
12748,11979,15536.682691739086,4.0
12749,26391,19115.12080885371,1.0
12750,29848,28576.83612156127,4.0
12751,7782,10316.342922404609,2.0
12752,31973,37440.14849691493,1.0
12753,17477,21601.066122902368,4.0
12754,20837,19910.343620031,5.0
12755,20250,21535.05010628435,3.0
12756,19496,15560.15677664292,1.0
12757,8777,9460.510598505192,1.0
12758,12775,13725.302105747494,5.0
12759,15180,16663.560586035914,5.0
12760,12018,11720.546125435156,5.0
12761,22236,19207.686546901605,3.0
12762,29575,26361.222989457026,2.0
12763,13027,12735.146736475817,5.0
12764,7220,7956.044643003128,3.0
12765,8041,10188.12366570089,5.0
12766,8707,12077.43442784127,2.0
12767,20508,27541.310763136455,3.0
12768,11528,12286.613326779341,3.0
12769,17182,13714.892381214613,3.0
12770,32902,35642.64657919595,2.0
12771,17427,17779.697526569158,2.0
12772,11200,12147.682859787903,3.0
12773,14221,15015.6876536409,3.0
12774,15132,14743.588928464356,3.0
12775,13887,12938.463760199376,1.0
12776,17823,22845.17437618004,2.0
12777,32754,30209.99822838274,2.0
12778,12543,11384.291383084219,4.0
12779,23074,24080.6465033373,1.0
12780,18301,23474.580452031223,4.0
12781,9441,11414.990885894385,2.0
12782,15276,14303.53863917165,1.0
12783,22973,20674.05099800822,3.0
12784,10740,12274.960968319205,4.0
12785,12151,13296.677334734151,3.0
12786,11127,15205.211331263014,4.0
12787,12663,11345.850121179607,3.0
12788,21625,30880.1699945813,2.0
12789,7348,12975.691336270367,4.0
12790,7117,11512.639371440793,5.0
12791,24061,19021.325942731273,4.0
12792,12399,13894.471245123805,1.0
12793,12568,11674.823373780091,4.0
12794,30130,30883.60770142718,1.0
12795,6032,7023.56772839493,1.0
12796,8457,10453.142965360466,3.0
12797,27816,26531.668823007058,2.0
12798,12181,12005.518160761789,5.0
12799,7596,11224.885281575536,5.0
12800,11927,9325.304651113858,2.0
12801,10877,14576.824365443434,4.0
12802,12052,11803.074211885061,5.0
12803,27969,21158.80935466675,2.0
12804,21725,23333.5452468461,5.0
12805,13675,15236.819427362812,5.0
12806,7712,10870.693472212799,3.0
12807,32398,39166.40652442618,1.0
12808,19693,20140.128000433044,1.0
12809,29670,25006.969372167347,4.0
12810,19152,28739.579840289978,1.0
12811,16204,15550.63629691111,1.0
12812,17489,14275.542640506366,5.0
12813,15402,15602.276011711583,4.0
12814,17050,14717.768155201402,2.0
12815,40071,42400.56625933733,5.0
12816,28480,25865.189210684395,5.0
12817,12650,13382.521010527767,1.0
12818,10118,9442.33542631679,1.0
12819,6904,9699.541332377938,2.0
12820,13473,13421.479479203514,5.0
12821,11462,14902.866850824068,1.0
12822,11961,14300.982222540588,2.0
12823,8582,8365.025660381003,2.0
12824,18575,21397.017966033614,5.0
12825,8979,11080.24014098712,3.0
12826,16194,15776.703639419604,2.0
12827,29691,35788.07179933495,1.0
12828,24928,29060.21836169982,4.0
12829,17143,15551.458191190053,3.0
12830,33655,24883.866003870644,2.0
12831,11347,16883.69264392444,3.0
12832,10967,12032.220333903904,3.0
12833,26243,25955.22614280971,4.0
12834,19411,23119.674810984587,2.0
12835,13278,12992.446649151687,5.0
12836,17977,23764.070340898827,5.0
12837,14061,14857.482466004267,2.0
12838,16448,17824.14558368874,3.0
12839,19588,23012.555168801333,5.0
12840,8775,12441.835069704084,5.0
12841,18989,19501.155604715765,4.0
12842,13647,14713.468461886505,5.0
12843,45941,47278.74674231502,4.0
12844,28071,29468.55451687896,4.0
12845,27389,32232.227198984176,1.0
12846,19088,19260.5464245738,4.0
12847,31941,24166.071641911378,5.0
12848,12697,13357.044015816451,5.0
12849,15011,14416.167699744385,5.0
13238,15040,12003.268466170934,3.0
13239,27153,29293.772441292927,5.0
13240,20055,17980.90043466589,1.0
13241,18709,17317.662026223086,2.0
13242,10254,13242.844489186806,5.0
13243,18673,21418.506184750266,2.0
13244,10390,13063.635358074127,2.0
13245,19913,20996.732742793243,1.0
13246,23262,19868.652671607426,2.0
13247,18533,15059.07747181955,4.0
13248,42331,41573.62602184835,5.0
13249,6585,6983.524630488255,4.0
13250,15528,14194.536400300185,5.0
13251,23408,22036.082406313933,2.0
13252,13741,16117.639577913078,3.0
13253,29980,26572.24520359381,3.0
13254,7706,9083.71577674832,1.0
13255,8526,10897.079344125148,3.0
13256,8303,11102.868479791312,5.0
13257,12114,10440.09521542359,4.0
13258,10324,9389.555482827991,4.0
