id,attendance,lightgbm_prediction,fold
10966,28986,26676.493600762304,5.0
10967,21952,17303.864420030124,2.0
10968,11057,11558.436094916982,4.0
10969,17619,14854.925633340747,3.0
10970,9348,15510.719437665965,5.0
10971,8657,12591.698905751897,3.0
10972,35388,37132.51314565159,1.0
10973,36412,23849.580719095997,2.0
10974,9682,14234.42132057808,2.0
10975,9211,20255.928129475782,5.0
10976,18743,16594.15535898433,1.0
10977,16190,17669.77618083716,2.0
10978,14239,10432.139349436298,1.0
10979,12269,17118.969935037818,2.0
10980,11762,10820.447283073243,2.0
10981,46981,45342.5624449529,1.0
10982,24711,31667.596591034988,5.0
10983,8790,11162.512526946357,3.0
10984,21431,15689.12049750659,4.0
10985,37154,34786.5061569744,1.0
10986,10266,11529.76733380078,5.0
10987,38781,30466.892248079133,4.0
10988,12799,14032.153563384007,5.0
10989,16338,17214.454471974263,1.0
10990,14715,18205.12184846472,4.0
10991,18292,18888.406060939746,3.0
10992,19868,18745.091708161795,2.0
10993,45253,42167.47348673562,1.0
10994,18431,20937.331197341795,2.0
10995,14163,14167.366974145172,5.0
10996,8688,9468.882818568198,1.0
10997,15448,14949.88725455088,3.0
10998,18171,16374.43405541027,1.0
10999,9583,13243.994410999769,3.0
11000,14242,14684.207892864615,1.0
11001,7010,13018.371472874931,1.0
11002,26275,25112.88051286333,1.0
11003,8555,11020.145106089054,2.0
11004,10071,10527.786027690176,3.0
11005,13123,12696.869719921766,4.0
11006,6125,10210.337126048504,5.0
11007,8463,9698.938236805132,3.0
11008,10884,14707.872762297633,1.0
11009,21245,14225.279880382395,1.0
11010,22292,18706.353365959538,2.0
11011,45831,40235.53140406601,4.0
11012,20398,22829.33756587035,2.0
11013,17107,21594.712943369468,4.0
11014,15395,16073.67261871088,5.0
11015,13738,10400.12812066187,3.0
11016,19627,17567.80277302345,5.0
11017,15353,14244.55300693518,4.0
11018,36770,32600.799803802063,4.0
11019,9018,13523.968991337875,5.0
11020,8671,17371.867542957745,1.0
11021,20729,19059.136453420862,5.0
11022,20037,20983.01420160521,2.0
11023,12095,11328.503735855633,4.0
11024,7839,14359.497596888248,5.0
11025,10669,12244.377449378848,2.0
11026,11530,15264.004832553788,5.0
11027,14961,13203.456664830223,3.0
11028,15266,13272.612237225687,5.0
11029,23036,24575.62632617249,1.0
11030,21096,28220.144738975632,2.0
11031,32208,31513.241685377063,1.0
11032,15206,13887.115392208136,2.0
11033,9376,14739.090259979823,1.0
11034,6725,12221.203470473009,3.0
11035,16225,16177.986235228549,2.0
11036,10039,11831.971454965986,2.0
11037,7028,8803.953803627375,4.0
11038,24139,15647.316222645897,2.0
11039,18062,21009.413682070106,4.0
11040,13939,10967.933425860863,3.0
11041,8741,14379.95620642392,5.0
11042,14241,11462.18827919576,5.0
11043,19811,18865.26728917878,4.0
11044,15481,18476.305788023055,5.0
11045,30517,21970.760701052935,5.0
11046,9079,9473.949904901783,3.0
11047,30410,25954.796402465665,2.0
11048,20455,17836.72418087619,2.0
11049,34025,35475.30563359689,2.0
11050,19386,17766.51605273644,1.0
11051,18009,13254.596375841478,5.0
11052,16718,20147.393814561987,3.0
11053,10984,11340.1164064216,2.0
11054,14481,12313.593866100431,5.0
11055,16407,11244.181997674235,1.0
11056,10065,22778.969542570787,3.0
11057,18716,16977.026630513028,3.0
11058,22184,17972.34776007962,1.0
11059,20580,13337.847304162628,4.0
11060,47325,38394.36938420551,1.0
11061,16733,16739.367396483918,5.0
11062,8343,13638.87422246275,1.0
11063,26229,28601.971578031415,5.0
11064,10755,11947.44782012588,3.0
11065,30192,20342.415547826182,2.0
11066,11888,9700.71960219183,4.0
11067,13733,12723.219742612291,5.0
11068,12175,11401.22908099009,5.0
11069,33596,27698.30601831007,5.0
11070,16145,17883.586557223935,1.0
11071,40359,40222.960212795246,5.0
11072,19082,19008.630837666038,2.0
11073,9356,9233.774348832601,4.0
11074,10519,14963.097549913788,3.0
11075,18823,25287.239865911695,5.0
11076,24887,23622.94541645282,3.0
11077,28901,23821.96250946746,3.0
11078,13515,15163.888521580171,2.0
11079,21500,17635.947886200374,3.0
11080,8626,16608.175281587115,2.0
11081,23517,17375.925978918112,3.0
11082,54709,46314.224855957924,3.0
11083,16833,15418.574955508457,3.0
11084,9201,23057.666575540577,3.0
11085,21714,20836.55005207415,5.0
11086,14766,11759.796084951766,5.0
11087,31744,24644.866102130793,5.0
11088,35452,32674.695054933007,1.0
11089,18355,11916.709337384827,3.0
11090,13010,14746.906553190362,4.0
11091,29820,23590.532088171694,2.0
11092,10628,10236.145350884071,4.0
11093,17172,19690.789935099736,3.0
11094,31474,28333.063533279073,1.0
11095,20079,19018.7192997585,4.0
11096,19605,26021.268767479516,1.0
11097,11231,12695.221573722118,3.0
11098,35172,25843.98363017112,1.0
11099,19890,17920.80481562922,3.0
11100,26220,26129.648319298612,4.0
11101,53583,50289.753845051346,3.0
11102,17152,17107.975621979716,2.0
11103,24620,23397.27256221056,2.0
11104,34287,39791.40023762174,3.0
11105,16593,13575.032115097976,4.0
11106,17331,13624.54628243039,3.0
11107,17511,16289.697407631265,2.0
11108,28831,21993.06212472999,3.0
11616,27568,26670.80604980254,4.0
11617,23601,25012.753757692542,4.0
11618,25395,21561.507443740757,5.0
11619,17916,20244.253161877394,2.0
11620,37878,30985.938436674074,4.0
11621,17841,19102.685611569563,3.0
11622,12141,12869.673253212108,4.0
11623,11542,13426.713090376532,3.0
11624,16919,12499.503022863768,1.0
11625,16841,17830.85233827711,1.0
11626,50802,41546.62625725296,4.0
11627,15195,17648.061899613644,1.0
11628,8723,13202.967635139901,2.0
11629,19172,17955.0135731945,3.0
11630,12370,14537.805409940445,1.0
11631,16128,17700.906404479047,4.0
11632,37808,38145.31549759689,4.0
11633,20312,13741.135249488763,4.0
11634,9029,7536.690573468549,4.0
11635,20179,18517.45466139549,1.0
11636,18439,25598.317630656427,4.0
11637,18180,18975.82202572835,3.0
11638,16708,13792.56120453548,2.0
11639,13074,15066.105723216826,2.0
11640,14085,14163.541786191481,2.0
11641,17492,19256.16463468033,4.0
11642,14544,14597.588036261475,1.0
11643,15644,15119.296795251808,1.0
11644,17254,13776.636111998447,4.0
11645,20148,16442.07645027588,3.0
11646,45542,39678.582664767826,3.0
11647,32022,27939.179053123356,1.0
11648,8727,7992.108274646261,4.0
11649,8716,8822.586983830022,4.0
11650,9172,12433.202108466116,2.0
11651,10020,12866.273520028428,5.0
11652,18461,15818.31491710316,5.0
11653,12912,11584.03422336289,5.0
11654,14496,11602.723428498366,5.0
11655,10515,9784.533919575322,5.0
11656,11909,13106.153062781044,2.0
11657,32913,23776.574571186895,5.0
11658,17256,16379.55539191791,5.0
11659,11536,13242.435445345385,2.0
11660,32435,28495.38993267647,2.0
11661,10159,11485.784433578763,3.0
11662,10368,8931.095566124895,1.0
11663,30169,33988.47801233848,2.0
11664,18730,17624.460166092922,4.0
11665,16224,16260.202886700725,4.0
11666,41836,39551.909201052775,3.0
11667,27486,23503.022186271377,1.0
11668,22152,20408.341640276518,3.0
11669,13462,11621.470023194373,5.0
11670,15759,19081.450783373602,5.0
11671,9756,11752.380847520986,3.0
11672,16658,9467.095802595202,3.0
11673,15428,16512.947629229053,5.0
11674,6851,9427.281948038248,2.0
11675,17246,16742.768247331183,5.0
11676,13896,16549.987404285832,1.0
11677,20721,16795.70436556122,2.0
11678,12500,13842.154676769333,5.0
11679,16253,15390.363323080635,3.0
11680,34060,31850.062655328216,4.0
11681,11263,10105.766358537576,3.0
11682,12137,12770.769343467706,4.0
11683,9058,9940.271478740551,4.0
11684,30851,29333.739361693308,3.0
11685,28317,23653.8314184498,4.0
11686,14473,15972.979113375985,3.0
11687,16853,16264.109979959356,4.0
11688,11071,11213.261174255607,2.0
11689,12132,9630.735946253393,5.0
11690,19306,22347.427490496488,5.0
11691,28016,26620.273961308965,3.0
11692,17009,15494.945985039678,4.0
11693,10950,11857.337563995972,5.0
11694,14584,14061.686185419561,5.0
11695,50284,50010.30945133713,1.0
11696,18886,22666.97159893012,2.0
11697,40268,37417.08914809508,2.0
11698,7796,5684.943531109986,2.0
11699,11609,13211.362553203558,1.0
11700,32854,26583.006836626813,4.0
11701,10574,12077.552148206772,2.0
11702,15129,14098.30642103748,3.0
11703,15342,14029.40967991467,2.0
11704,15903,16232.711921462493,1.0
11705,9661,10148.565635231438,3.0
11706,18221,19972.236046162896,5.0
11707,9783,12488.922148537271,2.0
11708,18245,20483.544807031223,2.0
11709,14182,14800.134511524911,2.0
11710,17171,10126.922567961174,5.0
11711,51594,45146.63637143596,4.0
11712,19154,17077.326908553692,3.0
11713,18319,15758.491675042853,5.0
11714,10149,14070.191239902575,5.0
11715,16577,17712.89888065831,2.0
11716,53374,46115.21376793026,1.0
11717,16329,16777.798466861,4.0
11718,10651,12139.860704858545,5.0
11719,9479,12262.07524951821,5.0
11720,20349,20997.965204997807,2.0
11721,13141,12565.11409497382,1.0
11722,28817,31119.359975614378,3.0
11723,5567,9796.383449030018,2.0
11724,29760,30794.422183290404,4.0
11725,16298,14839.261251189295,1.0
11726,6554,8559.91755716111,5.0
11727,14833,15004.12519382996,2.0
11728,6002,13320.415621094337,4.0
11729,19092,20836.58232119659,4.0
11730,27851,26493.540926090544,1.0
11731,15632,13586.046541180207,3.0
11732,32418,32385.624106802963,1.0
11733,19375,18088.17934313529,4.0
11734,17865,13708.50974079249,1.0
11735,12457,15180.937023568053,2.0
11736,18404,15731.493684980376,5.0
11737,21841,16970.5126390804,4.0
11738,9336,8040.965699676152,4.0
11739,10266,12053.3201822089,1.0
11740,14514,13007.460044034839,1.0
11741,40228,29976.850401888547,3.0
11742,11806,11663.70669492104,1.0
11743,10635,10353.252811984088,5.0
11744,18777,23816.326885878436,4.0
11745,13079,11704.558516778177,1.0
11746,28987,25307.999291330416,2.0
11747,10367,13800.355692016565,4.0
11748,25610,32136.34132748639,3.0
11749,35786,35130.599427120054,5.0
11750,20391,22774.422427025136,2.0
11751,10631,10441.568268197478,2.0
11752,20102,17201.881101269675,3.0
11753,9615,10107.608652016801,1.0
11754,16205,14901.654450278478,3.0
11755,14915,14912.039601386934,1.0
11756,19671,19024.176914243068,3.0
11757,24749,29468.824523305022,5.0
11758,13375,14877.054164822814,5.0
11759,22185,19305.4273338552,1.0
11760,17903,16930.38635585695,5.0
11761,44149,39824.01308335906,4.0
11762,12349,12840.53574435662,1.0
11763,13185,11787.519517094524,5.0
11764,36810,35874.03513280274,5.0
11765,18549,15897.832309016623,1.0
11766,8011,11933.02694288199,1.0
11767,24736,24054.268393913615,5.0
11768,10008,11142.336286325643,3.0
11769,10895,9884.91509017445,2.0
11770,14696,16706.839695530532,2.0
11771,22681,23501.58995875983,1.0
11772,20203,18329.21964847622,2.0
11773,17784,19869.240317849275,1.0
11774,24833,27468.742391641485,5.0
11775,10255,12761.2763341536,5.0
11776,11572,14832.337490176424,2.0
11777,11367,15643.570952402995,4.0
11778,27846,26107.45085308516,2.0
11779,18773,16586.00325933368,5.0
11780,44976,41642.07757836787,5.0
11781,15142,13958.37641017157,3.0
11782,15262,15366.47708584056,1.0
11783,8651,12672.327495857058,3.0
11784,37447,32105.273697598597,4.0
11785,15729,13555.646435958059,3.0
11786,9002,11849.217946827252,2.0
11787,21379,18883.258277398243,2.0
11788,19354,28432.536429118332,1.0
11789,30862,31485.345382112893,2.0
11790,11297,11930.798333804098,5.0
11791,22225,15201.59688312018,2.0
11792,17461,18908.165878456824,2.0
11793,16547,15658.68672797624,5.0
11794,45186,35757.70362390272,3.0
11795,8545,11095.530235481861,1.0
11796,8821,11314.387648426171,3.0
11797,25674,15797.36779645107,2.0
11798,18025,13052.89812343551,2.0
11799,20211,24634.179339432303,4.0
11800,13394,15265.350658704807,1.0
11801,17899,14882.725412191241,1.0
11802,11330,13369.64201691509,2.0
11803,24913,27937.82650575681,1.0
11804,20034,16057.224004995,1.0
11805,11056,9851.692522216872,4.0
11806,13548,11685.85760582781,1.0
11807,32896,30159.70759614245,3.0
11808,10545,12004.966330869574,2.0
11809,10685,9763.571414269334,4.0
11810,17432,14850.398926637727,4.0
11811,10951,10738.615127467043,1.0
11812,38740,40244.96744756983,1.0
11813,11025,11546.39694196743,5.0
11814,10211,11628.115072442224,1.0
11815,35047,34683.59389647036,2.0
11816,20116,17466.25923266187,4.0
11817,27113,21064.460298135084,5.0
11818,22145,24073.149963347994,4.0
11819,18134,17137.055822731563,4.0
11820,24593,19388.620425201,5.0
11821,17341,16536.7454355581,2.0
11822,14163,16495.257138654593,1.0
11823,11369,11459.60162760804,2.0
11824,18320,22417.95110980805,5.0
11825,13181,14506.347892786525,2.0
11826,18298,27316.74004556244,2.0
11827,12043,12912.72462122917,5.0
11828,19094,19657.746464505173,5.0
11829,10206,12346.138736187537,3.0
11830,8124,7159.9578006635375,2.0
11831,20689,18855.918486872743,1.0
11832,14108,11872.01973667281,1.0
11833,13169,14873.216841558942,2.0
11834,9355,10596.168472971629,5.0
11835,8106,15508.605787569139,3.0
11836,17205,16837.5558206962,2.0
11837,12126,14499.307172881712,5.0
11838,41500,39555.39565847631,4.0
11839,17241,19166.428131884986,5.0
11840,22323,15667.42480704316,3.0
11841,12270,10831.020094890999,3.0
11842,10501,8847.054196977106,4.0
11843,23014,30829.51998503833,4.0
11844,22390,26868.861498039973,1.0
11845,28581,27475.303506968223,5.0
11846,24392,31159.21629421105,5.0
11847,13860,10761.641021691423,1.0
11848,10507,12156.043147842314,5.0
11849,12634,13899.438558054158,2.0
11850,14602,11811.769669401761,5.0
11851,21512,20042.51341544683,5.0
11852,9206,9259.817266268732,5.0
11853,14690,13630.237998229833,5.0
11854,15274,16148.899757061288,5.0
11855,17192,16553.804060104383,2.0
11856,18749,16432.261623046903,5.0
11857,45023,43324.28934192126,2.0
11858,17294,16309.835805311313,4.0
11859,8011,7431.306738036249,2.0
11860,38634,42878.262155328004,5.0
11861,8514,10778.56741518828,3.0
11862,18205,14853.006995425963,3.0
11863,11127,13399.650080628302,3.0
11864,19288,19529.588205420627,5.0
11865,19951,19988.369208753367,5.0
11866,13796,13955.440205231873,4.0
11867,17758,16887.099354397884,4.0
11868,10029,9478.698125152465,3.0
11869,37842,28252.05739123585,2.0
11870,28235,26013.78409487293,4.0
11871,22046,28867.960543128287,2.0
11872,39963,41561.483181834294,2.0
11873,14126,13044.03448293859,4.0
11874,22180,17835.887379906955,3.0
11875,13389,13587.098275045526,2.0
11876,18264,19677.025293768147,2.0
11877,9946,9134.396554278948,2.0
11878,14852,10292.485162826686,5.0
11879,11463,12762.874246042704,2.0
11880,18887,21059.808711080703,4.0
11881,20213,20375.315424716653,5.0
11882,43746,39301.03842947161,5.0
11883,19275,16301.036977655847,3.0
11884,15578,20981.311375306286,3.0
11885,18946,17127.480660412195,2.0
11886,10364,7676.761040930512,2.0
11887,10007,11865.519378124245,3.0
11888,40701,34258.541506512665,2.0
11889,16724,25240.411047942052,5.0
11890,11912,13390.324522966472,2.0
11891,20433,17840.638976706487,3.0
11892,18470,21828.231263317302,4.0
11893,10136,12025.541010393923,2.0
11894,20394,15263.684553864194,2.0
11895,10347,10422.763516439587,5.0
11896,43619,45152.7574314455,3.0
11897,28491,28638.472624882572,3.0
11898,20011,20258.262027032568,2.0
11899,14043,13102.371706369097,4.0
11900,11553,16163.945489633084,4.0
11901,13728,14967.734386863383,4.0
11902,14247,18217.996361564656,2.0
11903,20418,22875.74484072244,5.0
11904,35598,27365.352727227444,2.0
11905,11191,9069.450194585374,3.0
11906,28664,21950.97092990905,3.0
11907,22274,18401.09523643874,5.0
11908,14486,15198.297355651006,1.0
11909,15071,24565.835015301203,1.0
11910,18121,20034.37893976813,5.0
11911,13642,14716.037478489267,2.0
11912,30985,29424.750105240444,5.0
11913,12767,12216.042931209893,5.0
11914,53783,49254.713619984075,3.0
11915,10135,11637.166908534222,5.0
11916,33984,35217.608033263816,5.0
11917,17218,15741.214892983771,5.0
11918,20031,19604.980767163066,1.0
11919,15767,16705.319671569596,1.0
11920,19303,16705.55869730758,2.0
11921,22460,18415.23032810019,4.0
12544,11280,10674.747698364568,4.0
12545,10440,12100.87664928504,2.0
12546,29011,26576.573708368534,2.0
12547,16216,17490.07616734465,5.0
12548,35251,29520.20357421749,2.0
12549,22117,18981.186636277507,3.0
12550,18105,18549.5172799624,3.0
12551,19506,14451.906383033602,1.0
12552,8605,10980.127887148756,1.0
12553,32228,24416.31144619999,1.0
12554,28423,31080.6210874997,1.0
12555,18517,17344.259507557395,2.0
12556,17978,14737.369507903804,2.0
12557,25176,27624.143547363376,2.0
12558,15222,13978.905157801493,5.0
12559,50096,48264.26478638964,3.0
12560,37860,27370.69664593818,4.0
12561,9133,14474.022326405657,3.0
12562,8250,10347.98591214824,1.0
12563,15367,11713.737821918674,5.0
12564,8177,8642.247814989734,2.0
12565,35870,22847.420098042243,3.0
12566,11116,10075.787269692813,4.0
12567,16813,12942.410348307303,3.0
12568,20143,23007.508227120506,4.0
12569,19021,15065.554658202518,3.0
12570,12749,13069.063632282998,4.0
12571,17716,17180.051477055116,1.0
12572,10220,9315.848141517201,4.0
12573,22089,16431.651622449215,1.0
12574,15442,13003.943444383569,4.0
12575,7258,9751.617959319501,1.0
12576,16261,25014.215861661854,4.0
12577,10596,9831.816205161933,5.0
12578,17216,15657.26582686272,1.0
12579,9502,9732.404299128988,3.0
12580,8926,16337.137313440153,3.0
12581,27114,22083.459357474912,2.0
12582,24529,25052.430481670268,4.0
12583,7019,10097.43519736167,1.0
12584,17776,14167.21185828217,2.0
12585,36790,37363.095823107265,3.0
12586,23214,24369.822343398348,3.0
12587,10603,14339.367985966957,5.0
12588,22199,19245.63222771472,2.0
12589,10406,10363.886740565946,3.0
12590,10094,11424.074030888301,2.0
12591,10149,12449.57017424658,2.0
12592,14094,12201.077288533299,1.0
12593,15644,22828.639930672533,3.0
12594,32485,36517.693913887815,3.0
12595,30672,26298.875157770555,5.0
12596,17522,16424.26561411837,4.0
12597,10392,10430.384152751307,4.0
12598,12119,11765.624341527535,1.0
12599,14168,10447.872647473834,4.0
12600,10083,10612.322256702495,4.0
12601,19914,18807.97842844552,3.0
12602,18350,21156.563966756145,5.0
12603,7030,10614.639035268277,1.0
12604,9838,18811.197457156864,3.0
12605,17983,16580.87134091133,3.0
12606,46313,36859.88787034713,2.0
12607,15156,12732.338189515332,4.0
12608,8073,9332.257593361446,1.0
12609,17669,15472.801766796189,2.0
12610,37116,41544.481558848645,3.0
12611,43025,27375.86420640897,5.0
12612,17590,17324.482695527244,2.0
12613,24146,31443.154933343172,3.0
12614,9892,10334.561918308267,5.0
12615,13867,21428.977124641162,1.0
12616,27223,27576.653441565188,5.0
12617,12305,12649.822194858121,5.0
12618,13206,12432.236453160109,1.0
12619,13622,16271.650582632985,3.0
12620,32855,25133.59073426355,5.0
12621,19423,19193.741960919957,4.0
12622,38851,29576.80793403191,2.0
12623,9203,8168.244224717425,4.0
12624,19549,16981.58965768456,4.0
12625,11650,10769.397356722757,4.0
12626,14016,12864.59350134132,5.0
12627,55410,43715.654248958876,3.0
12628,26406,24444.61098452634,4.0
12629,21761,25457.771356204794,2.0
12630,41002,33872.72585793803,2.0
12631,12020,12744.68055884882,4.0
12632,9537,11343.743819222143,5.0
12633,20317,18236.286495076816,2.0
12634,48246,38467.1124238211,4.0
12635,15396,13421.352691880866,1.0
12636,13676,14243.02696934929,3.0
12637,17239,15753.156140156409,3.0
12638,11176,12371.407198297742,4.0
12639,9472,12323.611164108894,4.0
12640,17722,11513.338260129738,2.0
12641,9093,10744.081222111974,3.0
12642,5334,8406.088937342996,2.0
12643,28114,25372.23697768679,2.0
12644,35858,30991.736162423593,5.0
12645,13127,12941.400232001693,3.0
12646,24162,29957.255424871728,3.0
12647,17001,15711.705038499778,5.0
12648,14760,13448.563251092299,3.0
12649,10258,10762.934108026344,4.0
12650,34098,22294.047214110382,2.0
12651,13797,14826.460979304067,4.0
12652,11412,10303.531407695857,4.0
12653,25781,19693.10286145473,4.0
12654,19968,15657.630105763288,1.0
12655,20231,8774.362341195543,4.0
12656,26607,22058.224234449768,1.0
12657,34206,29397.756833553856,3.0
12658,11705,10483.726990711066,1.0
12659,20201,23864.761847869402,3.0
12660,23948,16653.115707903144,2.0
12661,37470,41989.25488015739,4.0
12662,14973,15128.175551341512,4.0
12663,19880,22151.910604971396,3.0
12664,17281,13789.886425380555,1.0
12665,39005,28476.787698987544,1.0
12666,17534,12738.900838252799,5.0
12667,12737,13728.063915038667,4.0
12668,10081,13316.415711792508,5.0
12669,17862,18537.84960597874,3.0
12670,12139,13392.854598650114,2.0
12671,10685,16262.645128064003,1.0
12672,13317,14508.896932848944,1.0
12673,12045,9739.354741127847,4.0
12674,9981,9316.245264359048,5.0
12675,26534,21848.51030201941,3.0
12676,7991,10211.194380505889,2.0
12677,10530,13428.51612371047,2.0
12678,16887,13120.501733959809,4.0
12679,40326,34997.23221210388,3.0
12680,16415,16259.266320863308,2.0
12681,29964,25261.64664595076,1.0
12682,36910,31600.164080198207,1.0
12683,10021,12644.775414464988,5.0
12684,11036,19058.213897473008,3.0
12685,16193,13209.39922149772,5.0
12686,16326,17003.94535564848,2.0
12687,13316,10577.904068087506,5.0
12688,7831,13207.785259980743,3.0
12689,6818,9685.010896539734,5.0
12690,19848,17566.209862181287,1.0
12691,18894,17398.802684429254,4.0
12692,9041,10483.536240593348,4.0
12693,18069,18432.103136589503,1.0
12694,14031,12872.414844777197,2.0
12695,12799,20915.358046313406,3.0
12696,27990,23779.87232520451,1.0
12697,14118,7756.6356138207275,1.0
12698,9652,11258.636314904703,1.0
12699,20019,16610.84193979795,4.0
12700,17651,18161.442253168996,3.0
12701,23640,19204.270678917146,1.0
12702,31715,30809.306758034378,3.0
12703,9742,9148.340214982658,4.0
12704,10849,12700.96502756778,5.0
12705,19026,19307.482449721843,2.0
12706,30076,33391.02128560276,4.0
12707,20046,18010.854045158347,4.0
12708,32231,36055.48321189469,5.0
12709,12184,11442.388993238268,3.0
12710,22407,16558.256398379606,5.0
12711,9302,8009.471762479086,2.0
12712,8049,8547.935522374151,2.0
12713,9086,11849.85957262581,3.0
12714,9945,11388.455327772026,4.0
12715,19024,17361.4889416102,2.0
12716,20341,24887.566196602904,4.0
12717,14095,15468.389679588714,1.0
12718,36553,30343.853104653404,2.0
12719,13963,13754.576582163327,2.0
12720,10310,10944.71037339237,5.0
12721,10081,9079.527585836662,4.0
12722,31266,25011.40331028001,1.0
12723,17311,17216.16453700556,3.0
12724,51177,42569.647199907435,1.0
12725,9799,11917.426359331865,3.0
12726,14395,15684.636923015429,3.0
12727,13944,12458.61240757997,2.0
12728,13798,16037.017195854867,5.0
12729,12393,14274.789892800625,5.0
12730,23167,26806.002075549863,3.0
12731,19550,17181.004793052893,1.0
12732,18792,17177.1255262457,2.0
12733,16869,16129.887939741873,3.0
12734,10396,10758.20572285686,2.0
12735,22173,19814.168282512885,5.0
12736,30832,32353.855296263526,5.0
12737,8027,11340.741936442011,3.0
12738,9550,10065.888105904405,3.0
12739,20286,16813.485257201944,2.0
12740,10119,9185.343109650277,3.0
12741,29959,29667.60519470283,1.0
12742,14199,19478.58959277626,2.0
12743,38909,37951.72483311245,1.0
12744,12831,12549.876274114838,1.0
12745,11056,11877.702596794226,1.0
12746,17882,13715.359987997272,1.0
12747,20973,17355.3257256683,1.0
12748,11979,13663.352012078862,4.0
12749,26391,19220.59770485497,1.0
12750,29848,28822.96298059152,4.0
12751,7782,9366.16392224732,2.0
12752,31973,41714.2087303568,1.0
12753,17477,21630.212507905675,4.0
12754,20837,22777.479077479948,5.0
12755,20250,25657.025746260595,3.0
12756,19496,15201.993973962022,1.0
12757,8777,11195.670937253108,1.0
12758,12775,15285.022275008949,5.0
12759,15180,16713.34572990672,5.0
12760,12018,13930.881657510243,5.0
12761,22236,17571.108972383943,3.0
12762,29575,30664.61115504701,2.0
12763,13027,12559.953344556134,5.0
12764,7220,10264.107385226433,3.0
12765,8041,9397.197193262005,5.0
12766,8707,14023.922884264237,2.0
12767,20508,27433.41938773092,3.0
12768,11528,13959.673330185367,3.0
12769,17182,13994.587408940386,3.0
12770,32902,39066.10757360154,2.0
12771,17427,16959.39654180397,2.0
12772,11200,13422.818898603633,3.0
12773,14221,13671.131142334012,3.0
12774,15132,14005.872228086067,3.0
12775,13887,12581.252445839957,1.0
12776,17823,24200.707558919577,2.0
12777,32754,31364.60546833816,2.0
12778,12543,10361.346589935978,4.0
12779,23074,22264.352735715343,1.0
12780,18301,28239.356699375083,4.0
12781,9441,10105.21625850458,2.0
12782,15276,14306.184576867521,1.0
12783,22973,21028.792515155743,3.0
12784,10740,11359.891478373149,4.0
12785,12151,14152.082118480183,3.0
12786,11127,11524.535451355378,4.0
12787,12663,14056.370633446204,3.0
12788,21625,36386.902415840486,2.0
12789,7348,16150.21924188904,4.0
12790,7117,13594.159349805703,5.0
12791,24061,21881.00498010009,4.0
12792,12399,13044.150616573977,1.0
12793,12568,13790.817656369318,4.0
12794,30130,35154.19287419532,1.0
12795,6032,6270.315428367534,1.0
12796,8457,8805.758639718182,3.0
12797,27816,28452.797497934705,2.0
12798,12181,13131.726175519245,5.0
12799,7596,11473.26778953244,5.0
12800,11927,10972.788159302403,2.0
12801,10877,12574.399435616955,4.0
12802,12052,13264.770278298807,5.0
12803,27969,21540.233694636692,2.0
12804,21725,20613.802867405706,5.0
12805,13675,14713.0194794964,5.0
12806,7712,11659.136286459374,3.0
12807,32398,44419.26232086317,1.0
12808,19693,20090.651466136318,1.0
12809,29670,23588.955565839547,4.0
12810,19152,27822.076433249797,1.0
12811,16204,14251.52184916389,1.0
12812,17489,12243.769938973346,5.0
12813,15402,16539.57900312736,4.0
12814,17050,12315.224644815538,2.0
12815,40071,40626.5383320763,5.0
12816,28480,25215.779075602728,5.0
12817,12650,13856.2379778779,1.0
12818,10118,9918.580135297398,1.0
12819,6904,9165.549620633043,2.0
12820,13473,12598.165706802745,5.0
12821,11462,13814.333421933732,1.0
12822,11961,12679.069537446801,2.0
12823,8582,7255.062221250188,2.0
12824,18575,17904.823327617443,5.0
12825,8979,8221.491489167987,3.0
12826,16194,17292.807615531037,2.0
12827,29691,33064.14469455634,1.0
12828,24928,31324.86082610822,4.0
12829,17143,15158.639280612768,3.0
12830,33655,24712.28106134435,2.0
12831,11347,15772.40109629527,3.0
12832,10967,10842.967309728694,3.0
12833,26243,25134.47541973278,4.0
12834,19411,25099.03226696277,2.0
12835,13278,13796.747103708094,5.0
12836,17977,21743.36505615538,5.0
12837,14061,15275.850104342004,2.0
12838,16448,16388.45427806386,3.0
12839,19588,19411.847483490914,5.0
12840,8775,13066.868292022613,5.0
12841,18989,19923.784737650472,4.0
12842,13647,16455.718406153286,5.0
12843,45941,44905.67945956079,4.0
12844,28071,28342.84778431489,4.0
12845,27389,30559.990750292123,1.0
12846,19088,21529.773224455046,4.0
12847,31941,23552.724262185122,5.0
12848,12697,15415.595668746557,5.0
12849,15011,12335.094567681188,5.0
13238,15040,11094.531172484994,3.0
13239,27153,29159.963112567326,5.0
13240,20055,19153.363795142657,1.0
13241,18709,15524.076871709953,2.0
13242,10254,13433.961816564171,5.0
13243,18673,18203.69103341099,2.0
13244,10390,13904.531427124415,2.0
13245,19913,19519.442195053372,1.0
13246,23262,17193.936512442902,2.0
13247,18533,14483.24614922134,4.0
13248,42331,35529.62923217202,5.0
13249,6585,9430.20426280359,4.0
13250,15528,14789.767636650195,5.0
13251,23408,21537.893285112412,2.0
13252,13741,19334.210611312712,3.0
13253,29980,29431.774831672796,3.0
13254,7706,8496.605645497937,1.0
13255,8526,10510.584056839518,3.0
13256,8303,15282.011747216387,5.0
13257,12114,10781.213354095036,4.0
13258,10324,9530.232521588337,4.0
