id,attendance,lightgbm_prediction,fold
10966,28986,26063.7726469963,4.0
10967,21952,17270.311576568558,1.0
10968,11057,11472.185344023057,4.0
10969,17619,15679.074643410462,5.0
10970,9348,14078.928734575395,5.0
10973,36412,25281.760448604546,1.0
10972,35388,34623.88612922213,4.0
10971,8657,8860.448533981016,1.0
10974,9682,13356.182213447235,1.0
10975,9211,18220.127743877623,1.0
10976,18743,19019.411898956358,4.0
10977,16190,16246.119103900679,2.0
10978,14239,10322.160150022954,2.0
10979,12269,17759.604203551462,5.0
10980,11762,11782.555095116455,5.0
10981,46981,43169.39300204318,2.0
10982,24711,28456.70762672991,5.0
10988,12799,14327.215757865442,1.0
10987,38781,31969.425380015313,4.0
10986,10266,13052.66405647116,5.0
10983,8790,11184.899204054536,2.0
10984,21431,16775.095052399236,2.0
10985,37154,35139.84728156818,1.0
10989,16338,15065.619705083142,4.0
10990,14715,16982.050801840305,1.0
10991,18292,16611.492239618336,2.0
10996,8688,11050.762154192735,1.0
10995,14163,12729.789409192554,2.0
10997,15448,16623.802683929123,1.0
10993,45253,34651.43954196748,2.0
10992,19868,21620.8122923622,5.0
10994,18431,23162.25923126471,2.0
10998,18171,19629.64803949328,2.0
10999,9583,10713.57232943914,3.0
11000,14242,14215.899002653508,2.0
11001,7010,12597.183069518827,4.0
11002,26275,23525.713423443656,5.0
11003,8555,9774.83568668042,1.0
11004,10071,11913.541422330483,3.0
11005,13123,11899.88518242232,1.0
11009,21245,15163.109398130298,1.0
11008,10884,13493.242374370735,2.0
11007,8463,9296.679540569048,4.0
11006,6125,9124.773055006386,2.0
11010,22292,21270.651067141738,2.0
11011,45831,43313.24883436787,5.0
11012,20398,24460.104332174233,1.0
11013,17107,20070.914029976633,3.0
11014,15395,13326.238688804324,5.0
11015,13738,11244.79370555707,5.0
11016,19627,17311.55825149809,1.0
11017,15353,14157.041875036171,3.0
11018,36770,33246.068405615224,3.0
11025,10669,12737.157276749482,2.0
11024,7839,12959.925438540957,2.0
11023,12095,13110.158698159057,2.0
11019,9018,10706.760031919377,1.0
11021,20729,17556.16454465724,4.0
11020,8671,18535.592391400445,1.0
11022,20037,16519.075581423273,4.0
11026,11530,16032.60003325564,1.0
11027,14961,14270.87833931369,2.0
11032,15206,15012.292956085588,1.0
11031,32208,30621.227819723445,1.0
11033,9376,15757.006302837224,1.0
11029,23036,26688.388826253293,4.0
11028,15266,13840.296024841022,1.0
11030,21096,24554.237823379783,2.0
11037,7028,7931.01941983839,5.0
11038,24139,17428.360874600687,5.0
11039,18062,22426.713650431833,1.0
11040,13939,11667.469427239352,4.0
11045,30517,21190.47557266318,1.0
11043,19811,20626.417808507922,5.0
11042,14241,11123.146410039904,3.0
11044,15481,17833.07466130082,4.0
11041,8741,12542.756037421994,2.0
11036,10039,12210.602426005707,4.0
11035,16225,17019.916268017092,4.0
11034,6725,14155.650216588007,5.0
11046,9079,8700.568574402821,4.0
11047,30410,25557.362150453915,3.0
11048,20455,17387.180181096173,4.0
11049,34025,35657.55155823977,3.0
11050,19386,20084.374443750592,1.0
11051,18009,13336.284477090645,5.0
11052,16718,22944.052120046854,1.0
11053,10984,10328.549745747334,2.0
11054,14481,13477.270480599307,1.0
11059,20580,17435.61155081208,2.0
11061,16733,16150.828608487886,2.0
11058,22184,21835.67785755269,5.0
11060,47325,31579.18255225762,2.0
11056,10065,17792.573423653877,3.0
11055,16407,11377.783715804593,3.0
11057,18716,15327.237867695492,4.0
11062,8343,11439.930814979445,1.0
11063,26229,27856.97065290045,2.0
11064,10755,11342.342747494573,3.0
11065,30192,23799.352999272418,3.0
11066,11888,10333.38687663094,2.0
11067,13733,12700.450447482219,5.0
11071,40359,39508.727661178295,1.0
11070,16145,16929.400314198407,4.0
11072,19082,17579.86292092627,3.0
11068,12175,9644.659970676155,5.0
11069,33596,36382.49906160949,2.0
11074,10519,13724.684734618855,2.0
11075,18823,22107.025646994236,2.0
11076,24887,21805.13044186219,5.0
11077,28901,20785.7943299315,2.0
11078,13515,15641.827676492841,1.0
11073,9356,9810.215981825953,3.0
11079,21500,20285.563050792174,5.0
11080,8626,18331.092971138136,3.0
11081,23517,19576.790173977457,1.0
11087,31744,27825.49162442543,2.0
11090,13010,14794.25042619437,4.0
11089,18355,12083.593436050542,4.0
11088,35452,27873.867112019445,4.0
11085,21714,20964.31074326149,2.0
11084,9201,20677.55610207567,1.0
11083,16833,15675.781253775705,4.0
11082,54709,43533.01671112284,4.0
11086,14766,13046.857351842935,1.0
11091,29820,25131.91004438276,3.0
11092,10628,12973.24460240399,1.0
11093,17172,20249.092397709926,3.0
11094,31474,30421.36769344935,1.0
11095,20079,18639.83185636829,3.0
11096,19605,25623.88890766285,1.0
11098,35172,26796.049974874764,5.0
11099,19890,18293.592662540923,3.0
11097,11231,12052.545784006292,3.0
11100,26220,22536.60496049218,1.0
11101,53583,47594.336957096384,2.0
11102,17152,17885.75772551062,5.0
11103,24620,23911.347572740055,1.0
11104,34287,37864.078230397194,3.0
11105,16593,13128.397247856577,4.0
11106,17331,12217.660049959904,2.0
11107,17511,15224.034269231657,4.0
11108,28831,24553.445851770826,2.0
11621,17841,22055.38463484593,4.0
11622,12141,14599.104282282597,1.0
11620,37878,32365.704952103813,2.0
11616,27568,25222.449314815687,1.0
11618,25395,20156.9323117348,5.0
11619,17916,16130.391800701855,3.0
11617,23601,21086.336697459054,3.0
11623,11542,11638.331169849296,2.0
11624,16919,13929.049234722825,4.0
11625,16841,20565.357138159798,3.0
11626,50802,41201.43804462252,2.0
11627,15195,15493.4329613707,2.0
11628,8723,15178.24849123293,5.0
11629,19172,15694.716142202169,5.0
11630,12370,16799.06094667793,1.0
11631,16128,17605.557767998223,5.0
11632,37808,39550.535834068694,1.0
11633,20312,13035.963142021801,5.0
11638,16708,17209.31350798184,5.0
11637,18180,19440.90977833481,2.0
11634,9029,9098.180222300896,2.0
11635,20179,19491.069997037095,5.0
11636,18439,21455.48851679713,5.0
11642,14544,14004.50056692504,5.0
11639,13074,16224.50062727312,2.0
11640,14085,16408.631354388053,5.0
11641,17492,17171.071853431564,3.0
11648,8727,8813.634808161263,3.0
11645,20148,15359.805109335663,2.0
11649,8716,8690.465886282618,4.0
11647,32022,32645.34226911894,4.0
11644,17254,15316.450731253637,1.0
11643,15644,14091.718847949744,3.0
11646,45542,40822.391572741835,5.0
11650,9172,12876.744791165826,2.0
11651,10020,11693.643482170455,3.0
11652,18461,16383.989556570423,3.0
11653,12912,9151.184464054892,2.0
11654,14496,11758.288288032732,1.0
11655,10515,11659.811624732989,1.0
11656,11909,12412.75456164516,2.0
11658,17256,15398.611300945036,1.0
11657,32913,30452.849536156136,2.0
11659,11536,12608.229939817686,5.0
11660,32435,28151.162212377345,4.0
11661,10159,13919.716119168887,1.0
11666,41836,40823.01880390053,3.0
11665,16224,15498.44660327263,3.0
11667,27486,24958.97580156948,3.0
11663,30169,32104.235831509,4.0
11662,10368,9311.311909342237,4.0
11664,18730,19964.34110576183,2.0
11669,13462,10881.849081211225,1.0
11668,22152,20449.98488108466,1.0
11670,15759,22795.443236958923,5.0
11671,9756,12057.49872182601,4.0
11672,16658,11372.965201950987,2.0
11673,15428,18640.69383215099,3.0
11674,6851,9052.688011437149,2.0
11675,17246,12898.78912273175,1.0
11676,13896,14743.842929205744,2.0
11677,20721,17241.46543479831,4.0
11678,12500,12924.371615176971,4.0
11687,16853,16288.727591343053,2.0
11686,14473,18640.319786890926,2.0
11685,28317,21094.75674843452,4.0
11684,30851,29293.81370226965,5.0
11680,34060,34333.20053014415,3.0
11682,12137,13754.654816862661,2.0
11681,11263,10801.82133439886,5.0
11679,16253,15377.80061956072,2.0
11683,9058,10662.507210023849,2.0
11694,14584,14484.619113376211,2.0
11696,18886,21754.036566736424,5.0
11695,50284,52638.81670752772,4.0
11692,17009,16056.525618299365,2.0
11693,10950,12521.76293330212,2.0
11690,19306,19038.686268144553,4.0
11689,12132,10120.043021761143,5.0
11688,11071,10561.702306714078,3.0
11691,28016,29043.0886535986,5.0
11703,15342,13789.9190154484,2.0
11702,15129,13166.184183923047,5.0
11700,32854,24503.909419411182,1.0
11701,10574,13039.383314146584,5.0
11698,7796,6245.233693112665,5.0
11697,40268,38205.92305349631,3.0
11699,11609,11788.687921966372,1.0
11708,18245,14971.570920525397,5.0
11710,17171,11215.183445007999,4.0
11706,18221,23488.915512997668,4.0
11707,9783,10711.735768683218,2.0
11709,14182,13632.530237115085,1.0
11711,51594,50040.56472910997,4.0
11713,18319,13624.954977816344,5.0
11712,19154,19880.957593928102,5.0
11714,10149,14172.361200580543,3.0
11718,10651,12452.463361126607,1.0
11721,13141,12274.066604365704,1.0
11719,9479,14409.223607612115,1.0
11717,16329,15215.28091649215,2.0
11720,20349,20636.927930654434,1.0
11715,16577,16430.52676738488,2.0
11716,53374,46870.633805696634,2.0
11722,28817,32401.92859846475,3.0
11723,5567,11912.014873601895,4.0
11724,29760,33936.524470394215,4.0
11725,16298,11204.807964366277,5.0
11726,6554,9250.877823566323,5.0
11727,14833,14793.929390706659,1.0
11728,6002,13483.331447068957,4.0
11732,32418,34545.73430779312,1.0
11731,15632,14134.412295199678,4.0
11730,27851,24870.239175225368,3.0
11729,19092,19311.544852892537,1.0
11733,19375,17347.666608524505,2.0
11734,17865,13800.27829275503,1.0
11735,12457,14051.654372577983,5.0
11736,18404,16727.330835344528,3.0
11737,21841,19473.991138000845,3.0
11738,9336,7794.704584186792,5.0
11739,10266,10913.034229511151,3.0
11741,40228,38571.86747661244,2.0
11740,14514,14177.066490484027,5.0
11745,13079,13169.921680582162,3.0
11746,28987,25303.894686857137,2.0
11744,18777,23415.93322394346,5.0
11742,11806,11611.25464101593,1.0
11743,10635,9762.611844029198,5.0
11747,10367,13782.033826477398,3.0
11748,25610,28031.07048346546,5.0
11749,35786,40933.522365173194,5.0
11750,20391,21807.463238142445,5.0
11704,15903,17658.235162173532,3.0
11705,9661,11756.047432197374,5.0
11755,14915,15446.089635488925,3.0
11756,19671,15387.131568308889,1.0
11754,16205,14645.633093637838,3.0
11752,20102,16485.245894447147,5.0
11751,10631,10675.546945804987,1.0
11753,9615,10780.954412491434,5.0
11757,24749,26963.94910597389,5.0
11758,13375,14901.557994602426,5.0
11759,22185,23246.974047859498,2.0
11764,36810,38465.7428779907,4.0
11763,13185,11716.656901222255,2.0
11765,18549,16635.432264012168,5.0
11761,44149,35060.883511631946,2.0
11760,17903,18000.944125036796,2.0
11762,12349,12785.028683445242,2.0
11767,24736,23750.972106491965,3.0
11768,10008,11655.284948836104,1.0
11766,8011,11353.498147875658,3.0
11769,10895,10990.045719000667,3.0
11770,14696,18427.25313592306,5.0
11771,22681,24707.559380761213,5.0
11772,20203,18030.284876895887,2.0
11773,17784,16235.944143706038,2.0
11774,24833,26466.79881891723,1.0
11775,10255,11610.92895672819,2.0
11776,11572,16346.0551741913,5.0
11777,11367,13752.222317022382,5.0
11783,8651,11458.74828539165,1.0
11782,15262,14839.623007355358,4.0
11781,15142,12947.959211963058,2.0
11780,44976,44107.90772864073,1.0
11779,18773,18198.610128926037,4.0
11778,27846,23772.423947769963,2.0
11784,37447,32499.256932559285,2.0
11785,15729,13715.694770882441,1.0
11786,9002,12611.930552396167,5.0
11787,21379,18512.760595750755,2.0
11788,19354,24717.759831722473,1.0
11789,30862,34424.690990072784,3.0
11790,11297,11986.883148715317,4.0
11792,17461,15849.944085432662,1.0
11791,22225,15794.8124095261,2.0
11795,8545,9290.194555146954,1.0
11793,16547,14193.347324980241,5.0
11794,45186,36175.83550034934,3.0
11796,8821,10717.268846666047,4.0
11797,25674,18078.19630803612,1.0
11798,18025,14731.152622177371,3.0
11799,20211,24303.5840166855,4.0
11800,13394,15823.486046150332,1.0
11801,17899,16308.000443632875,4.0
11804,20034,18178.158158718303,2.0
11802,11330,12363.664855626987,5.0
11803,24913,29094.24437141781,3.0
11811,10951,11300.096399145941,5.0
11810,17432,13512.763494596764,2.0
11809,10685,10364.452185409267,1.0
11805,11056,10651.949726910965,3.0
11807,32896,34922.47706071212,4.0
11806,13548,12029.559947223812,2.0
11812,38740,34586.89520455479,1.0
11808,10545,11354.947619792318,2.0
11813,11025,10588.134269923486,5.0
11817,27113,18685.171344587234,1.0
11816,20116,19957.27305153461,4.0
11818,22145,23264.23153610191,4.0
11814,10211,10283.952437946808,5.0
11815,35047,33461.12773022466,5.0
11820,24593,20978.041008131564,2.0
11821,17341,17358.589926645105,3.0
11819,18134,17634.93225918121,4.0
11822,14163,14034.829125751923,2.0
11823,11369,11691.876545848163,4.0
11824,18320,24232.075621555552,1.0
11825,13181,12995.313165917889,3.0
11826,18298,24795.877805735046,4.0
11827,12043,12138.300930317942,3.0
11828,19094,18047.621009519156,4.0
11830,8124,7639.457133615519,2.0
11831,20689,19004.790544244126,4.0
11829,10206,12296.025123289663,5.0
11832,14108,10732.531282156391,2.0
11833,13169,14464.255760948101,1.0
11834,9355,10641.700532563169,3.0
11835,8106,14128.634240996586,3.0
11836,17205,17551.29041318499,3.0
11837,12126,16545.813672750843,1.0
11838,41500,33500.170959704614,2.0
11839,17241,15873.65818494659,2.0
11846,24392,30814.35948647095,2.0
11847,13860,8949.758099389295,5.0
11844,22390,29892.633401966694,5.0
11845,28581,25986.0658729806,4.0
11842,10501,8461.223335851284,5.0
11841,12270,10671.583692722443,4.0
11843,23014,31449.688109926734,3.0
11848,10507,10756.443683133626,1.0
11849,12634,12397.152331927982,2.0
11850,14602,11910.030953730315,4.0
11851,21512,23191.755959952756,1.0
11852,9206,9670.279809475165,1.0
11853,14690,14502.913842734628,3.0
11854,15274,12385.714229181443,5.0
11855,17192,20602.706020754358,2.0
11856,18749,15975.46423152967,4.0
11858,17294,15078.606681405983,4.0
11857,45023,39465.446765003835,1.0
11859,8011,9552.95926976619,1.0
11860,38634,39579.07673276851,1.0
11861,8514,10052.635699169972,5.0
11862,18205,15758.46213366892,2.0
11863,11127,12964.441998237071,1.0
11864,19288,23766.795661488537,1.0
11865,19951,21991.554668508074,2.0
11866,13796,12792.970049389362,4.0
11867,17758,16513.895358405694,1.0
11840,22323,20469.386330677306,2.0
11873,14126,14778.111293526677,2.0
11874,22180,18836.233978796743,1.0
11872,39963,41923.719072447435,3.0
11871,22046,27596.779808666226,4.0
11870,28235,26779.54137945972,1.0
11869,37842,25029.297819401414,2.0
11868,10029,9624.17905517754,1.0
11875,13389,12756.778623907305,3.0
11876,18264,15536.05051408274,3.0
11877,9946,8480.970743420386,5.0
11878,14852,10523.34808906668,4.0
11879,11463,13048.799303032542,4.0
11880,18887,20210.706489640394,1.0
11881,20213,21433.812559734495,1.0
11885,18946,18897.463386948624,1.0
11884,15578,22614.811895375187,2.0
11882,43746,43293.03593174598,5.0
11883,19275,16375.649161606889,1.0
11886,10364,7674.5363654274215,5.0
11887,10007,10157.882424263033,4.0
11888,40701,37292.331402873046,1.0
11889,16724,24623.336621636325,1.0
11890,11912,12978.555108265238,4.0
11891,20433,17924.09911754477,3.0
11892,18470,22958.20067007394,5.0
11893,10136,11783.09522160484,5.0
11894,20394,18578.341361857303,1.0
11900,11553,16029.368081387249,2.0
11901,13728,15082.14754785083,4.0
11899,14043,13154.257078503611,4.0
11896,43619,43746.70838622928,4.0
11897,28491,31160.78941859526,5.0
11898,20011,20641.263256248723,5.0
11895,10347,10744.68129703162,2.0
11902,14247,15353.033760115433,2.0
11903,20418,18936.69992200326,4.0
11909,15071,20029.54895197211,1.0
11908,14486,13900.73577685115,2.0
11907,22274,21475.34322412276,3.0
11910,18121,18686.92679364283,3.0
11905,11191,8103.557055070208,5.0
11904,35598,30824.33504580357,1.0
11906,28664,26766.02531583358,2.0
11911,13642,14332.477259152818,3.0
11912,30985,23381.62786668854,4.0
11920,19303,17433.685879336797,2.0
11913,12767,12886.71848351093,2.0
11914,53783,51533.65354128503,1.0
11915,10135,12856.347700573444,5.0
11916,33984,32488.038648078014,2.0
11917,17218,17001.170929101503,4.0
11918,20031,19781.513834184374,2.0
11919,15767,16007.407179283868,3.0
11921,22460,17368.58442041256,4.0
12549,22117,19815.9833279725,1.0
12550,18105,16380.479282122196,2.0
12548,35251,32801.41709184575,1.0
12545,10440,10911.291000319063,4.0
12546,29011,24700.00612369601,4.0
12547,16216,17547.159184063643,5.0
12544,11280,10805.260567323812,4.0
12551,19506,16450.848183860082,1.0
12552,8605,10220.975627063573,1.0
12553,32228,27920.019033217228,3.0
12554,28423,34429.91465544998,5.0
12555,18517,16017.515520247847,4.0
12556,17978,17271.283551592387,1.0
12557,25176,25131.117429393915,2.0
12561,9133,15985.239775706208,3.0
12560,37860,28178.31679791888,3.0
12558,15222,13781.928236929043,2.0
12559,50096,48742.18999133891,5.0
12562,8250,11230.00528381353,3.0
12563,15367,11433.407450848727,4.0
12564,8177,9672.716390851088,4.0
12565,35870,27524.17146738714,4.0
12566,11116,12371.943377823443,3.0
12567,16813,10673.748811846663,2.0
12568,20143,24517.648407965436,1.0
12569,19021,13408.434160220531,5.0
12570,12749,12456.25979092104,1.0
12575,7258,10050.688584243559,5.0
12576,16261,24444.34706918291,5.0
12574,15442,12719.582430687233,2.0
12571,17716,17671.74092959697,3.0
12572,10220,8876.404057867,3.0
12573,22089,15431.27812473839,3.0
12577,10596,9637.98700025262,2.0
12578,17216,14387.571990931547,3.0
12584,17776,15069.932566480315,2.0
12583,7019,9038.109723160642,5.0
12582,24529,23236.96422477583,2.0
12585,36790,35599.02386387191,4.0
12580,8926,20091.71365616728,4.0
12581,27114,23393.743316704014,5.0
12586,23214,23877.557095898657,5.0
12587,10603,13744.299442097445,2.0
12588,22199,18312.986848083456,5.0
12594,32485,35006.54152807997,5.0
12589,10406,9240.834874590244,4.0
12590,10094,11710.988140749545,1.0
12591,10149,11026.568915124288,3.0
12592,14094,13180.36117776717,3.0
12593,15644,22676.4229645483,3.0
12595,30672,27026.32041425172,4.0
12596,17522,17666.524375875575,1.0
12597,10392,10628.27494533426,5.0
12598,12119,13186.45279237452,5.0
12599,14168,10524.13751424166,2.0
12600,10083,12069.811020765334,5.0
12601,19914,16769.36221007111,5.0
12602,18350,23733.847257518275,4.0
12603,7030,9539.724911280726,3.0
12604,9838,17960.61101986409,4.0
12605,17983,15714.44881260723,4.0
12606,46313,44552.46132333486,1.0
12579,9502,11166.610335808155,2.0
12613,24146,29071.878215009176,1.0
12612,17590,15308.021740770044,4.0
12611,43025,28234.497973966478,3.0
12608,8073,9511.75489475945,3.0
12609,17669,16052.991335653078,5.0
12607,15156,13667.293269325648,5.0
12610,37116,38948.570931421666,2.0
12614,9892,10515.822722685041,1.0
12615,13867,21495.025977778714,5.0
12622,38851,35326.86417152604,4.0
12624,19549,16698.53485193831,3.0
12623,9203,8423.349965307756,1.0
12621,19423,24089.548296070472,2.0
12619,13622,15505.519393247318,1.0
12618,13206,12610.06218829575,3.0
12617,12305,9855.33933044473,4.0
12616,27223,25872.089049722308,1.0
12620,32855,20845.8496042499,5.0
12631,12020,13599.3845737806,1.0
12633,20317,15924.844215671565,5.0
12632,9537,11518.69692936865,2.0
12630,41002,34020.56395417007,5.0
12629,21761,27861.957382311848,4.0
12628,26406,24351.624464717373,2.0
12627,55410,42568.11748988347,3.0
12626,14016,13956.93292323381,5.0
12625,11650,10627.453822943296,5.0
12634,48246,41555.950881035635,5.0
12635,15396,16643.36828678365,2.0
12636,13676,12920.320469447759,4.0
12637,17239,14912.57216457528,1.0
12638,11176,12519.192752775773,4.0
12643,28114,27807.28642689652,1.0
12644,35858,30325.253597583116,4.0
12647,17001,18575.25956171103,2.0
12645,13127,11301.86394066232,4.0
12646,24162,24791.606432573793,4.0
12650,34098,26565.424072564554,4.0
12651,13797,13488.684028680877,5.0
12649,10258,8363.106798096509,1.0
12648,14760,13006.437284472688,5.0
12641,9093,11686.076668692886,3.0
12640,17722,12255.357920368167,3.0
12639,9472,13865.39071833788,2.0
12642,5334,10367.856069689773,1.0
12652,11412,11525.39247247691,4.0
12653,25781,14220.896850665722,5.0
12654,19968,20981.135580047678,3.0
12655,20231,9539.5086812437,2.0
12656,26607,20152.15856950718,5.0
12657,34206,29235.174257004957,4.0
12659,20201,20943.940417639824,5.0
12658,11705,10037.950523733049,3.0
12660,23948,15593.135680430192,3.0
12666,17534,14645.368662376797,1.0
12665,39005,26743.499118324657,3.0
12664,17281,13411.717669404508,1.0
12661,37470,40686.98719581203,1.0
12662,14973,15632.41207937996,2.0
12663,19880,22426.73026714096,4.0
12669,17862,17435.23021019611,5.0
12667,12737,12624.595066517677,2.0
12668,10081,11540.239610585719,4.0
12672,13317,15547.775348971989,5.0
12671,10685,17375.936138826015,2.0
12670,12139,13311.895090293248,4.0
12677,10530,11804.065929612296,4.0
12678,16887,12384.802459588456,5.0
12676,7991,9379.872999496221,5.0
12673,12045,11289.07839597425,3.0
12674,9981,7862.156861860795,5.0
12675,26534,22235.72049817167,4.0
12679,40326,40408.71923854196,3.0
12680,16415,17536.01163530336,4.0
12681,29964,25163.05454569421,4.0
12682,36910,33864.23296919952,1.0
12683,10021,12086.354446925292,2.0
12687,13316,9622.020762947683,2.0
12686,16326,17848.78063276691,1.0
12685,16193,14697.5390808162,1.0
12684,11036,21011.475111045544,1.0
12693,18069,18301.28514932511,3.0
12688,7831,10775.22019054942,2.0
12689,6818,8927.974047246647,1.0
12690,19848,19559.371476837357,4.0
12691,18894,16763.324493594708,1.0
12692,9041,11193.03075890981,1.0
12696,27990,26574.796354621325,4.0
12695,12799,18984.72505683387,1.0
12694,14031,14920.698313831668,4.0
12697,14118,8573.018578565448,5.0
12702,31715,28744.597076992446,2.0
12701,23640,19883.29188026839,4.0
12698,9652,11163.104387429146,1.0
12699,20019,17621.40392694373,1.0
12700,17651,16138.423396984148,1.0
12703,9742,8958.57224137548,5.0
12704,10849,10469.972724445668,4.0
12705,19026,17603.453264482847,5.0
12706,30076,35683.46863149766,5.0
12707,20046,18477.305768971124,4.0
12708,32231,38640.95340247623,1.0
12709,12184,9488.223177365177,3.0
12714,9945,11796.848939810076,2.0
12713,9086,11204.50176385435,4.0
12711,9302,8427.371261687074,1.0
12712,8049,8685.370803040394,2.0
12710,22407,15945.96114561751,4.0
12719,13963,10852.503572677026,2.0
12715,19024,18801.0562922008,3.0
12716,20341,22176.288636594803,4.0
12717,14095,14837.148820581899,3.0
12718,36553,35243.57163011262,2.0
12723,17311,18137.56850867555,4.0
12722,31266,24926.7505497013,1.0
12720,10310,10792.907568454995,5.0
12721,10081,9862.732805781772,2.0
12724,51177,46055.70622061369,1.0
12725,9799,11689.800152965725,3.0
12726,14395,13757.420336230703,5.0
12727,13944,13833.041461982655,3.0
12728,13798,13717.83673710476,3.0
12729,12393,15151.129381032011,1.0
12731,19550,15694.774221075835,5.0
12732,18792,18665.86192361047,3.0
12730,23167,23670.506207212773,4.0
12733,16869,15622.303542554122,5.0
12734,10396,9378.129315478374,2.0
12735,22173,24388.838268237647,4.0
12736,30832,32686.465957703724,3.0
12737,8027,10766.945935942651,2.0
12738,9550,9183.438103375138,1.0
12739,20286,21555.601351059886,3.0
12740,10119,12201.28914745061,3.0
12741,29959,31318.116080157284,1.0
12746,17882,16751.303691943867,5.0
12745,11056,11342.081411431514,2.0
12747,20973,18727.12812636633,1.0
12743,38909,41257.98157827309,4.0
12742,14199,18778.693589466435,5.0
12744,12831,12994.442952473046,5.0
12748,11979,12094.152299065923,2.0
12750,29848,28496.172782818838,1.0
12749,26391,20641.463194124677,1.0
12751,7782,10040.639740136912,1.0
12752,31973,33185.29058508957,4.0
12753,17477,23590.746663427995,2.0
12754,20837,20653.265076448442,3.0
12755,20250,23687.70554361394,4.0
12756,19496,17471.661684946055,2.0
12757,8777,9400.187975072113,4.0
12758,12775,14629.251945682981,3.0
12759,15180,16559.648615348575,4.0
12766,8707,13707.471811305693,3.0
12765,8041,11042.172829754089,1.0
12764,7220,8809.50279630026,1.0
12760,12018,12414.135015378715,4.0
12762,29575,33849.58270557817,5.0
12761,22236,17794.19141482347,1.0
12763,13027,14327.295232137327,3.0
12767,20508,23410.802163562057,2.0
12768,11528,14390.195307983327,3.0
12774,15132,14054.201523706002,4.0
12775,13887,13241.926870457668,5.0
12773,14221,14532.962805489211,5.0
12769,17182,13417.871810719449,4.0
12771,17427,14998.537621576077,3.0
12770,32902,38468.139106430055,4.0
12772,11200,13323.880501037396,5.0
12776,17823,23274.673280607367,4.0
12777,32754,37312.9143953249,2.0
12782,15276,14390.885858749403,1.0
12780,18301,22819.636750695536,2.0
12781,9441,10960.09266422237,5.0
12778,12543,10387.031385960305,1.0
12779,23074,17766.34036386967,5.0
12783,22973,22953.646918519356,2.0
12784,10740,10876.200677162698,1.0
12785,12151,14022.288959687354,5.0
12786,11127,11381.120735040757,3.0
12791,24061,26977.00615336753,5.0
12792,12399,15801.376200750827,4.0
12790,7117,13742.510964539562,4.0
12788,21625,39049.80117869772,1.0
12787,12663,12456.461658316884,5.0
12789,7348,14736.793548230722,3.0
12793,12568,12851.196396313879,2.0
12794,30130,35443.15047103996,5.0
12802,12052,12373.78401525736,1.0
12800,11927,9061.926823166808,2.0
12799,7596,11905.734123553337,4.0
12801,10877,15293.315328854565,3.0
12797,27816,29683.057432969446,5.0
12796,8457,8235.360642166932,3.0
12798,12181,12465.740803553545,5.0
12803,27969,22607.069011240128,3.0
12804,21725,20613.760158694426,4.0
12795,6032,6722.206741583304,4.0
12813,15402,15886.703897761963,1.0
12811,16204,15532.78894556814,1.0
12810,19152,28403.013072468977,5.0
12809,29670,24841.10280033606,4.0
12812,17489,15092.842522663856,5.0
12807,32398,38716.928803108094,3.0
12806,7712,11064.328403882824,1.0
12805,13675,13495.770091798311,1.0
12808,19693,20833.68281338159,5.0
12822,11961,12527.006586825148,2.0
12821,11462,14083.5413643112,3.0
12820,13473,13067.841486650983,1.0
12819,6904,7302.524020317151,2.0
12818,10118,10238.06065652465,3.0
12816,28480,20987.044458530705,4.0
12815,40071,41904.08532716996,3.0
12814,17050,13182.840073583498,3.0
12817,12650,12408.224257679709,3.0
12829,17143,14187.731152819744,5.0
12831,11347,16555.721535717686,2.0
12830,33655,27678.509645946175,5.0
12828,24928,30143.314463783005,1.0
12827,29691,35916.88676529417,1.0
12826,16194,16336.37379769718,2.0
12825,8979,9124.264411227166,3.0
12824,18575,17840.99414751404,2.0
12823,8582,8060.305510611129,5.0
12832,10967,9944.389641727888,5.0
12833,26243,24618.602223259288,3.0
12834,19411,27381.35316991135,5.0
12835,13278,13893.416669586873,2.0
12836,17977,24884.073210040686,2.0
12837,14061,14983.64187945382,4.0
12838,16448,14966.484071731204,2.0
12840,8775,14403.595270968772,3.0
12839,19588,20032.73277835177,2.0
12841,18989,17599.222075329155,5.0
12842,13647,15568.73075677432,3.0
12843,45941,38723.41602274935,4.0
12844,28071,31543.772032391767,2.0
12845,27389,29449.72667855641,1.0
12846,19088,21773.890848334548,3.0
12847,31941,27659.310352083157,3.0
12848,12697,13681.303454057837,5.0
12849,15011,17524.81268978877,2.0
13244,10390,12856.83786266387,2.0
13243,18673,17191.911805585027,4.0
13242,10254,15463.010224274225,5.0
13239,27153,27382.772070512918,2.0
13240,20055,20334.353848757997,5.0
13238,15040,11253.06842969459,3.0
13241,18709,13140.192632715241,3.0
13245,19913,20470.77467252632,5.0
13246,23262,16552.265402566125,3.0
13294,8441,8312.934746804,4.0
13295,6893,7214.744387259319,1.0
13296,15030,12293.018532422173,5.0
13293,15688,19654.640063977724,3.0
13292,11025,10779.30340872276,2.0
13297,8551,10584.834329167437,2.0
13298,33662,28313.219481474127,3.0
13299,18788,16099.395782491976,4.0
13300,42767,34528.365235226614,2.0
13305,18456,19214.96867638924,2.0
13301,12147,11359.082342314512,3.0
13302,10319,9578.812847936637,4.0
